T [K],Y(N2),Y(O2),Y(NO),Y(N),Y(O)
7740.47023512,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7750.32516258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7760.18009005,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7770.03501751,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7779.88994497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7789.74487244,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7799.59979990,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7809.45472736,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7819.30965483,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7829.16458229,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7839.01950975,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7848.87443722,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7858.72936468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7868.58429215,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7878.43921961,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7888.29414707,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7898.14907454,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7908.00400200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7917.85892946,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7927.71385693,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7937.56878439,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7947.42371186,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7957.27863932,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7967.13356678,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7976.98849425,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7986.84342171,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
7996.69834917,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8006.55327664,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8016.40820410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8026.26313157,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8036.11805903,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8045.97298649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8055.82791396,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8065.68284142,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8075.53776888,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8085.39269635,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8095.24762381,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8105.10255128,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8114.95747874,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8124.81240620,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8134.66733367,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8144.52226113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8154.37718859,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8164.23211606,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8174.08704352,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8183.94197099,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8193.79689845,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8203.65182591,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8213.50675338,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8223.36168084,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8233.21660830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8243.07153577,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8252.92646323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8262.78139070,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8272.63631816,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8282.49124562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8292.34617309,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8302.20110055,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8312.05602801,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8321.91095548,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8331.76588294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8341.62081041,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8351.47573787,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8361.33066533,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8371.18559280,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8381.04052026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8390.89544772,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8400.75037519,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8410.60530265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8420.46023012,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8430.31515758,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8440.17008504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8450.02501251,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8459.87993997,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8469.73486743,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8479.58979490,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8489.44472236,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8499.29964982,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8509.15457729,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8519.00950475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8528.86443222,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8538.71935968,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8548.57428714,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8558.42921461,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8568.28414207,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8578.13906953,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8587.99399700,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8597.84892446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8607.70385193,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8617.55877939,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8627.41370685,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8637.26863432,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8647.12356178,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8656.97848924,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8666.83341671,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8676.68834417,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8686.54327164,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8696.39819910,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8706.25312656,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8716.10805403,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8725.96298149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8735.81790895,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8745.67283642,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8755.52776388,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8765.38269135,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8775.23761881,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8785.09254627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8794.94747374,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8804.80240120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8814.65732866,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8824.51225613,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8834.36718359,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8844.22211106,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8854.07703852,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8863.93196598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8873.78689345,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8883.64182091,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8893.49674837,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8903.35167584,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8913.20660330,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8923.06153077,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8932.91645823,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8942.77138569,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8952.62631316,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8962.48124062,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8972.33616808,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8982.19109555,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
8992.04602301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9001.90095048,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9011.75587794,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9021.61080540,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9031.46573287,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9041.32066033,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9051.17558779,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9061.03051526,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9070.88544272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9080.74037019,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9090.59529765,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9100.45022511,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9110.30515258,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9120.16008004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9130.01500750,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9139.86993497,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9149.72486243,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9159.57978989,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9169.43471736,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9179.28964482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9189.14457229,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9198.99949975,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9208.85442721,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9218.70935468,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9228.56428214,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9238.41920960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9248.27413707,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9258.12906453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9267.98399200,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9277.83891946,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9287.69384692,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9297.54877439,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9307.40370185,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9317.25862931,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9327.11355678,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9336.96848424,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9346.82341171,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9356.67833917,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9366.53326663,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9376.38819410,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9386.24312156,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9396.09804902,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9405.95297649,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9415.80790395,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9425.66283142,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9435.51775888,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9445.37268634,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9455.22761381,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9465.08254127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9474.93746873,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9484.79239620,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9494.64732366,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9504.50225113,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9514.35717859,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9524.21210605,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9534.06703352,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9543.92196098,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9553.77688844,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9563.63181591,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9573.48674337,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9583.34167084,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9593.19659830,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9603.05152576,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9612.90645323,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9622.76138069,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9632.61630815,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9642.47123562,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9652.32616308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9662.18109055,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9672.03601801,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9681.89094547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9691.74587294,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9701.60080040,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9711.45572786,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9721.31065533,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9731.16558279,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9741.02051026,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9750.87543772,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9760.73036518,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9770.58529265,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9780.44022011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9790.29514757,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9800.15007504,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9810.00500250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9819.85992996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9829.71485743,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9839.56978489,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9849.42471236,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9859.27963982,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9869.13456728,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9878.98949475,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9888.84442221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9898.69934967,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9908.55427714,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9918.40920460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9928.26413207,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9938.11905953,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9947.97398699,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9957.82891446,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9967.68384192,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9977.53876938,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9987.39369685,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
9997.24862431,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10007.10355178,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10016.95847924,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10026.81340670,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10036.66833417,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10046.52326163,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10056.37818909,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10066.23311656,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10076.08804402,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10085.94297149,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10095.79789895,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10105.65282641,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10115.50775388,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10125.36268134,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10135.21760880,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10145.07253627,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10154.92746373,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10164.78239120,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10174.63731866,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10184.49224612,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10194.34717359,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10204.20210105,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10214.05702851,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10223.91195598,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10233.76688344,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10243.62181091,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10253.47673837,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10263.33166583,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10273.18659330,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10283.04152076,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10292.89644822,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10302.75137569,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10312.60630315,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10322.46123062,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10332.31615808,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10342.17108554,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10352.02601301,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10361.88094047,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10371.73586793,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10381.59079540,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10391.44572286,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10401.30065033,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10411.15557779,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10421.01050525,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10430.86543272,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10440.72036018,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10450.57528764,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10460.43021511,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10470.28514257,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10480.14007004,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10489.99499750,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10499.84992496,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10509.70485243,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10519.55977989,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10529.41470735,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10539.26963482,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10549.12456228,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10558.97948974,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10568.83441721,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10578.68934467,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10588.54427214,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10598.39919960,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10608.25412706,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10618.10905453,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10627.96398199,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10637.81890945,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10647.67383692,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10657.52876438,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10667.38369185,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10677.23861931,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10687.09354677,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10696.94847424,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10706.80340170,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10716.65832916,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10726.51325663,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10736.36818409,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10746.22311156,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10756.07803902,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10765.93296648,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10775.78789395,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10785.64282141,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10795.49774887,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10805.35267634,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10815.20760380,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10825.06253127,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10834.91745873,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10844.77238619,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10854.62731366,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10864.48224112,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10874.33716858,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10884.19209605,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10894.04702351,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10903.90195098,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10913.75687844,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10923.61180590,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10933.46673337,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10943.32166083,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10953.17658829,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10963.03151576,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10972.88644322,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10982.74137069,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
10992.59629815,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11002.45122561,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11012.30615308,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11022.16108054,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11032.01600800,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11041.87093547,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11051.72586293,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11061.58079040,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11071.43571786,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11081.29064532,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11091.14557279,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11101.00050025,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11110.85542771,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11120.71035518,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11130.56528264,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11140.42021011,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11150.27513757,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11160.13006503,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11169.98499250,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11179.83991996,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11189.69484742,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11199.54977489,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11209.40470235,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11219.25962981,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11229.11455728,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11238.96948474,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11248.82441221,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11258.67933967,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11268.53426713,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11278.38919460,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11288.24412206,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11298.09904952,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11307.95397699,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11317.80890445,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11327.66383192,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11337.51875938,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11347.37368684,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11357.22861431,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11367.08354177,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11376.93846923,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11386.79339670,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11396.64832416,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11406.50325163,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11416.35817909,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11426.21310655,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11436.06803402,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
11445.92296148,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
