T [K],Y(N2),Y(O2),Y(NO),Y(N),Y(O),Y(N2+),Y(O2+),Y(NO+),Y(N+),Y(O+),Y(e-)
8182.75197749,0.52232730,0.00089102,0.02231370,0.22387075,0.22941558,0.00004899,0.00000261,0.00102495,0.00005858,0.00004649,0.00000002
8183.50346784,0.52221174,0.00089051,0.02230704,0.22398903,0.22941935,0.00004906,0.00000262,0.00102538,0.00005869,0.00004655,0.00000002
8184.25480888,0.52209619,0.00089000,0.02230039,0.22410732,0.22942313,0.00004913,0.00000262,0.00102581,0.00005880,0.00004661,0.00000002
8185.00600082,0.52198063,0.00088948,0.02229373,0.22422561,0.22942690,0.00004919,0.00000262,0.00102623,0.00005891,0.00004667,0.00000002
8185.75704383,0.52186506,0.00088897,0.02228708,0.22434390,0.22943067,0.00004926,0.00000262,0.00102666,0.00005903,0.00004673,0.00000002
8186.50793810,0.52174950,0.00088846,0.02228043,0.22446219,0.22943444,0.00004933,0.00000262,0.00102709,0.00005914,0.00004679,0.00000002
8187.25868380,0.52163393,0.00088795,0.02227379,0.22458049,0.22943820,0.00004939,0.00000262,0.00102751,0.00005925,0.00004685,0.00000002
8188.00928113,0.52151835,0.00088744,0.02226714,0.22469879,0.22944197,0.00004946,0.00000262,0.00102794,0.00005936,0.00004690,0.00000002
8188.75973026,0.52140277,0.00088693,0.02226050,0.22481709,0.22944573,0.00004953,0.00000262,0.00102837,0.00005947,0.00004696,0.00000002
8189.51003137,0.52128719,0.00088642,0.02225387,0.22493539,0.22944949,0.00004959,0.00000262,0.00102879,0.00005958,0.00004702,0.00000002
8190.26018465,0.52117161,0.00088592,0.02224723,0.22505370,0.22945325,0.00004966,0.00000263,0.00102922,0.00005969,0.00004708,0.00000002
8191.01019028,0.52105602,0.00088541,0.02224060,0.22517200,0.22945700,0.00004973,0.00000263,0.00102964,0.00005981,0.00004714,0.00000002
8191.76004845,0.52094043,0.00088490,0.02223397,0.22529031,0.22946076,0.00004979,0.00000263,0.00103007,0.00005992,0.00004720,0.00000002
8192.50975932,0.52082483,0.00088439,0.02222735,0.22540862,0.22946451,0.00004986,0.00000263,0.00103049,0.00006003,0.00004726,0.00000002
8193.25932309,0.52070923,0.00088389,0.02222072,0.22552693,0.22946826,0.00004993,0.00000263,0.00103092,0.00006014,0.00004732,0.00000002
8194.00873993,0.52059363,0.00088338,0.02221410,0.22564525,0.22947201,0.00004999,0.00000263,0.00103134,0.00006026,0.00004738,0.00000002
8194.75801003,0.52047802,0.00088288,0.02220749,0.22576357,0.22947575,0.00005006,0.00000263,0.00103177,0.00006037,0.00004744,0.00000002
8195.50713357,0.52036241,0.00088237,0.02220087,0.22588188,0.22947950,0.00005013,0.00000263,0.00103219,0.00006048,0.00004750,0.00000002
8196.25611072,0.52024680,0.00088187,0.02219426,0.22600021,0.22948324,0.00005020,0.00000264,0.00103262,0.00006060,0.00004756,0.00000002
8197.00494167,0.52013118,0.00088136,0.02218765,0.22611853,0.22948698,0.00005026,0.00000264,0.00103304,0.00006071,0.00004762,0.00000002
8197.75362660,0.52001556,0.00088086,0.02218105,0.22623685,0.22949072,0.00005033,0.00000264,0.00103347,0.00006082,0.00004768,0.00000002
8198.50216569,0.51989994,0.00088036,0.02217444,0.22635518,0.22949445,0.00005040,0.00000264,0.00103389,0.00006094,0.00004774,0.00000002
8199.25055912,0.51978431,0.00087986,0.02216784,0.22647351,0.22949819,0.00005047,0.00000264,0.00103431,0.00006105,0.00004780,0.00000002
8199.99880706,0.51966868,0.00087935,0.02216125,0.22659184,0.22950192,0.00005053,0.00000264,0.00103474,0.00006116,0.00004786,0.00000002
8200.74690970,0.51955304,0.00087885,0.02215465,0.22671017,0.22950565,0.00005060,0.00000264,0.00103516,0.00006128,0.00004792,0.00000002
8201.49486721,0.51943740,0.00087835,0.02214806,0.22682851,0.22950938,0.00005067,0.00000264,0.00103558,0.00006139,0.00004798,0.00000002
8202.24267978,0.51932176,0.00087785,0.02214147,0.22694685,0.22951310,0.00005074,0.00000264,0.00103601,0.00006151,0.00004804,0.00000002
8202.99034759,0.51920612,0.00087735,0.02213489,0.22706519,0.22951683,0.00005080,0.00000265,0.00103643,0.00006162,0.00004810,0.00000002
8203.73787081,0.51909047,0.00087685,0.02212830,0.22718353,0.22952055,0.00005087,0.00000265,0.00103685,0.00006174,0.00004816,0.00000002
8204.48524961,0.51897482,0.00087635,0.02212172,0.22730187,0.22952427,0.00005094,0.00000265,0.00103728,0.00006185,0.00004822,0.00000002
8205.23248419,0.51885916,0.00087585,0.02211515,0.22742022,0.22952799,0.00005101,0.00000265,0.00103770,0.00006197,0.00004828,0.00000002
8205.97957472,0.51874350,0.00087535,0.02210857,0.22753856,0.22953171,0.00005108,0.00000265,0.00103812,0.00006208,0.00004835,0.00000002
8206.72652137,0.51862784,0.00087486,0.02210200,0.22765691,0.22953542,0.00005114,0.00000265,0.00103855,0.00006220,0.00004841,0.00000002
8207.47332433,0.51851218,0.00087436,0.02209543,0.22777526,0.22953913,0.00005121,0.00000265,0.00103897,0.00006231,0.00004847,0.00000002
8208.21998377,0.51839651,0.00087386,0.02208886,0.22789362,0.22954285,0.00005128,0.00000265,0.00103939,0.00006243,0.00004853,0.00000002
8208.96649987,0.51828084,0.00087337,0.02208230,0.22801197,0.22954655,0.00005135,0.00000266,0.00103981,0.00006254,0.00004859,0.00000002
8209.71287280,0.51816516,0.00087287,0.02207574,0.22813033,0.22955026,0.00005142,0.00000266,0.00104024,0.00006266,0.00004865,0.00000002
8210.45910275,0.51804948,0.00087238,0.02206918,0.22824869,0.22955397,0.00005149,0.00000266,0.00104066,0.00006278,0.00004871,0.00000002
8211.20518989,0.51793380,0.00087188,0.02206263,0.22836705,0.22955767,0.00005155,0.00000266,0.00104108,0.00006289,0.00004877,0.00000002
8211.95113439,0.51781811,0.00087139,0.02205607,0.22848541,0.22956137,0.00005162,0.00000266,0.00104150,0.00006301,0.00004883,0.00000002
8212.69693644,0.51770242,0.00087089,0.02204952,0.22860377,0.22956507,0.00005169,0.00000266,0.00104192,0.00006313,0.00004889,0.00000002
8213.44259621,0.51758673,0.00087040,0.02204298,0.22872214,0.22956877,0.00005176,0.00000266,0.00104234,0.00006324,0.00004895,0.00000002
8214.18811388,0.51747103,0.00086991,0.02203643,0.22884051,0.22957246,0.00005183,0.00000266,0.00104276,0.00006336,0.00004901,0.00000002
8214.93348962,0.51735534,0.00086941,0.02202989,0.22895888,0.22957616,0.00005190,0.00000266,0.00104319,0.00006348,0.00004908,0.00000002
8215.67872361,0.51723963,0.00086892,0.02202335,0.22907725,0.22957985,0.00005197,0.00000267,0.00104361,0.00006359,0.00004914,0.00000002
8216.42381602,0.51712393,0.00086843,0.02201682,0.22919562,0.22958354,0.00005204,0.00000267,0.00104403,0.00006371,0.00004920,0.00000002
8217.16876704,0.51700822,0.00086794,0.02201028,0.22931400,0.22958723,0.00005210,0.00000267,0.00104445,0.00006383,0.00004926,0.00000002
8217.91357682,0.51689251,0.00086745,0.02200375,0.22943238,0.22959091,0.00005217,0.00000267,0.00104487,0.00006395,0.00004932,0.00000002
8218.65824556,0.51677679,0.00086696,0.02199723,0.22955076,0.22959460,0.00005224,0.00000267,0.00104529,0.00006407,0.00004938,0.00000002
8219.40277343,0.51666107,0.00086647,0.02199070,0.22966914,0.22959828,0.00005231,0.00000267,0.00104571,0.00006418,0.00004944,0.00000002
8220.14716059,0.51654535,0.00086598,0.02198418,0.22978752,0.22960196,0.00005238,0.00000267,0.00104613,0.00006430,0.00004951,0.00000002
8220.89140724,0.51642962,0.00086549,0.02197766,0.22990591,0.22960564,0.00005245,0.00000267,0.00104655,0.00006442,0.00004957,0.00000002
8221.63551353,0.51631389,0.00086500,0.02197114,0.23002429,0.22960931,0.00005252,0.00000268,0.00104697,0.00006454,0.00004963,0.00000002
8222.37947964,0.51619816,0.00086451,0.02196463,0.23014268,0.22961299,0.00005259,0.00000268,0.00104739,0.00006466,0.00004969,0.00000002
8223.12330575,0.51608243,0.00086403,0.02195812,0.23026107,0.22961666,0.00005266,0.00000268,0.00104781,0.00006478,0.00004975,0.00000002
8223.86699204,0.51596669,0.00086354,0.02195161,0.23037946,0.22962033,0.00005273,0.00000268,0.00104823,0.00006490,0.00004981,0.00000002
8224.61053867,0.51585095,0.00086305,0.02194511,0.23049786,0.22962400,0.00005280,0.00000268,0.00104865,0.00006502,0.00004988,0.00000002
8225.35394582,0.51573520,0.00086257,0.02193860,0.23061625,0.22962767,0.00005287,0.00000268,0.00104907,0.00006514,0.00004994,0.00000002
8226.09721367,0.51561945,0.00086208,0.02193210,0.23073465,0.22963133,0.00005293,0.00000268,0.00104949,0.00006526,0.00005000,0.00000002
8226.84034238,0.51550370,0.00086159,0.02192561,0.23085305,0.22963499,0.00005300,0.00000268,0.00104990,0.00006538,0.00005006,0.00000002
8227.58333213,0.51538795,0.00086111,0.02191911,0.23097145,0.22963866,0.00005307,0.00000268,0.00105032,0.00006550,0.00005012,0.00000002
8228.32618310,0.51527219,0.00086063,0.02191262,0.23108985,0.22964232,0.00005314,0.00000269,0.00105074,0.00006562,0.00005019,0.00000002
8229.06889545,0.51515643,0.00086014,0.02190613,0.23120826,0.22964597,0.00005321,0.00000269,0.00105116,0.00006574,0.00005025,0.00000002
8229.81146936,0.51504067,0.00085966,0.02189964,0.23132667,0.22964963,0.00005328,0.00000269,0.00105158,0.00006586,0.00005031,0.00000002
8230.55390500,0.51492490,0.00085917,0.02189316,0.23144507,0.22965328,0.00005335,0.00000269,0.00105200,0.00006598,0.00005037,0.00000002
8231.29620254,0.51480913,0.00085869,0.02188668,0.23156348,0.22965693,0.00005342,0.00000269,0.00105242,0.00006610,0.00005043,0.00000002
8232.03836216,0.51469335,0.00085821,0.02188020,0.23168189,0.22966058,0.00005349,0.00000269,0.00105283,0.00006622,0.00005050,0.00000002
8232.78038402,0.51457758,0.00085773,0.02187372,0.23180031,0.22966423,0.00005356,0.00000269,0.00105325,0.00006634,0.00005056,0.00000002
8233.52226831,0.51446180,0.00085725,0.02186725,0.23191872,0.22966788,0.00005363,0.00000269,0.00105367,0.00006646,0.00005062,0.00000002
8234.26401518,0.51434601,0.00085677,0.02186078,0.23203714,0.22967152,0.00005370,0.00000269,0.00105409,0.00006658,0.00005068,0.00000002
8235.00562482,0.51423023,0.00085629,0.02185431,0.23215556,0.22967517,0.00005377,0.00000270,0.00105450,0.00006670,0.00005075,0.00000002
8235.74709739,0.51411444,0.00085581,0.02184785,0.23227398,0.22967881,0.00005384,0.00000270,0.00105492,0.00006683,0.00005081,0.00000002
8236.48843307,0.51399865,0.00085533,0.02184139,0.23239240,0.22968245,0.00005391,0.00000270,0.00105534,0.00006695,0.00005087,0.00000002
8237.22963202,0.51388285,0.00085485,0.02183493,0.23251082,0.22968608,0.00005398,0.00000270,0.00105575,0.00006707,0.00005093,0.00000002
8237.97069442,0.51376705,0.00085437,0.02182847,0.23262925,0.22968972,0.00005405,0.00000270,0.00105617,0.00006719,0.00005100,0.00000002
8238.71162043,0.51365125,0.00085389,0.02182201,0.23274768,0.22969335,0.00005412,0.00000270,0.00105659,0.00006732,0.00005106,0.00000002
8239.45241024,0.51353545,0.00085341,0.02181556,0.23286611,0.22969698,0.00005420,0.00000270,0.00105700,0.00006744,0.00005112,0.00000002
8240.19306400,0.51341964,0.00085294,0.02180911,0.23298454,0.22970061,0.00005427,0.00000270,0.00105742,0.00006756,0.00005118,0.00000002
8240.93358189,0.51330383,0.00085246,0.02180267,0.23310297,0.22970424,0.00005434,0.00000271,0.00105784,0.00006768,0.00005125,0.00000002
8241.67396407,0.51318801,0.00085198,0.02179622,0.23322140,0.22970787,0.00005441,0.00000271,0.00105825,0.00006781,0.00005131,0.00000002
8242.41421073,0.51307220,0.00085151,0.02178978,0.23333984,0.22971149,0.00005448,0.00000271,0.00105867,0.00006793,0.00005137,0.00000002
8243.15432202,0.51295638,0.00085103,0.02178335,0.23345827,0.22971511,0.00005455,0.00000271,0.00105908,0.00006805,0.00005144,0.00000002
8243.89429812,0.51284055,0.00085056,0.02177691,0.23357671,0.22971874,0.00005462,0.00000271,0.00105950,0.00006818,0.00005150,0.00000002
8244.63413920,0.51272473,0.00085008,0.02177048,0.23369515,0.22972235,0.00005469,0.00000271,0.00105992,0.00006830,0.00005156,0.00000002
8245.37384542,0.51260890,0.00084961,0.02176405,0.23381359,0.22972597,0.00005476,0.00000271,0.00106033,0.00006843,0.00005163,0.00000002
8246.11341696,0.51249307,0.00084913,0.02175762,0.23393204,0.22972959,0.00005483,0.00000271,0.00106075,0.00006855,0.00005169,0.00000002
8246.85285398,0.51237723,0.00084866,0.02175119,0.23405048,0.22973320,0.00005490,0.00000271,0.00106116,0.00006867,0.00005175,0.00000002
8247.59215665,0.51226139,0.00084819,0.02174477,0.23416893,0.22973681,0.00005497,0.00000272,0.00106158,0.00006880,0.00005182,0.00000003
8248.33132514,0.51214555,0.00084772,0.02173835,0.23428738,0.22974042,0.00005505,0.00000272,0.00106199,0.00006892,0.00005188,0.00000003
8249.07035962,0.51202971,0.00084724,0.02173193,0.23440583,0.22974403,0.00005512,0.00000272,0.00106241,0.00006905,0.00005194,0.00000003
8249.80926026,0.51191386,0.00084677,0.02172552,0.23452428,0.22974763,0.00005519,0.00000272,0.00106282,0.00006917,0.00005201,0.00000003
8250.54802723,0.51179801,0.00084630,0.02171911,0.23464273,0.22975124,0.00005526,0.00000272,0.00106323,0.00006930,0.00005207,0.00000003
8251.28666068,0.51168216,0.00084583,0.02171270,0.23476119,0.22975484,0.00005533,0.00000272,0.00106365,0.00006942,0.00005213,0.00000003
8252.02516080,0.51156630,0.00084536,0.02170629,0.23487964,0.22975844,0.00005540,0.00000272,0.00106406,0.00006955,0.00005220,0.00000003
8252.76352775,0.51145044,0.00084489,0.02169989,0.23499810,0.22976204,0.00005547,0.00000272,0.00106448,0.00006968,0.00005226,0.00000003
8253.50176169,0.51133458,0.00084442,0.02169349,0.23511656,0.22976564,0.00005555,0.00000272,0.00106489,0.00006980,0.00005232,0.00000003
8254.23986280,0.51121871,0.00084395,0.02168709,0.23523502,0.22976923,0.00005562,0.00000273,0.00106530,0.00006993,0.00005239,0.00000003
8254.97783123,0.51110285,0.00084348,0.02168069,0.23535348,0.22977283,0.00005569,0.00000273,0.00106572,0.00007005,0.00005245,0.00000003
8255.71566717,0.51098698,0.00084302,0.02167430,0.23547195,0.22977642,0.00005576,0.00000273,0.00106613,0.00007018,0.00005252,0.00000003
8256.45337076,0.51087110,0.00084255,0.02166791,0.23559041,0.22978001,0.00005583,0.00000273,0.00106654,0.00007031,0.00005258,0.00000003
8257.19094219,0.51075523,0.00084208,0.02166152,0.23570888,0.22978360,0.00005590,0.00000273,0.00106696,0.00007043,0.00005264,0.00000003
8257.92838161,0.51063935,0.00084161,0.02165513,0.23582735,0.22978718,0.00005598,0.00000273,0.00106737,0.00007056,0.00005271,0.00000003
8258.66568920,0.51052346,0.00084115,0.02164875,0.23594582,0.22979077,0.00005605,0.00000273,0.00106778,0.00007069,0.00005277,0.00000003
8259.40286512,0.51040758,0.00084068,0.02164237,0.23606429,0.22979435,0.00005612,0.00000273,0.00106820,0.00007082,0.00005284,0.00000003
8260.13990953,0.51029169,0.00084022,0.02163599,0.23618276,0.22979793,0.00005619,0.00000274,0.00106861,0.00007094,0.00005290,0.00000003
8260.87682260,0.51017580,0.00083975,0.02162962,0.23630124,0.22980151,0.00005626,0.00000274,0.00106902,0.00007107,0.00005297,0.00000003
8261.61360450,0.51005991,0.00083929,0.02162325,0.23641972,0.22980509,0.00005634,0.00000274,0.00106943,0.00007120,0.00005303,0.00000003
8262.35025539,0.50994401,0.00083882,0.02161688,0.23653819,0.22980866,0.00005641,0.00000274,0.00106985,0.00007133,0.00005309,0.00000003
8263.08677544,0.50982811,0.00083836,0.02161051,0.23665667,0.22981224,0.00005648,0.00000274,0.00107026,0.00007145,0.00005316,0.00000003
8263.82316482,0.50971221,0.00083789,0.02160414,0.23677515,0.22981581,0.00005655,0.00000274,0.00107067,0.00007158,0.00005322,0.00000003
8264.55942368,0.50959630,0.00083743,0.02159778,0.23689363,0.22981938,0.00005663,0.00000274,0.00107108,0.00007171,0.00005329,0.00000003
8265.29555219,0.50948040,0.00083697,0.02159142,0.23701212,0.22982295,0.00005670,0.00000274,0.00107149,0.00007184,0.00005335,0.00000003
8266.03155052,0.50936448,0.00083651,0.02158506,0.23713060,0.22982651,0.00005677,0.00000274,0.00107190,0.00007197,0.00005342,0.00000003
8266.76741883,0.50924857,0.00083605,0.02157871,0.23724909,0.22983008,0.00005684,0.00000275,0.00107231,0.00007210,0.00005348,0.00000003
8267.50315729,0.50913265,0.00083558,0.02157236,0.23736758,0.22983364,0.00005692,0.00000275,0.00107273,0.00007223,0.00005355,0.00000003
8268.23876606,0.50901674,0.00083512,0.02156601,0.23748607,0.22983720,0.00005699,0.00000275,0.00107314,0.00007236,0.00005361,0.00000003
8268.97424530,0.50890081,0.00083466,0.02155966,0.23760456,0.22984076,0.00005706,0.00000275,0.00107355,0.00007249,0.00005368,0.00000003
8269.70959519,0.50878489,0.00083420,0.02155332,0.23772305,0.22984432,0.00005713,0.00000275,0.00107396,0.00007262,0.00005374,0.00000003
8270.44481587,0.50866896,0.00083374,0.02154697,0.23784154,0.22984788,0.00005721,0.00000275,0.00107437,0.00007275,0.00005381,0.00000003
8271.17990753,0.50855303,0.00083328,0.02154064,0.23796004,0.22985143,0.00005728,0.00000275,0.00107478,0.00007288,0.00005387,0.00000003
8271.91487031,0.50843710,0.00083283,0.02153430,0.23807853,0.22985498,0.00005735,0.00000275,0.00107519,0.00007301,0.00005394,0.00000003
8272.64970438,0.50832116,0.00083237,0.02152796,0.23819703,0.22985853,0.00005742,0.00000275,0.00107560,0.00007314,0.00005400,0.00000003
8273.38440991,0.50820522,0.00083191,0.02152163,0.23831553,0.22986208,0.00005750,0.00000276,0.00107601,0.00007327,0.00005407,0.00000003
8274.11898706,0.50808928,0.00083145,0.02151530,0.23843403,0.22986563,0.00005757,0.00000276,0.00107642,0.00007340,0.00005413,0.00000003
8274.85343599,0.50797334,0.00083099,0.02150898,0.23855253,0.22986918,0.00005764,0.00000276,0.00107683,0.00007353,0.00005420,0.00000003
8275.58775687,0.50785739,0.00083054,0.02150265,0.23867104,0.22987272,0.00005772,0.00000276,0.00107724,0.00007366,0.00005426,0.00000003
8276.32194986,0.50774144,0.00083008,0.02149633,0.23878954,0.22987626,0.00005779,0.00000276,0.00107765,0.00007379,0.00005433,0.00000003
8277.05601511,0.50762549,0.00082963,0.02149001,0.23890805,0.22987980,0.00005786,0.00000276,0.00107806,0.00007392,0.00005439,0.00000003
8277.78995280,0.50750953,0.00082917,0.02148370,0.23902655,0.22988334,0.00005794,0.00000276,0.00107847,0.00007405,0.00005446,0.00000003
8278.52376308,0.50739358,0.00082871,0.02147738,0.23914506,0.22988688,0.00005801,0.00000276,0.00107887,0.00007419,0.00005452,0.00000003
8279.25744611,0.50727762,0.00082826,0.02147107,0.23926357,0.22989041,0.00005808,0.00000277,0.00107928,0.00007432,0.00005459,0.00000003
8279.99100207,0.50716165,0.00082781,0.02146476,0.23938208,0.22989395,0.00005816,0.00000277,0.00107969,0.00007445,0.00005465,0.00000003
8280.72443110,0.50704569,0.00082735,0.02145846,0.23950060,0.22989748,0.00005823,0.00000277,0.00108010,0.00007458,0.00005472,0.00000003
8281.45773338,0.50692972,0.00082690,0.02145215,0.23961911,0.22990101,0.00005830,0.00000277,0.00108051,0.00007472,0.00005479,0.00000003
8282.19090906,0.50681375,0.00082645,0.02144585,0.23973763,0.22990454,0.00005838,0.00000277,0.00108092,0.00007485,0.00005485,0.00000003
8282.92395830,0.50669778,0.00082599,0.02143955,0.23985614,0.22990806,0.00005845,0.00000277,0.00108132,0.00007498,0.00005492,0.00000003
8283.65688127,0.50658180,0.00082554,0.02143326,0.23997466,0.22991159,0.00005853,0.00000277,0.00108173,0.00007511,0.00005498,0.00000003
8284.38967812,0.50646582,0.00082509,0.02142696,0.24009318,0.22991511,0.00005860,0.00000277,0.00108214,0.00007525,0.00005505,0.00000003
8285.12234903,0.50634984,0.00082464,0.02142067,0.24021170,0.22991863,0.00005867,0.00000277,0.00108255,0.00007538,0.00005511,0.00000003
8285.85489413,0.50623385,0.00082419,0.02141438,0.24033022,0.22992215,0.00005875,0.00000278,0.00108296,0.00007551,0.00005518,0.00000003
8286.58731361,0.50611787,0.00082374,0.02140810,0.24044875,0.22992567,0.00005882,0.00000278,0.00108336,0.00007565,0.00005525,0.00000003
8287.31960761,0.50600188,0.00082329,0.02140181,0.24056727,0.22992919,0.00005890,0.00000278,0.00108377,0.00007578,0.00005531,0.00000003
8288.05177631,0.50588589,0.00082284,0.02139553,0.24068580,0.22993270,0.00005897,0.00000278,0.00108418,0.00007592,0.00005538,0.00000003
8288.78381985,0.50576989,0.00082239,0.02138925,0.24080432,0.22993622,0.00005904,0.00000278,0.00108458,0.00007605,0.00005545,0.00000003
8289.51573839,0.50565390,0.00082194,0.02138298,0.24092285,0.22993973,0.00005912,0.00000278,0.00108499,0.00007619,0.00005551,0.00000003
8290.24753211,0.50553790,0.00082149,0.02137670,0.24104138,0.22994324,0.00005919,0.00000278,0.00108540,0.00007632,0.00005558,0.00000003
8290.97920116,0.50542189,0.00082104,0.02137043,0.24115991,0.22994674,0.00005927,0.00000278,0.00108580,0.00007645,0.00005564,0.00000003
8291.71074569,0.50530589,0.00082059,0.02136416,0.24127844,0.22995025,0.00005934,0.00000278,0.00108621,0.00007659,0.00005571,0.00000003
8292.44216587,0.50518988,0.00082014,0.02135790,0.24139698,0.22995375,0.00005942,0.00000279,0.00108662,0.00007673,0.00005578,0.00000003
8293.17346185,0.50507387,0.00081970,0.02135163,0.24151551,0.22995726,0.00005949,0.00000279,0.00108702,0.00007686,0.00005584,0.00000003
8293.90463380,0.50495786,0.00081925,0.02134537,0.24163405,0.22996076,0.00005956,0.00000279,0.00108743,0.00007700,0.00005591,0.00000003
8294.63568187,0.50484184,0.00081881,0.02133911,0.24175258,0.22996426,0.00005964,0.00000279,0.00108783,0.00007713,0.00005598,0.00000003
8295.36660623,0.50472583,0.00081836,0.02133286,0.24187112,0.22996776,0.00005971,0.00000279,0.00108824,0.00007727,0.00005604,0.00000003
8296.09740702,0.50460981,0.00081791,0.02132660,0.24198966,0.22997125,0.00005979,0.00000279,0.00108864,0.00007740,0.00005611,0.00000003
8296.82808442,0.50449378,0.00081747,0.02132035,0.24210820,0.22997475,0.00005986,0.00000279,0.00108905,0.00007754,0.00005618,0.00000003
8297.55863857,0.50437776,0.00081702,0.02131410,0.24222674,0.22997824,0.00005994,0.00000279,0.00108945,0.00007768,0.00005624,0.00000003
8298.28906964,0.50426173,0.00081658,0.02130786,0.24234529,0.22998173,0.00006001,0.00000280,0.00108986,0.00007781,0.00005631,0.00000003
8299.01937778,0.50414570,0.00081614,0.02130161,0.24246383,0.22998522,0.00006009,0.00000280,0.00109026,0.00007795,0.00005638,0.00000003
8299.74956315,0.50402967,0.00081569,0.02129537,0.24258238,0.22998871,0.00006016,0.00000280,0.00109067,0.00007809,0.00005644,0.00000003
8300.47962592,0.50391363,0.00081525,0.02128913,0.24270092,0.22999219,0.00006024,0.00000280,0.00109107,0.00007822,0.00005651,0.00000003
8301.20956623,0.50379759,0.00081481,0.02128290,0.24281947,0.22999568,0.00006031,0.00000280,0.00109148,0.00007836,0.00005658,0.00000003
8301.93938424,0.50368155,0.00081436,0.02127666,0.24293802,0.22999916,0.00006039,0.00000280,0.00109188,0.00007850,0.00005665,0.00000003
8302.66908012,0.50356551,0.00081392,0.02127043,0.24305657,0.23000264,0.00006046,0.00000280,0.00109229,0.00007864,0.00005671,0.00000003
8303.39865401,0.50344947,0.00081348,0.02126420,0.24317512,0.23000612,0.00006054,0.00000280,0.00109269,0.00007878,0.00005678,0.00000003
8304.12810608,0.50333342,0.00081304,0.02125797,0.24329367,0.23000960,0.00006061,0.00000280,0.00109309,0.00007891,0.00005685,0.00000003
8304.85743649,0.50321737,0.00081260,0.02125175,0.24341223,0.23001307,0.00006069,0.00000281,0.00109350,0.00007905,0.00005691,0.00000003
8305.58664538,0.50310132,0.00081216,0.02124553,0.24353078,0.23001655,0.00006077,0.00000281,0.00109390,0.00007919,0.00005698,0.00000003
8306.31573292,0.50298526,0.00081172,0.02123931,0.24364934,0.23002002,0.00006084,0.00000281,0.00109430,0.00007933,0.00005705,0.00000003
8307.04469926,0.50286920,0.00081128,0.02123309,0.24376789,0.23002349,0.00006092,0.00000281,0.00109471,0.00007947,0.00005712,0.00000003
8307.77354456,0.50275314,0.00081084,0.02122688,0.24388645,0.23002696,0.00006099,0.00000281,0.00109511,0.00007961,0.00005718,0.00000003
8308.50226898,0.50263708,0.00081040,0.02122066,0.24400501,0.23003043,0.00006107,0.00000281,0.00109551,0.00007975,0.00005725,0.00000003
8309.23087267,0.50252102,0.00080996,0.02121445,0.24412357,0.23003389,0.00006114,0.00000281,0.00109592,0.00007989,0.00005732,0.00000003
8309.95935578,0.50240495,0.00080953,0.02120825,0.24424213,0.23003736,0.00006122,0.00000281,0.00109632,0.00008003,0.00005739,0.00000003
8310.68771848,0.50228888,0.00080909,0.02120204,0.24436069,0.23004082,0.00006129,0.00000281,0.00109672,0.00008016,0.00005746,0.00000003
8311.41596091,0.50217281,0.00080865,0.02119584,0.24447926,0.23004428,0.00006137,0.00000282,0.00109712,0.00008030,0.00005752,0.00000003
8312.14408324,0.50205674,0.00080821,0.02118964,0.24459782,0.23004774,0.00006145,0.00000282,0.00109752,0.00008045,0.00005759,0.00000003
8312.87208562,0.50194066,0.00080778,0.02118344,0.24471639,0.23005120,0.00006152,0.00000282,0.00109793,0.00008059,0.00005766,0.00000003
8313.59996820,0.50182458,0.00080734,0.02117724,0.24483495,0.23005465,0.00006160,0.00000282,0.00109833,0.00008073,0.00005773,0.00000003
8314.32773114,0.50170850,0.00080691,0.02117105,0.24495352,0.23005811,0.00006167,0.00000282,0.00109873,0.00008087,0.00005780,0.00000003
8315.05537460,0.50159242,0.00080647,0.02116486,0.24507209,0.23006156,0.00006175,0.00000282,0.00109913,0.00008101,0.00005786,0.00000003
8315.78289873,0.50147633,0.00080604,0.02115867,0.24519066,0.23006501,0.00006183,0.00000282,0.00109953,0.00008115,0.00005793,0.00000003
8316.51030368,0.50136024,0.00080560,0.02115249,0.24530923,0.23006846,0.00006190,0.00000282,0.00109993,0.00008129,0.00005800,0.00000003
8317.23758960,0.50124415,0.00080517,0.02114630,0.24542780,0.23007191,0.00006198,0.00000282,0.00110034,0.00008143,0.00005807,0.00000003
8317.96475666,0.50112806,0.00080473,0.02114012,0.24554637,0.23007536,0.00006206,0.00000283,0.00110074,0.00008157,0.00005814,0.00000003
8318.69180501,0.50101196,0.00080430,0.02113394,0.24566495,0.23007880,0.00006213,0.00000283,0.00110114,0.00008171,0.00005820,0.00000003
8319.41873480,0.50089587,0.00080387,0.02112777,0.24578352,0.23008224,0.00006221,0.00000283,0.00110154,0.00008186,0.00005827,0.00000003
8320.14554618,0.50077977,0.00080344,0.02112159,0.24590210,0.23008568,0.00006229,0.00000283,0.00110194,0.00008200,0.00005834,0.00000003
8320.87223932,0.50066366,0.00080300,0.02111542,0.24602068,0.23008912,0.00006236,0.00000283,0.00110234,0.00008214,0.00005841,0.00000003
8321.59881435,0.50054756,0.00080257,0.02110925,0.24613925,0.23009256,0.00006244,0.00000283,0.00110274,0.00008228,0.00005848,0.00000003
8322.32527144,0.50043145,0.00080214,0.02110309,0.24625783,0.23009600,0.00006252,0.00000283,0.00110314,0.00008243,0.00005855,0.00000003
