T, N2, O2, NO, N, O, Ar, Ar+, N+, O+, NO+, e-
8379.67, 0.255941, 0.000104151, 0.00547813, 0.495481, 0.2276, 0.013369, 9.45053e-06, 0.000673897, 0.000233594, 0.00111041, 5.48352e-08
8382.32, 0.255439, 0.000103974, 0.00546994, 0.495983, 0.227603, 0.013369, 9.49164e-06, 0.000677064, 0.000234379, 0.00111046, 5.49876e-08
8384.97, 0.254938, 0.000103798, 0.00546176, 0.496485, 0.227607, 0.0133689, 9.53291e-06, 0.000680244, 0.000235167, 0.0011105, 5.51404e-08
8387.62, 0.254437, 0.000103622, 0.00545357, 0.496987, 0.227611, 0.0133689, 9.57435e-06, 0.000683437, 0.000235957, 0.00111054, 5.52938e-08
8390.27, 0.253936, 0.000103447, 0.00544539, 0.497488, 0.227614, 0.0133689, 9.61596e-06, 0.000686643, 0.000236749, 0.00111057, 5.54478e-08
8392.93, 0.253435, 0.000103271, 0.00543721, 0.49799, 0.227618, 0.0133688, 9.65775e-06, 0.000689863, 0.000237544, 0.0011106, 5.56023e-08
8395.58, 0.252934, 0.000103096, 0.00542903, 0.498491, 0.227622, 0.0133688, 9.69971e-06, 0.000693097, 0.000238341, 0.00111063, 5.57573e-08
8398.24, 0.252434, 0.000102921, 0.00542086, 0.498992, 0.227626, 0.0133687, 9.74185e-06, 0.000696344, 0.000239141, 0.00111065, 5.59129e-08
8400.9, 0.251933, 0.000102747, 0.00541268, 0.499493, 0.227629, 0.0133687, 9.78416e-06, 0.000699604, 0.000239943, 0.00111067, 5.60691e-08
8403.57, 0.251433, 0.000102573, 0.00540451, 0.499994, 0.227633, 0.0133686, 9.82665e-06, 0.000702879, 0.000240748, 0.00111069, 5.62258e-08
8406.23, 0.250932, 0.000102398, 0.00539634, 0.500495, 0.227637, 0.0133686, 9.86932e-06, 0.000706167, 0.000241555, 0.0011107, 5.63831e-08
8408.89, 0.250429, 0.000102223, 0.00538811, 0.500999, 0.22764, 0.0133686, 9.91242e-06, 0.000709489, 0.00024237, 0.00111071, 5.6542e-08
8411.56, 0.249929, 0.00010205, 0.00537995, 0.501499, 0.227644, 0.0133685, 9.95541e-06, 0.000712803, 0.000243181, 0.00111072, 5.67003e-08
8414.24, 0.24943, 0.000101877, 0.00537179, 0.501999, 0.227648, 0.0133685, 9.9986e-06, 0.000716132, 0.000243996, 0.00111072, 5.68592e-08
8416.91, 0.24893, 0.000101704, 0.00536363, 0.502499, 0.227652, 0.0133684, 1.0042e-05, 0.000719474, 0.000244812, 0.00111072, 5.70188e-08
8419.59, 0.248431, 0.000101531, 0.00535547, 0.502999, 0.227655, 0.0133684, 1.00855e-05, 0.000722831, 0.000245632, 0.00111072, 5.71789e-08
8422.27, 0.247931, 0.000101358, 0.00534731, 0.503499, 0.227659, 0.0133683, 1.01293e-05, 0.000726202, 0.000246454, 0.00111071, 5.73396e-08
8424.95, 0.247432, 0.000101186, 0.00533916, 0.503999, 0.227663, 0.0133683, 1.01732e-05, 0.000729587, 0.000247278, 0.0011107, 5.75009e-08
8427.63, 0.246933, 0.000101014, 0.00533101, 0.504498, 0.227666, 0.0133683, 1.02173e-05, 0.000732987, 0.000248106, 0.00111069, 5.76628e-08
8430.32, 0.246434, 0.000100842, 0.00532286, 0.504998, 0.22767, 0.0133682, 1.02616e-05, 0.000736401, 0.000248935, 0.00111067, 5.78252e-08
8433.01, 0.245938, 0.000100672, 0.00531477, 0.505494, 0.227674, 0.0133682, 1.03058e-05, 0.00073981, 0.000249763, 0.00111065, 5.79874e-08
8435.7, 0.245439, 0.000100501, 0.00530661, 0.505993, 0.227677, 0.0133681, 1.03505e-05, 0.000743256, 0.000250599, 0.00111063, 5.81512e-08
8438.39, 0.24494, 0.000100329, 0.00529846, 0.506493, 0.227681, 0.0133681, 1.03954e-05, 0.000746716, 0.000251437, 0.0011106, 5.83156e-08
8441.09, 0.244441, 0.000100158, 0.0052903, 0.506992, 0.227685, 0.013368, 1.04405e-05, 0.00075019, 0.000252277, 0.00111057, 5.84805e-08
8443.78, 0.243943, 9.99876e-05, 0.00528215, 0.507491, 0.227689, 0.013368, 1.04858e-05, 0.000753679, 0.000253121, 0.00111054, 5.86461e-08
8446.48, 0.243441, 9.98156e-05, 0.00527394, 0.507993, 0.227692, 0.0133679, 1.05315e-05, 0.000757205, 0.000253972, 0.0011105, 5.88133e-08
8449.18, 0.242943, 9.96457e-05, 0.00526581, 0.508491, 0.227696, 0.0133679, 1.05771e-05, 0.000760719, 0.00025482, 0.00111046, 5.89799e-08
8451.89, 0.242445, 9.94759e-05, 0.00525767, 0.508989, 0.2277, 0.0133678, 1.06229e-05, 0.000764248, 0.00025567, 0.00111042, 5.91471e-08
8454.6, 0.241951, 9.93079e-05, 0.00524961, 0.509484, 0.227703, 0.0133678, 1.06686e-05, 0.000767771, 0.000256518, 0.00111037, 5.9314e-08
8457.33, 0.24145, 9.91398e-05, 0.0052415, 0.509985, 0.227707, 0.0133678, 1.07154e-05, 0.000771368, 0.000257383, 0.00111033, 5.94844e-08
8460.02, 0.240953, 9.89683e-05, 0.0052333, 0.510482, 0.227711, 0.0133677, 1.07614e-05, 0.000774925, 0.000258237, 0.00111027, 5.96525e-08
8462.73, 0.240454, 9.87988e-05, 0.00522514, 0.510982, 0.227714, 0.0133677, 1.08082e-05, 0.000778532, 0.000259102, 0.00111021, 5.9823e-08
8465.45, 0.239958, 9.86308e-05, 0.00521704, 0.511478, 0.227718, 0.0133676, 1.08549e-05, 0.000782128, 0.000259964, 0.00111015, 5.9993e-08
8468.17, 0.239462, 9.84629e-05, 0.00520894, 0.511974, 0.227722, 0.0133676, 1.09018e-05, 0.00078574, 0.000260829, 0.00111009, 6.01636e-08
8470.88, 0.238961, 9.82924e-05, 0.00520071, 0.512475, 0.227725, 0.0133675, 1.09493e-05, 0.000789405, 0.000261705, 0.00111002, 6.03366e-08
8473.61, 0.238467, 9.81258e-05, 0.00519265, 0.512969, 0.227729, 0.0133675, 1.09964e-05, 0.000793035, 0.000262572, 0.00110995, 6.05078e-08
8476.34, 0.23797, 9.7958e-05, 0.00518453, 0.513466, 0.227733, 0.0133674, 1.1044e-05, 0.000796703, 0.000263448, 0.00110987, 6.06808e-08
8479.07, 0.237474, 9.77904e-05, 0.0051764, 0.513963, 0.227736, 0.0133674, 1.10918e-05, 0.000800387, 0.000264326, 0.0011098, 6.08545e-08
8481.8, 0.236977, 9.7623e-05, 0.00516828, 0.514459, 0.22774, 0.0133673, 1.11398e-05, 0.000804086, 0.000265207, 0.00110972, 6.10288e-08
8484.53, 0.236481, 9.74559e-05, 0.00516016, 0.514956, 0.227744, 0.0133673, 1.1188e-05, 0.000807802, 0.00026609, 0.00110963, 6.12037e-08
8487.27, 0.235985, 9.7289e-05, 0.00515204, 0.515452, 0.227747, 0.0133672, 1.12365e-05, 0.000811533, 0.000266977, 0.00110954, 6.13793e-08
8490, 0.235485, 9.71208e-05, 0.00514386, 0.515952, 0.227751, 0.0133672, 1.12854e-05, 0.000815305, 0.000267872, 0.00110945, 6.15567e-08
8492.99, 0.234999, 9.69807e-05, 0.0051367, 0.516438, 0.227754, 0.0133671, 1.13357e-05, 0.000819111, 0.000268776, 0.00110944, 6.17373e-08
8495.51, 0.234489, 9.67865e-05, 0.00512755, 0.516948, 0.227758, 0.0133671, 1.13837e-05, 0.000822881, 0.000269668, 0.00110926, 6.19129e-08
8498.23, 0.233996, 9.66215e-05, 0.00511949, 0.517441, 0.227762, 0.013367, 1.14327e-05, 0.00082665, 0.00027056, 0.00110916, 6.20899e-08
8500.98, 0.233501, 9.64557e-05, 0.00511138, 0.517936, 0.227766, 0.013367, 1.14821e-05, 0.000830461, 0.000271461, 0.00110905, 6.22689e-08
8503.73, 0.233005, 9.629e-05, 0.00510327, 0.518432, 0.227769, 0.0133669, 1.15318e-05, 0.000834291, 0.000272365, 0.00110895, 6.24486e-08
8506.49, 0.232509, 9.61245e-05, 0.00509515, 0.518928, 0.227773, 0.0133669, 1.15818e-05, 0.000838137, 0.000273272, 0.00110884, 6.2629e-08
8509.24, 0.232014, 9.59592e-05, 0.00508704, 0.519423, 0.227777, 0.0133668, 1.16319e-05, 0.000841999, 0.000274182, 0.00110872, 6.28101e-08
8512, 0.231519, 9.57941e-05, 0.00507893, 0.519918, 0.22778, 0.0133668, 1.16823e-05, 0.000845878, 0.000275095, 0.0011086, 6.29918e-08
8514.77, 0.231023, 9.56293e-05, 0.00507082, 0.520413, 0.227784, 0.0133667, 1.17329e-05, 0.000849774, 0.000276011, 0.00110848, 6.31743e-08
8517.53, 0.230528, 9.54646e-05, 0.00506271, 0.520908, 0.227787, 0.0133667, 1.17837e-05, 0.000853687, 0.000276931, 0.00110836, 6.33575e-08
8520.3, 0.230033, 9.53002e-05, 0.0050546, 0.521403, 0.227791, 0.0133666, 1.18347e-05, 0.000857616, 0.000277853, 0.00110823, 6.35414e-08
8523.07, 0.229539, 9.5136e-05, 0.00504649, 0.521898, 0.227795, 0.0133666, 1.1886e-05, 0.000861562, 0.000278778, 0.0011081, 6.37259e-08
8525.84, 0.229044, 9.4972e-05, 0.00503839, 0.522392, 0.227798, 0.0133665, 1.19374e-05, 0.000865525, 0.000279706, 0.00110796, 6.39112e-08
8528.62, 0.22855, 9.48082e-05, 0.00503028, 0.522887, 0.227802, 0.0133665, 1.19891e-05, 0.000869505, 0.000280637, 0.00110783, 6.40972e-08
8531.4, 0.228055, 9.46446e-05, 0.00502218, 0.523381, 0.227806, 0.0133664, 1.2041e-05, 0.000873502, 0.000281571, 0.00110768, 6.42839e-08
8534.18, 0.227561, 9.44812e-05, 0.00501408, 0.523875, 0.227809, 0.0133664, 1.20932e-05, 0.000877516, 0.000282508, 0.00110754, 6.44714e-08
8536.96, 0.227067, 9.4318e-05, 0.00500598, 0.524369, 0.227813, 0.0133663, 1.21456e-05, 0.000881547, 0.000283448, 0.00110739, 6.46595e-08
8539.75, 0.226573, 9.4155e-05, 0.00499788, 0.524863, 0.227816, 0.0133663, 1.21982e-05, 0.000885596, 0.000284392, 0.00110724, 6.48484e-08
8542.54, 0.226079, 9.39923e-05, 0.00498978, 0.525356, 0.22782, 0.0133662, 1.2251e-05, 0.000889662, 0.000285338, 0.00110709, 6.5038e-08
8545.33, 0.225586, 9.38297e-05, 0.00498168, 0.52585, 0.227824, 0.0133662, 1.23041e-05, 0.000893746, 0.000286288, 0.00110693, 6.52283e-08
8548.13, 0.225092, 9.36673e-05, 0.00497358, 0.526343, 0.227827, 0.0133661, 1.23574e-05, 0.000897847, 0.000287241, 0.00110677, 6.54194e-08
8550.93, 0.224599, 9.35052e-05, 0.00496549, 0.526836, 0.227831, 0.0133661, 1.24109e-05, 0.000901967, 0.000288197, 0.0011066, 6.56113e-08
8553.73, 0.224106, 9.33432e-05, 0.0049574, 0.527329, 0.227835, 0.013366, 1.24647e-05, 0.000906103, 0.000289156, 0.00110643, 6.58038e-08
8556.53, 0.223612, 9.31814e-05, 0.0049493, 0.527822, 0.227838, 0.013366, 1.25187e-05, 0.000910258, 0.000290118, 0.00110626, 6.59972e-08
8559.34, 0.22312, 9.30199e-05, 0.00494121, 0.528314, 0.227842, 0.0133659, 1.2573e-05, 0.000914431, 0.000291083, 0.00110609, 6.61912e-08
8562.15, 0.222627, 9.28585e-05, 0.00493312, 0.528807, 0.227845, 0.0133658, 1.26274e-05, 0.000918622, 0.000292052, 0.00110591, 6.63861e-08
8564.96, 0.222134, 9.26974e-05, 0.00492503, 0.529299, 0.227849, 0.0133658, 1.26822e-05, 0.000922831, 0.000293024, 0.00110573, 6.65817e-08
8567.78, 0.221642, 9.25364e-05, 0.00491694, 0.529791, 0.227853, 0.0133657, 1.27372e-05, 0.000927058, 0.000293999, 0.00110554, 6.6778e-08
8570.6, 0.221149, 9.23756e-05, 0.00490885, 0.530283, 0.227856, 0.0133657, 1.27924e-05, 0.000931303, 0.000294977, 0.00110535, 6.69752e-08
8573.42, 0.220657, 9.2215e-05, 0.00490076, 0.530775, 0.22786, 0.0133656, 1.28478e-05, 0.000935567, 0.000295959, 0.00110516, 6.71731e-08
8576.24, 0.220165, 9.20546e-05, 0.00489268, 0.531267, 0.227863, 0.0133656, 1.29035e-05, 0.000939849, 0.000296943, 0.00110496, 6.73718e-08
8579.07, 0.219673, 9.18944e-05, 0.00488459, 0.531758, 0.227867, 0.0133655, 1.29595e-05, 0.00094415, 0.000297932, 0.00110477, 6.75713e-08
8581.9, 0.219181, 9.17344e-05, 0.00487651, 0.532249, 0.22787, 0.0133655, 1.30157e-05, 0.00094847, 0.000298923, 0.00110456, 6.77715e-08
8584.73, 0.21869, 9.15746e-05, 0.00486842, 0.532741, 0.227874, 0.0133654, 1.30722e-05, 0.000952808, 0.000299918, 0.00110436, 6.79726e-08
8587.57, 0.218198, 9.1415e-05, 0.00486034, 0.533232, 0.227878, 0.0133653, 1.31289e-05, 0.000957166, 0.000300916, 0.00110415, 6.81744e-08
8590.41, 0.217707, 9.12556e-05, 0.00485226, 0.533722, 0.227881, 0.0133653, 1.31858e-05, 0.000961542, 0.000301918, 0.00110394, 6.83771e-08
8593.25, 0.217216, 9.10964e-05, 0.00484418, 0.534213, 0.227885, 0.0133652, 1.32431e-05, 0.000965938, 0.000302923, 0.00110372, 6.85805e-08
8596.1, 0.216725, 9.09373e-05, 0.0048361, 0.534703, 0.227888, 0.0133652, 1.33005e-05, 0.000970352, 0.000303931, 0.0011035, 6.87848e-08
8598.95, 0.216234, 9.07784e-05, 0.00482802, 0.535194, 0.227892, 0.0133651, 1.33583e-05, 0.000974786, 0.000304943, 0.00110328, 6.89899e-08
8601.8, 0.215743, 9.06198e-05, 0.00481994, 0.535684, 0.227896, 0.0133651, 1.34163e-05, 0.000979239, 0.000305958, 0.00110305, 6.91958e-08
8604.66, 0.215253, 9.04613e-05, 0.00481186, 0.536174, 0.227899, 0.013365, 1.34745e-05, 0.000983712, 0.000306976, 0.00110283, 6.94025e-08
8607.52, 0.214762, 9.0303e-05, 0.00480379, 0.536664, 0.227903, 0.0133649, 1.3533e-05, 0.000988204, 0.000307999, 0.00110259, 6.96101e-08
8610.38, 0.214272, 9.01448e-05, 0.00479571, 0.537153, 0.227906, 0.0133649, 1.35918e-05, 0.000992716, 0.000309024, 0.00110236, 6.98184e-08
8613.24, 0.213782, 8.99869e-05, 0.00478764, 0.537643, 0.22791, 0.0133648, 1.36509e-05, 0.000997248, 0.000310053, 0.00110212, 7.00277e-08
8616.11, 0.213292, 8.98292e-05, 0.00477956, 0.538132, 0.227913, 0.0133648, 1.37102e-05, 0.0010018, 0.000311086, 0.00110187, 7.02377e-08
8618.98, 0.212802, 8.96716e-05, 0.00477149, 0.538621, 0.227917, 0.0133647, 1.37698e-05, 0.00100637, 0.000312122, 0.00110163, 7.04486e-08
8621.86, 0.212313, 8.95142e-05, 0.00476342, 0.53911, 0.22792, 0.0133646, 1.38296e-05, 0.00101096, 0.000313162, 0.00110138, 7.06604e-08
8624.74, 0.211823, 8.9357e-05, 0.00475534, 0.539599, 0.227924, 0.0133646, 1.38897e-05, 0.00101557, 0.000314205, 0.00110113, 7.0873e-08
8627.62, 0.211334, 8.91999e-05, 0.00474727, 0.540087, 0.227928, 0.0133645, 1.39501e-05, 0.00102021, 0.000315252, 0.00110087, 7.10864e-08
8630.5, 0.210845, 8.90431e-05, 0.0047392, 0.540576, 0.227931, 0.0133645, 1.40108e-05, 0.00102486, 0.000316302, 0.00110061, 7.13008e-08
8633.39, 0.210356, 8.88864e-05, 0.00473113, 0.541064, 0.227935, 0.0133644, 1.40718e-05, 0.00102953, 0.000317356, 0.00110035, 7.1516e-08
8636.28, 0.209867, 8.87299e-05, 0.00472306, 0.541552, 0.227938, 0.0133643, 1.4133e-05, 0.00103423, 0.000318414, 0.00110008, 7.1732e-08
8639.18, 0.209378, 8.85736e-05, 0.004715, 0.54204, 0.227942, 0.0133643, 1.41945e-05, 0.00103894, 0.000319475, 0.00109981, 7.1949e-08
8642.57, 0.208907, 8.84652e-05, 0.00470866, 0.542509, 0.227944, 0.0133642, 1.42603e-05, 0.00104381, 0.000320571, 0.00109971, 7.21762e-08
8645.02, 0.208393, 8.82589e-05, 0.00469873, 0.543023, 0.227949, 0.0133642, 1.43194e-05, 0.00104851, 0.000321627, 0.00109926, 7.23891e-08
8647.88, 0.207912, 8.81054e-05, 0.00469078, 0.543503, 0.227952, 0.0133641, 1.43808e-05, 0.00105322, 0.000322683, 0.00109898, 7.26055e-08
8650.79, 0.207428, 8.79514e-05, 0.00468279, 0.543986, 0.227956, 0.013364, 1.4443e-05, 0.00105798, 0.000323752, 0.0010987, 7.28245e-08
8653.71, 0.20694, 8.77959e-05, 0.00467472, 0.544473, 0.227959, 0.013364, 1.4506e-05, 0.0010628, 0.000324832, 0.00109842, 7.30459e-08
8656.62, 0.206452, 8.76406e-05, 0.00466666, 0.54496, 0.227963, 0.0133639, 1.45692e-05, 0.00106764, 0.000325916, 0.00109813, 7.32683e-08
8659.54, 0.205965, 8.74854e-05, 0.00465859, 0.545447, 0.227966, 0.0133638, 1.46327e-05, 0.0010725, 0.000327004, 0.00109783, 7.34916e-08
8662.46, 0.205477, 8.73305e-05, 0.00465053, 0.545933, 0.22797, 0.0133638, 1.46965e-05, 0.00107739, 0.000328095, 0.00109754, 7.37157e-08
8665.39, 0.20499, 8.71757e-05, 0.00464246, 0.54642, 0.227973, 0.0133637, 1.47607e-05, 0.00108229, 0.00032919, 0.00109724, 7.39409e-08
8668.32, 0.204503, 8.7021e-05, 0.0046344, 0.546906, 0.227977, 0.0133636, 1.48251e-05, 0.00108722, 0.00033029, 0.00109693, 7.41669e-08
8671.25, 0.204016, 8.68666e-05, 0.00462633, 0.547392, 0.227981, 0.0133636, 1.48898e-05, 0.00109217, 0.000331393, 0.00109663, 7.43939e-08
8674.18, 0.203529, 8.67123e-05, 0.00461827, 0.547877, 0.227984, 0.0133635, 1.49548e-05, 0.00109714, 0.0003325, 0.00109632, 7.46218e-08
8677.12, 0.203042, 8.65581e-05, 0.00461021, 0.548363, 0.227988, 0.0133635, 1.50201e-05, 0.00110214, 0.000333611, 0.001096, 7.48507e-08
8680.07, 0.202556, 8.64042e-05, 0.00460215, 0.548848, 0.227991, 0.0133634, 1.50857e-05, 0.00110715, 0.000334725, 0.00109569, 7.50805e-08
8683.01, 0.20207, 8.62504e-05, 0.00459409, 0.549334, 0.227995, 0.0133633, 1.51516e-05, 0.00111219, 0.000335844, 0.00109537, 7.53113e-08
8685.96, 0.201584, 8.60967e-05, 0.00458603, 0.549818, 0.227998, 0.0133633, 1.52178e-05, 0.00111726, 0.000336967, 0.00109504, 7.5543e-08
8688.92, 0.201098, 8.59433e-05, 0.00457797, 0.550303, 0.228002, 0.0133632, 1.52844e-05, 0.00112234, 0.000338094, 0.00109472, 7.57757e-08
8691.88, 0.200612, 8.579e-05, 0.00456991, 0.550788, 0.228005, 0.0133631, 1.53512e-05, 0.00112745, 0.000339224, 0.00109438, 7.60093e-08
8694.84, 0.200126, 8.56368e-05, 0.00456185, 0.551272, 0.228009, 0.0133631, 1.54184e-05, 0.00113258, 0.000340359, 0.00109405, 7.6244e-08
8697.8, 0.199641, 8.54839e-05, 0.00455379, 0.551756, 0.228012, 0.013363, 1.54859e-05, 0.00113773, 0.000341498, 0.00109371, 7.64796e-08
8700.77, 0.199156, 8.5331e-05, 0.00454573, 0.55224, 0.228016, 0.0133629, 1.55536e-05, 0.0011429, 0.000342641, 0.00109337, 7.67162e-08
8703.74, 0.19867, 8.51784e-05, 0.00453767, 0.552724, 0.228019, 0.0133628, 1.56218e-05, 0.0011481, 0.000343788, 0.00109303, 7.69539e-08
8706.72, 0.198186, 8.50259e-05, 0.00452961, 0.553208, 0.228022, 0.0133628, 1.56902e-05, 0.00115333, 0.000344939, 0.00109268, 7.71925e-08
8709.7, 0.197701, 8.48735e-05, 0.00452156, 0.553691, 0.228026, 0.0133627, 1.57589e-05, 0.00115857, 0.000346094, 0.00109233, 7.74321e-08
8712.68, 0.197216, 8.47214e-05, 0.0045135, 0.554174, 0.228029, 0.0133626, 1.5828e-05, 0.00116384, 0.000347254, 0.00109198, 7.76727e-08
8715.67, 0.196732, 8.45693e-05, 0.00450545, 0.554657, 0.228033, 0.0133626, 1.58974e-05, 0.00116914, 0.000348417, 0.00109162, 7.79144e-08
8718.66, 0.196248, 8.44175e-05, 0.00449739, 0.55514, 0.228036, 0.0133625, 1.59672e-05, 0.00117445, 0.000349585, 0.00109126, 7.8157e-08
8721.66, 0.195764, 8.42658e-05, 0.00448933, 0.555623, 0.22804, 0.0133624, 1.60372e-05, 0.00117979, 0.000350757, 0.00109089, 7.84007e-08
8724.66, 0.19528, 8.41142e-05, 0.00448128, 0.556105, 0.228043, 0.0133624, 1.61076e-05, 0.00118516, 0.000351934, 0.00109053, 7.86455e-08
8727.69, 0.194798, 8.39656e-05, 0.00447333, 0.556585, 0.228047, 0.0133623, 1.61784e-05, 0.00119054, 0.000353113, 0.00109017, 7.88912e-08
8730.7, 0.194314, 8.3814e-05, 0.00446526, 0.557068, 0.22805, 0.0133622, 1.62496e-05, 0.00119597, 0.0003543, 0.00108979, 7.91384e-08
8733.71, 0.19383, 8.36628e-05, 0.0044572, 0.55755, 0.228054, 0.0133622, 1.63211e-05, 0.00120141, 0.000355491, 0.00108941, 7.93866e-08
8736.72, 0.193347, 8.35117e-05, 0.00444914, 0.558032, 0.228057, 0.0133621, 1.63929e-05, 0.00120688, 0.000356685, 0.00108903, 7.96357e-08
8739.74, 0.192863, 8.33608e-05, 0.00444108, 0.558514, 0.228061, 0.013362, 1.64651e-05, 0.00121237, 0.000357884, 0.00108865, 7.9886e-08
8742.77, 0.19238, 8.321e-05, 0.00443302, 0.558996, 0.228064, 0.0133619, 1.65376e-05, 0.00121789, 0.000359088, 0.00108826, 8.01373e-08
8745.79, 0.191897, 8.30593e-05, 0.00442496, 0.559477, 0.228067, 0.0133619, 1.66104e-05, 0.00122344, 0.000360296, 0.00108787, 8.03897e-08
8748.82, 0.191414, 8.29089e-05, 0.0044169, 0.559958, 0.228071, 0.0133618, 1.66836e-05, 0.00122901, 0.000361508, 0.00108747, 8.06431e-08
8751.86, 0.190932, 8.27585e-05, 0.00440884, 0.560439, 0.228074, 0.0133617, 1.67572e-05, 0.0012346, 0.000362725, 0.00108707, 8.08977e-08
8754.87, 0.190451, 8.2607e-05, 0.00440074, 0.560918, 0.228078, 0.0133616, 1.68304e-05, 0.00124018, 0.000363937, 0.00108666, 8.11513e-08
8757.91, 0.18997, 8.24572e-05, 0.0043927, 0.561398, 0.228081, 0.0133616, 1.69046e-05, 0.00124581, 0.000365161, 0.00108626, 8.14076e-08
8760.96, 0.189488, 8.23075e-05, 0.00438465, 0.561878, 0.228085, 0.0133615, 1.69791e-05, 0.00125148, 0.00036639, 0.00108585, 8.16652e-08
8764.01, 0.189007, 8.21579e-05, 0.0043766, 0.562357, 0.228088, 0.0133614, 1.7054e-05, 0.00125717, 0.000367624, 0.00108544, 8.1924e-08
8767.07, 0.188526, 8.20085e-05, 0.00436855, 0.562837, 0.228092, 0.0133613, 1.71293e-05, 0.00126289, 0.000368862, 0.00108503, 8.21839e-08
8770.13, 0.188045, 8.18592e-05, 0.0043605, 0.563316, 0.228095, 0.0133613, 1.7205e-05, 0.00126864, 0.000370105, 0.00108461, 8.24449e-08
8773.19, 0.187564, 8.17101e-05, 0.00435245, 0.563795, 0.228098, 0.0133612, 1.7281e-05, 0.00127441, 0.000371353, 0.00108419, 8.2707e-08
8776.26, 0.187083, 8.15611e-05, 0.0043444, 0.564274, 0.228102, 0.0133611, 1.73574e-05, 0.0012802, 0.000372605, 0.00108376, 8.29703e-08
8779.33, 0.186603, 8.14122e-05, 0.00433635, 0.564752, 0.228105, 0.013361, 1.74341e-05, 0.00128603, 0.000373862, 0.00108333, 8.32347e-08
8782.41, 0.186123, 8.12635e-05, 0.0043283, 0.565231, 0.228109, 0.013361, 1.75112e-05, 0.00129188, 0.000375124, 0.0010829, 8.35003e-08
8785.49, 0.185643, 8.11149e-05, 0.00432025, 0.565709, 0.228112, 0.0133609, 1.75888e-05, 0.00129776, 0.000376391, 0.00108247, 8.37671e-08
8788.58, 0.185163, 8.09665e-05, 0.0043122, 0.566187, 0.228115, 0.0133608, 1.76666e-05, 0.00130366, 0.000377662, 0.00108203, 8.4035e-08
8791.67, 0.184683, 8.08182e-05, 0.00430415, 0.566665, 0.228119, 0.0133607, 1.77449e-05, 0.00130959, 0.000378938, 0.00108159, 8.43041e-08
8794.76, 0.184204, 8.067e-05, 0.00429611, 0.567142, 0.228122, 0.0133606, 1.78236e-05, 0.00131555, 0.000380219, 0.00108114, 8.45744e-08
8797.86, 0.183724, 8.0522e-05, 0.00428806, 0.567619, 0.228126, 0.0133606, 1.79026e-05, 0.00132154, 0.000381505, 0.00108069, 8.48459e-08
8800.96, 0.183245, 8.03742e-05, 0.00428001, 0.568096, 0.228129, 0.0133605, 1.7982e-05, 0.00132756, 0.000382795, 0.00108024, 8.51186e-08
8804.07, 0.182766, 8.02264e-05, 0.00427196, 0.568573, 0.228132, 0.0133604, 1.80619e-05, 0.0013336, 0.000384091, 0.00107978, 8.53925e-08
8807.18, 0.182288, 8.00788e-05, 0.00426391, 0.56905, 0.228136, 0.0133603, 1.81421e-05, 0.00133967, 0.000385391, 0.00107932, 8.56676e-08
8810.3, 0.181809, 7.99314e-05, 0.00425587, 0.569526, 0.228139, 0.0133602, 1.82227e-05, 0.00134577, 0.000386697, 0.00107886, 8.59439e-08
8813.42, 0.181331, 7.97841e-05, 0.00424782, 0.570002, 0.228143, 0.0133602, 1.83037e-05, 0.0013519, 0.000388007, 0.0010784, 8.62215e-08
8816.54, 0.180853, 7.96369e-05, 0.00423977, 0.570478, 0.228146, 0.0133601, 1.83851e-05, 0.00135806, 0.000389323, 0.00107793, 8.65003e-08
8819.67, 0.180375, 7.94898e-05, 0.00423173, 0.570953, 0.228149, 0.01336, 1.8467e-05, 0.00136424, 0.000390643, 0.00107746, 8.67803e-08
8822.81, 0.179898, 7.93429e-05, 0.00422368, 0.571429, 0.228153, 0.0133599, 1.85492e-05, 0.00137046, 0.000391969, 0.00107698, 8.70616e-08
8825.95, 0.17942, 7.91961e-05, 0.00421563, 0.571904, 0.228156, 0.0133598, 1.86318e-05, 0.0013767, 0.000393299, 0.0010765, 8.73441e-08
8829.09, 0.178943, 7.90495e-05, 0.00420758, 0.572379, 0.228159, 0.0133598, 1.87149e-05, 0.00138297, 0.000394635, 0.00107602, 8.76279e-08
8832.24, 0.178466, 7.8903e-05, 0.00419954, 0.572854, 0.228163, 0.0133597, 1.87983e-05, 0.00138927, 0.000395976, 0.00107553, 8.7913e-08
8835.39, 0.177989, 7.87566e-05, 0.00419149, 0.573328, 0.228166, 0.0133596, 1.88822e-05, 0.00139561, 0.000397322, 0.00107504, 8.81994e-08
8838.55, 0.177513, 7.86103e-05, 0.00418344, 0.573802, 0.228169, 0.0133595, 1.89665e-05, 0.00140197, 0.000398674, 0.00107455, 8.84871e-08
8841.71, 0.177036, 7.84642e-05, 0.0041754, 0.574276, 0.228173, 0.0133594, 1.90513e-05, 0.00140836, 0.000400031, 0.00107406, 8.8776e-08
8844.88, 0.17656, 7.83182e-05, 0.00416735, 0.57475, 0.228176, 0.0133593, 1.91364e-05, 0.00141478, 0.000401393, 0.00107356, 8.90663e-08
8848.05, 0.176084, 7.81724e-05, 0.00415931, 0.575223, 0.228179, 0.0133592, 1.9222e-05, 0.00142123, 0.00040276, 0.00107305, 8.93579e-08
8851.23, 0.175609, 7.80267e-05, 0.00415126, 0.575697, 0.228183, 0.0133592, 1.93081e-05, 0.00142772, 0.000404133, 0.00107255, 8.96508e-08
