T, N2, O2, NO, N, O, Ar, Ar+, N+, O+, NO+, e-
10661.2, 0.0329393, 3.40262e-05, 0.00139011, 0.713245, 0.239631, 0.000296348, 2.32527e-06, 0.00972762, 0.00202791, 0.000706373, 4.69294e-07
10668.7, 0.0327146, 3.39128e-05, 0.00138375, 0.713413, 0.239624, 0.000296517, 2.32721e-06, 0.00978753, 0.00203906, 0.00070496, 4.72e-07
10676.2, 0.0324911, 3.37997e-05, 0.00137741, 0.71358, 0.239617, 0.000296686, 2.32917e-06, 0.0098478, 0.00205027, 0.000703549, 4.74723e-07
10683.6, 0.0322689, 3.3687e-05, 0.00137109, 0.713745, 0.23961, 0.000296853, 2.33112e-06, 0.00990844, 0.00206154, 0.000702139, 4.77462e-07
10691.1, 0.0320481, 3.35745e-05, 0.0013648, 0.713908, 0.239603, 0.000297019, 2.33307e-06, 0.00996944, 0.00207288, 0.000700731, 4.80217e-07
10698.6, 0.0318285, 3.34624e-05, 0.00135854, 0.71407, 0.239596, 0.000297183, 2.33503e-06, 0.0100308, 0.00208429, 0.000699324, 4.8299e-07
10706.2, 0.0316103, 3.33507e-05, 0.00135229, 0.714229, 0.239588, 0.000297347, 2.33699e-06, 0.0100925, 0.00209576, 0.00069792, 4.85778e-07
10713.7, 0.0313934, 3.32392e-05, 0.00134607, 0.714388, 0.239581, 0.000297509, 2.33896e-06, 0.0101546, 0.0021073, 0.000696517, 4.88584e-07
10721.2, 0.0311778, 3.31281e-05, 0.00133987, 0.714544, 0.239573, 0.00029767, 2.34092e-06, 0.0102171, 0.00211891, 0.000695116, 4.91406e-07
10728.8, 0.0309634, 3.30173e-05, 0.0013337, 0.714699, 0.239566, 0.00029783, 2.34289e-06, 0.0102799, 0.00213058, 0.000693717, 4.94245e-07
10736.3, 0.0307504, 3.29068e-05, 0.00132755, 0.714852, 0.239558, 0.000297989, 2.34486e-06, 0.0103431, 0.00214232, 0.00069232, 4.97101e-07
10743.9, 0.0305387, 3.27967e-05, 0.00132142, 0.715004, 0.239551, 0.000298146, 2.34683e-06, 0.0104067, 0.00215413, 0.000690925, 4.99973e-07
10751.5, 0.0303283, 3.26869e-05, 0.00131532, 0.715153, 0.239543, 0.000298302, 2.34881e-06, 0.0104707, 0.002166, 0.000689532, 5.02863e-07
10759.1, 0.0301192, 3.25775e-05, 0.00130924, 0.715302, 0.239535, 0.000298457, 2.35078e-06, 0.010535, 0.00217794, 0.000688141, 5.05769e-07
10766.7, 0.0299114, 3.24683e-05, 0.00130319, 0.715448, 0.239527, 0.000298611, 2.35276e-06, 0.0105997, 0.00218995, 0.000686753, 5.08692e-07
10774.3, 0.0297049, 3.23596e-05, 0.00129716, 0.715593, 0.239519, 0.000298763, 2.35474e-06, 0.0106647, 0.00220202, 0.000685366, 5.11632e-07
10782, 0.0294997, 3.22512e-05, 0.00129115, 0.715736, 0.239511, 0.000298915, 2.35673e-06, 0.0107302, 0.00221416, 0.000683982, 5.14589e-07
10789.6, 0.0292958, 3.21431e-05, 0.00128517, 0.715877, 0.239503, 0.000299065, 2.35871e-06, 0.010796, 0.00222637, 0.0006826, 5.17562e-07
10797.3, 0.0290932, 3.20354e-05, 0.00127922, 0.716017, 0.239495, 0.000299214, 2.3607e-06, 0.0108622, 0.00223865, 0.00068122, 5.20553e-07
10804.9, 0.0288919, 3.1928e-05, 0.00127328, 0.716155, 0.239486, 0.000299362, 2.36269e-06, 0.0109287, 0.00225099, 0.000679843, 5.23561e-07
10812.6, 0.0286918, 3.18209e-05, 0.00126738, 0.716291, 0.239478, 0.000299508, 2.36468e-06, 0.0109956, 0.0022634, 0.000678468, 5.26586e-07
10820.3, 0.0284931, 3.17143e-05, 0.00126149, 0.716426, 0.239469, 0.000299654, 2.36667e-06, 0.0110629, 0.00227588, 0.000677096, 5.29627e-07
10828, 0.0282956, 3.16079e-05, 0.00125563, 0.716559, 0.239461, 0.000299798, 2.36867e-06, 0.0111306, 0.00228843, 0.000675726, 5.32686e-07
10835.6, 0.0280995, 3.1502e-05, 0.0012498, 0.71669, 0.239452, 0.000299941, 2.37067e-06, 0.0111987, 0.00230104, 0.000674358, 5.35762e-07
10843.4, 0.0279046, 3.13964e-05, 0.00124399, 0.71682, 0.239443, 0.000300082, 2.37266e-06, 0.0112671, 0.00231372, 0.000672993, 5.38855e-07
10851.1, 0.0277109, 3.12911e-05, 0.00123821, 0.716948, 0.239434, 0.000300223, 2.37467e-06, 0.0113359, 0.00232647, 0.000671631, 5.41965e-07
10858.8, 0.0275186, 3.11862e-05, 0.00123245, 0.717074, 0.239425, 0.000300362, 2.37667e-06, 0.0114051, 0.00233929, 0.000670271, 5.45092e-07
10866.5, 0.0273275, 3.10817e-05, 0.00122671, 0.717199, 0.239416, 0.0003005, 2.37867e-06, 0.0114747, 0.00235218, 0.000668915, 5.48236e-07
10874.3, 0.0271377, 3.09775e-05, 0.001221, 0.717322, 0.239407, 0.000300637, 2.38068e-06, 0.0115446, 0.00236513, 0.00066756, 5.51398e-07
10882, 0.0269492, 3.08737e-05, 0.00121532, 0.717443, 0.239398, 0.000300773, 2.38269e-06, 0.0116149, 0.00237815, 0.000666209, 5.54576e-07
10889.8, 0.026762, 3.07702e-05, 0.00120966, 0.717563, 0.239389, 0.000300908, 2.38469e-06, 0.0116856, 0.00239124, 0.00066486, 5.57772e-07
10897.5, 0.026576, 3.06671e-05, 0.00120403, 0.717681, 0.23938, 0.000301041, 2.3867e-06, 0.0117567, 0.0024044, 0.000663515, 5.60984e-07
10905.3, 0.0263912, 3.05644e-05, 0.00119842, 0.717798, 0.23937, 0.000301173, 2.38872e-06, 0.0118281, 0.00241763, 0.000662172, 5.64214e-07
10913.1, 0.0262077, 3.04621e-05, 0.00119283, 0.717912, 0.239361, 0.000301304, 2.39073e-06, 0.0118999, 0.00243092, 0.000660832, 5.67461e-07
10920.9, 0.0260255, 3.03601e-05, 0.00118728, 0.718025, 0.239351, 0.000301434, 2.39275e-06, 0.0119721, 0.00244429, 0.000659495, 5.70725e-07
10928.7, 0.0258445, 3.02585e-05, 0.00118174, 0.718137, 0.239341, 0.000301563, 2.39476e-06, 0.0120447, 0.00245772, 0.000658161, 5.74006e-07
10936.5, 0.0256648, 3.01572e-05, 0.00117624, 0.718247, 0.239332, 0.00030169, 2.39678e-06, 0.0121176, 0.00247122, 0.00065683, 5.77305e-07
10944.3, 0.0254863, 3.00564e-05, 0.00117075, 0.718355, 0.239322, 0.000301816, 2.3988e-06, 0.012191, 0.00248478, 0.000655502, 5.8062e-07
10952.1, 0.025309, 2.99559e-05, 0.0011653, 0.718462, 0.239312, 0.000301942, 2.40082e-06, 0.0122647, 0.00249842, 0.000654178, 5.83953e-07
10959.9, 0.025133, 2.98557e-05, 0.00115987, 0.718567, 0.239302, 0.000302066, 2.40284e-06, 0.0123388, 0.00251212, 0.000652856, 5.87302e-07
10967.7, 0.0249582, 2.9756e-05, 0.00115446, 0.71867, 0.239292, 0.000302188, 2.40486e-06, 0.0124132, 0.00252589, 0.000651538, 5.90669e-07
10975.6, 0.0247847, 2.96566e-05, 0.00114908, 0.718772, 0.239282, 0.00030231, 2.40689e-06, 0.012488, 0.00253973, 0.000650223, 5.94053e-07
10983.4, 0.0246123, 2.95576e-05, 0.00114373, 0.718872, 0.239271, 0.000302431, 2.40891e-06, 0.0125633, 0.00255364, 0.000648911, 5.97454e-07
10991.2, 0.0244412, 2.9459e-05, 0.0011384, 0.71897, 0.239261, 0.00030255, 2.41094e-06, 0.0126388, 0.00256761, 0.000647602, 6.00872e-07
10999.1, 0.0242713, 2.93608e-05, 0.00113309, 0.719067, 0.239251, 0.000302668, 2.41296e-06, 0.0127148, 0.00258165, 0.000646297, 6.04307e-07
11006.9, 0.0241026, 2.92629e-05, 0.00112782, 0.719162, 0.23924, 0.000302785, 2.41499e-06, 0.0127911, 0.00259576, 0.000644995, 6.07759e-07
11014.8, 0.0239351, 2.91654e-05, 0.00112256, 0.719256, 0.23923, 0.000302901, 2.41702e-06, 0.0128678, 0.00260994, 0.000643696, 6.11228e-07
11022.7, 0.0237688, 2.90683e-05, 0.00111734, 0.719348, 0.239219, 0.000303016, 2.41905e-06, 0.0129449, 0.00262419, 0.000642401, 6.14714e-07
11030.5, 0.0236037, 2.89716e-05, 0.00111214, 0.719439, 0.239208, 0.00030313, 2.42108e-06, 0.0130224, 0.0026385, 0.000641109, 6.18218e-07
11038.4, 0.0234398, 2.88753e-05, 0.00110696, 0.719528, 0.239197, 0.000303242, 2.42311e-06, 0.0131002, 0.00265288, 0.000639821, 6.21738e-07
11046.3, 0.0232771, 2.87793e-05, 0.00110181, 0.719615, 0.239186, 0.000303354, 2.42514e-06, 0.0131784, 0.00266733, 0.000638536, 6.25275e-07
11054.2, 0.0231156, 2.86837e-05, 0.00109669, 0.719701, 0.239175, 0.000303464, 2.42717e-06, 0.013257, 0.00268185, 0.000637255, 6.28829e-07
11062.1, 0.0229552, 2.85885e-05, 0.00109159, 0.719785, 0.239164, 0.000303573, 2.42921e-06, 0.0133359, 0.00269643, 0.000635977, 6.324e-07
11069.9, 0.0227961, 2.84937e-05, 0.00108652, 0.719868, 0.239153, 0.000303681, 2.43124e-06, 0.0134153, 0.00271108, 0.000634703, 6.35988e-07
11077.8, 0.0226381, 2.83993e-05, 0.00108147, 0.719949, 0.239142, 0.000303788, 2.43327e-06, 0.0134949, 0.0027258, 0.000633432, 6.39592e-07
11085.7, 0.0224812, 2.83053e-05, 0.00107645, 0.720029, 0.23913, 0.000303894, 2.43531e-06, 0.013575, 0.00274058, 0.000632166, 6.43214e-07
11093.6, 0.0223255, 2.82116e-05, 0.00107145, 0.720107, 0.239119, 0.000303999, 2.43735e-06, 0.0136554, 0.00275543, 0.000630902, 6.46852e-07
11101.5, 0.022171, 2.81183e-05, 0.00106648, 0.720183, 0.239108, 0.000304102, 2.43938e-06, 0.0137362, 0.00277035, 0.000629643, 6.50508e-07
11109.4, 0.0220176, 2.80255e-05, 0.00106154, 0.720258, 0.239096, 0.000304205, 2.44142e-06, 0.0138174, 0.00278534, 0.000628387, 6.54179e-07
11117.4, 0.0218654, 2.7933e-05, 0.00105662, 0.720332, 0.239084, 0.000304306, 2.44345e-06, 0.0138989, 0.00280039, 0.000627135, 6.57868e-07
11125.3, 0.0217143, 2.78408e-05, 0.00105172, 0.720404, 0.239073, 0.000304407, 2.44549e-06, 0.0139808, 0.00281551, 0.000625887, 6.61573e-07
11133.2, 0.0215643, 2.77491e-05, 0.00104685, 0.720474, 0.239061, 0.000304506, 2.44753e-06, 0.0140631, 0.00283069, 0.000624642, 6.65295e-07
11141.1, 0.0214155, 2.76578e-05, 0.00104201, 0.720543, 0.239049, 0.000304604, 2.44956e-06, 0.0141457, 0.00284594, 0.000623401, 6.69034e-07
11149, 0.0212678, 2.75668e-05, 0.00103719, 0.720611, 0.239037, 0.000304701, 2.4516e-06, 0.0142287, 0.00286126, 0.000622165, 6.72789e-07
11156.9, 0.0211212, 2.74762e-05, 0.0010324, 0.720677, 0.239025, 0.000304797, 2.45364e-06, 0.0143121, 0.00287664, 0.000620931, 6.76561e-07
11164.9, 0.0209757, 2.73861e-05, 0.00102763, 0.720741, 0.239013, 0.000304892, 2.45568e-06, 0.0143958, 0.00289209, 0.000619702, 6.80349e-07
11172.8, 0.0208313, 2.72963e-05, 0.00102289, 0.720804, 0.239, 0.000304986, 2.45771e-06, 0.0144799, 0.0029076, 0.000618477, 6.84154e-07
11180.7, 0.020688, 2.72069e-05, 0.00101817, 0.720866, 0.238988, 0.000305079, 2.45975e-06, 0.0145643, 0.00292318, 0.000617256, 6.87975e-07
11188.6, 0.0205459, 2.71178e-05, 0.00101348, 0.720926, 0.238976, 0.000305171, 2.46179e-06, 0.0146491, 0.00293883, 0.000616038, 6.91813e-07
11196.6, 0.0204048, 2.70292e-05, 0.00100882, 0.720984, 0.238963, 0.000305262, 2.46383e-06, 0.0147343, 0.00295454, 0.000614825, 6.95667e-07
11204.5, 0.0202648, 2.69409e-05, 0.00100417, 0.721041, 0.238951, 0.000305351, 2.46587e-06, 0.0148198, 0.00297031, 0.000613615, 6.99537e-07
11212.4, 0.0201258, 2.68531e-05, 0.000999559, 0.721097, 0.238938, 0.00030544, 2.4679e-06, 0.0149057, 0.00298615, 0.00061241, 7.03423e-07
11220.3, 0.019988, 2.67656e-05, 0.000994968, 0.721151, 0.238925, 0.000305528, 2.46994e-06, 0.0149919, 0.00300205, 0.000611208, 7.07326e-07
11228.3, 0.0198512, 2.66785e-05, 0.000990402, 0.721204, 0.238912, 0.000305615, 2.47198e-06, 0.0150785, 0.00301802, 0.000610011, 7.11245e-07
11236.2, 0.0197154, 2.65918e-05, 0.000985861, 0.721255, 0.238899, 0.0003057, 2.47401e-06, 0.0151655, 0.00303406, 0.000608817, 7.1518e-07
11244.1, 0.0195807, 2.65055e-05, 0.000981345, 0.721305, 0.238886, 0.000305785, 2.47605e-06, 0.0152528, 0.00305016, 0.000607628, 7.19131e-07
11252.1, 0.0194471, 2.64195e-05, 0.000976853, 0.721354, 0.238873, 0.000305868, 2.47809e-06, 0.0153404, 0.00306632, 0.000606443, 7.23098e-07
11260, 0.0193145, 2.6334e-05, 0.000972387, 0.721401, 0.23886, 0.000305951, 2.48012e-06, 0.0154284, 0.00308254, 0.000605262, 7.27082e-07
11267.9, 0.0191829, 2.62488e-05, 0.000967945, 0.721447, 0.238847, 0.000306033, 2.48216e-06, 0.0155168, 0.00309883, 0.000604084, 7.31081e-07
11275.8, 0.0190524, 2.6164e-05, 0.000963528, 0.721491, 0.238834, 0.000306113, 2.48419e-06, 0.0156055, 0.00311518, 0.000602911, 7.35096e-07
11283.8, 0.0189229, 2.60796e-05, 0.000959135, 0.721534, 0.23882, 0.000306193, 2.48622e-06, 0.0156945, 0.0031316, 0.000601742, 7.39126e-07
11291.7, 0.0187944, 2.59956e-05, 0.000954767, 0.721576, 0.238807, 0.000306272, 2.48826e-06, 0.0157839, 0.00314808, 0.000600578, 7.43173e-07
11299.6, 0.0186669, 2.5912e-05, 0.000950424, 0.721616, 0.238793, 0.000306349, 2.49029e-06, 0.0158736, 0.00316462, 0.000599417, 7.47235e-07
11307.5, 0.0185405, 2.58287e-05, 0.000946104, 0.721655, 0.23878, 0.000306426, 2.49232e-06, 0.0159637, 0.00318123, 0.000598261, 7.51313e-07
11315.5, 0.018415, 2.57458e-05, 0.000941809, 0.721692, 0.238766, 0.000306502, 2.49435e-06, 0.0160542, 0.00319789, 0.000597108, 7.55407e-07
11323.4, 0.0182905, 2.56633e-05, 0.000937539, 0.721729, 0.238752, 0.000306577, 2.49639e-06, 0.0161449, 0.00321462, 0.00059596, 7.59516e-07
11331.3, 0.018167, 2.55812e-05, 0.000933292, 0.721763, 0.238739, 0.00030665, 2.49842e-06, 0.016236, 0.00323141, 0.000594816, 7.63641e-07
11339.2, 0.0180445, 2.54995e-05, 0.00092907, 0.721797, 0.238725, 0.000306723, 2.50044e-06, 0.0163275, 0.00324827, 0.000593677, 7.67781e-07
11347.1, 0.017923, 2.54181e-05, 0.000924872, 0.721829, 0.238711, 0.000306795, 2.50247e-06, 0.0164193, 0.00326518, 0.000592541, 7.71937e-07
11355, 0.0178024, 2.53372e-05, 0.000920697, 0.72186, 0.238697, 0.000306866, 2.5045e-06, 0.0165114, 0.00328216, 0.00059141, 7.76108e-07
11363, 0.0176828, 2.52566e-05, 0.000916547, 0.721889, 0.238682, 0.000306936, 2.50653e-06, 0.0166038, 0.0032992, 0.000590283, 7.80294e-07
11370.9, 0.0175641, 2.51763e-05, 0.00091242, 0.721918, 0.238668, 0.000307005, 2.50855e-06, 0.0166966, 0.00331629, 0.00058916, 7.84495e-07
11378.8, 0.0174464, 2.50965e-05, 0.000908317, 0.721945, 0.238654, 0.000307073, 2.51058e-06, 0.0167897, 0.00333345, 0.000588041, 7.88712e-07
11386.7, 0.0173296, 2.5017e-05, 0.000904238, 0.72197, 0.23864, 0.000307141, 2.5126e-06, 0.0168832, 0.00335067, 0.000586927, 7.92943e-07
11394.6, 0.0172138, 2.49379e-05, 0.000900182, 0.721995, 0.238625, 0.000307207, 2.51462e-06, 0.016977, 0.00336795, 0.000585817, 7.9719e-07
11402.5, 0.0170989, 2.48592e-05, 0.00089615, 0.722018, 0.238611, 0.000307273, 2.51664e-06, 0.0170711, 0.00338529, 0.000584711, 8.01452e-07
11410.4, 0.0169849, 2.47809e-05, 0.000892141, 0.72204, 0.238596, 0.000307337, 2.51866e-06, 0.0171655, 0.00340269, 0.000583609, 8.05729e-07
11418.2, 0.0168719, 2.47029e-05, 0.000888156, 0.72206, 0.238581, 0.000307401, 2.52068e-06, 0.0172603, 0.00342015, 0.000582512, 8.1002e-07
11426.1, 0.0167597, 2.46253e-05, 0.000884193, 0.72208, 0.238567, 0.000307464, 2.5227e-06, 0.0173554, 0.00343767, 0.000581419, 8.14326e-07
11434, 0.0166483, 2.45479e-05, 0.000880248, 0.722098, 0.238552, 0.000307526, 2.52472e-06, 0.0174509, 0.00345528, 0.000580328, 8.18654e-07
11441.9, 0.016538, 2.4471e-05, 0.000876331, 0.722115, 0.238537, 0.000307587, 2.52674e-06, 0.0175467, 0.00347292, 0.000579243, 8.22991e-07
11449.8, 0.0164285, 2.43945e-05, 0.000872437, 0.72213, 0.238522, 0.000307647, 2.52875e-06, 0.0176428, 0.00349061, 0.000578163, 8.27341e-07
11457.6, 0.0163199, 2.43184e-05, 0.000868567, 0.722145, 0.238507, 0.000307706, 2.53076e-06, 0.0177391, 0.00350837, 0.000577087, 8.31706e-07
11465.5, 0.0162122, 2.42426e-05, 0.000864719, 0.722158, 0.238492, 0.000307764, 2.53277e-06, 0.0178358, 0.00352618, 0.000576015, 8.36085e-07
11473.4, 0.0161054, 2.41672e-05, 0.000860894, 0.72217, 0.238476, 0.000307822, 2.53478e-06, 0.0179328, 0.00354405, 0.000574948, 8.40479e-07
11481.2, 0.0159995, 2.40922e-05, 0.000857092, 0.722181, 0.238461, 0.000307879, 2.53679e-06, 0.0180301, 0.00356198, 0.000573884, 8.44887e-07
11489.1, 0.0158944, 2.40175e-05, 0.000853312, 0.722191, 0.238446, 0.000307934, 2.5388e-06, 0.0181278, 0.00357996, 0.000572825, 8.49309e-07
11496.9, 0.0157902, 2.39432e-05, 0.000849554, 0.722199, 0.23843, 0.000307989, 2.54081e-06, 0.0182257, 0.00359801, 0.000571771, 8.53746e-07
11504.8, 0.0156868, 2.38693e-05, 0.000845819, 0.722206, 0.238415, 0.000308043, 2.54281e-06, 0.0183239, 0.0036161, 0.00057072, 8.58197e-07
11512.6, 0.0155843, 2.37957e-05, 0.000842106, 0.722212, 0.238399, 0.000308097, 2.54481e-06, 0.0184225, 0.00363426, 0.000569674, 8.62661e-07
11520.4, 0.0154825, 2.37225e-05, 0.000838415, 0.722217, 0.238384, 0.000308149, 2.54681e-06, 0.0185214, 0.00365247, 0.000568633, 8.6714e-07
11528.3, 0.0153817, 2.36496e-05, 0.000834746, 0.722221, 0.238368, 0.000308201, 2.54881e-06, 0.0186205, 0.00367074, 0.000567595, 8.71633e-07
11536.1, 0.0152816, 2.35771e-05, 0.000831099, 0.722224, 0.238352, 0.000308252, 2.55081e-06, 0.01872, 0.00368907, 0.000566562, 8.76139e-07
11543.9, 0.0151824, 2.35049e-05, 0.000827473, 0.722226, 0.238337, 0.000308302, 2.5528e-06, 0.0188198, 0.00370745, 0.000565533, 8.80659e-07
11551.7, 0.0150839, 2.34331e-05, 0.000823869, 0.722226, 0.238321, 0.000308351, 2.5548e-06, 0.0189199, 0.00372588, 0.000564508, 8.85194e-07
11559.5, 0.0149863, 2.33616e-05, 0.000820287, 0.722225, 0.238305, 0.0003084, 2.55679e-06, 0.0190202, 0.00374437, 0.000563487, 8.89741e-07
11567.3, 0.0148895, 2.32905e-05, 0.000816726, 0.722224, 0.238289, 0.000308447, 2.55878e-06, 0.0191209, 0.00376292, 0.000562471, 8.94303e-07
11575.1, 0.0147935, 2.32198e-05, 0.000813187, 0.722221, 0.238273, 0.000308494, 2.56077e-06, 0.0192219, 0.00378152, 0.000561459, 8.98878e-07
11582.9, 0.0146982, 2.31494e-05, 0.000809669, 0.722217, 0.238256, 0.00030854, 2.56276e-06, 0.0193231, 0.00380017, 0.000560451, 9.03466e-07
11590.7, 0.0146037, 2.30793e-05, 0.000806172, 0.722212, 0.23824, 0.000308585, 2.56474e-06, 0.0194247, 0.00381888, 0.000559448, 9.08068e-07
11598.5, 0.01451, 2.30096e-05, 0.000802696, 0.722206, 0.238224, 0.00030863, 2.56672e-06, 0.0195265, 0.00383764, 0.000558449, 9.12683e-07
11606.3, 0.0144171, 2.29403e-05, 0.000799241, 0.722199, 0.238207, 0.000308674, 2.5687e-06, 0.0196287, 0.00385646, 0.000557454, 9.17311e-07
11614, 0.0143249, 2.28712e-05, 0.000795807, 0.72219, 0.238191, 0.000308717, 2.57068e-06, 0.0197311, 0.00387533, 0.000556463, 9.21952e-07
11621.8, 0.0142335, 2.28026e-05, 0.000792393, 0.722181, 0.238174, 0.000308759, 2.57266e-06, 0.0198338, 0.00389425, 0.000555476, 9.26607e-07
11629.5, 0.0141428, 2.27342e-05, 0.000789, 0.722171, 0.238158, 0.000308801, 2.57464e-06, 0.0199368, 0.00391323, 0.000554494, 9.31275e-07
11637.3, 0.0140529, 2.26662e-05, 0.000785628, 0.722159, 0.238141, 0.000308841, 2.57661e-06, 0.0200401, 0.00393226, 0.000553515, 9.35955e-07
11645, 0.0139637, 2.25986e-05, 0.000782276, 0.722147, 0.238125, 0.000308881, 2.57858e-06, 0.0201437, 0.00395134, 0.000552541, 9.40649e-07
11652.7, 0.0138753, 2.25313e-05, 0.000778944, 0.722133, 0.238108, 0.000308921, 2.58055e-06, 0.0202475, 0.00397047, 0.000551572, 9.45355e-07
11660.5, 0.0137875, 2.24643e-05, 0.000775633, 0.722119, 0.238091, 0.000308959, 2.58252e-06, 0.0203516, 0.00398966, 0.000550606, 9.50074e-07
11668.2, 0.0137005, 2.23976e-05, 0.000772342, 0.722104, 0.238074, 0.000308997, 2.58448e-06, 0.020456, 0.00400889, 0.000549645, 9.54806e-07
11675.9, 0.0136142, 2.23313e-05, 0.00076907, 0.722087, 0.238057, 0.000309034, 2.58644e-06, 0.0205607, 0.00402818, 0.000548687, 9.5955e-07
11683.6, 0.0135286, 2.22653e-05, 0.000765819, 0.72207, 0.23804, 0.00030907, 2.5884e-06, 0.0206656, 0.00404752, 0.000547734, 9.64307e-07
11691.3, 0.0134438, 2.21997e-05, 0.000762587, 0.722051, 0.238023, 0.000309106, 2.59036e-06, 0.0207709, 0.00406691, 0.000546785, 9.69076e-07
11699, 0.0133596, 2.21343e-05, 0.000759374, 0.722032, 0.238006, 0.000309141, 2.59232e-06, 0.0208764, 0.00408635, 0.00054584, 9.73858e-07
11706.7, 0.0132761, 2.20693e-05, 0.000756182, 0.722012, 0.237989, 0.000309175, 2.59427e-06, 0.0209821, 0.00410584, 0.0005449, 9.78652e-07
11714.3, 0.0131932, 2.20047e-05, 0.000753008, 0.72199, 0.237971, 0.000309209, 2.59622e-06, 0.0210881, 0.00412538, 0.000543963, 9.83459e-07
11722, 0.0131111, 2.19403e-05, 0.000749854, 0.721968, 0.237954, 0.000309242, 2.59817e-06, 0.0211944, 0.00414497, 0.00054303, 9.88277e-07
11729.7, 0.0130296, 2.18763e-05, 0.00074672, 0.721945, 0.237936, 0.000309274, 2.60012e-06, 0.021301, 0.00416461, 0.000542102, 9.93108e-07
11737.3, 0.0129488, 2.18126e-05, 0.000743604, 0.721921, 0.237919, 0.000309306, 2.60206e-06, 0.0214078, 0.00418429, 0.000541178, 9.97951e-07
11745, 0.0128687, 2.17492e-05, 0.000740507, 0.721895, 0.237901, 0.000309337, 2.60401e-06, 0.0215149, 0.00420403, 0.000540257, 1.00281e-06
11752.6, 0.0127892, 2.16861e-05, 0.000737429, 0.721869, 0.237884, 0.000309367, 2.60594e-06, 0.0216222, 0.00422382, 0.000539341, 1.00767e-06
11760.2, 0.0127104, 2.16234e-05, 0.00073437, 0.721842, 0.237866, 0.000309396, 2.60788e-06, 0.0217299, 0.00424365, 0.000538429, 1.01255e-06
11767.9, 0.012632, 2.15609e-05, 0.000731325, 0.721815, 0.237848, 0.000309425, 2.60982e-06, 0.0218379, 0.00426357, 0.00053752, 1.01745e-06
11775.5, 0.0125545, 2.14987e-05, 0.000728302, 0.721786, 0.237831, 0.000309454, 2.61175e-06, 0.021946, 0.0042835, 0.000536615, 1.02235e-06
11783.1, 0.0124776, 2.14369e-05, 0.000725299, 0.721756, 0.237813, 0.000309481, 2.61368e-06, 0.0220544, 0.00430348, 0.000535715, 1.02727e-06
11790.7, 0.0124013, 2.13754e-05, 0.000722314, 0.721726, 0.237795, 0.000309508, 2.61561e-06, 0.022163, 0.00432351, 0.00053482, 1.03219e-06
11798.3, 0.0123256, 2.13143e-05, 0.000719347, 0.721694, 0.237777, 0.000309534, 2.61754e-06, 0.0222719, 0.00434358, 0.000533928, 1.03713e-06
11805.8, 0.0122506, 2.12534e-05, 0.000716398, 0.721662, 0.237759, 0.00030956, 2.61946e-06, 0.022381, 0.0043637, 0.00053304, 1.04208e-06
11813.4, 0.0121761, 2.11928e-05, 0.000713467, 0.721629, 0.237741, 0.000309585, 2.62138e-06, 0.0224904, 0.00438386, 0.000532156, 1.04704e-06
11821, 0.0121023, 2.11326e-05, 0.000710554, 0.721595, 0.237723, 0.000309609, 2.6233e-06, 0.0226, 0.00440408, 0.000531276, 1.05201e-06
11828.5, 0.0120291, 2.10726e-05, 0.000707659, 0.72156, 0.237705, 0.000309633, 2.62521e-06, 0.0227098, 0.00442433, 0.000530399, 1.05699e-06
11836.1, 0.0119565, 2.10129e-05, 0.000704782, 0.721524, 0.237686, 0.000309656, 2.62712e-06, 0.0228199, 0.00444464, 0.000529527, 1.06198e-06
11843.6, 0.0118844, 2.09536e-05, 0.000701922, 0.721487, 0.237668, 0.000309679, 2.62903e-06, 0.0229303, 0.00446499, 0.000528659, 1.06698e-06
11851.1, 0.011813, 2.08945e-05, 0.000699079, 0.72145, 0.23765, 0.000309701, 2.63094e-06, 0.0230409, 0.00448538, 0.000527795, 1.072e-06
11858.6, 0.0117421, 2.08358e-05, 0.000696254, 0.721412, 0.237631, 0.000309722, 2.63284e-06, 0.0231517, 0.00450582, 0.000526934, 1.07703e-06
11866.2, 0.0116718, 2.07773e-05, 0.000693446, 0.721373, 0.237613, 0.000309743, 2.63475e-06, 0.0232627, 0.00452631, 0.000526078, 1.08206e-06
11873.7, 0.0116021, 2.07191e-05, 0.000690655, 0.721333, 0.237594, 0.000309763, 2.63665e-06, 0.023374, 0.00454684, 0.000525225, 1.08711e-06
11881.2, 0.0115329, 2.06613e-05, 0.000687881, 0.721292, 0.237576, 0.000309783, 2.63854e-06, 0.0234856, 0.00456741, 0.000524376, 1.09217e-06
11888.6, 0.0114643, 2.06037e-05, 0.000685124, 0.72125, 0.237557, 0.000309802, 2.64044e-06, 0.0235973, 0.00458803, 0.000523531, 1.09724e-06
11896.1, 0.0113963, 2.05464e-05, 0.000682383, 0.721208, 0.237538, 0.00030982, 2.64233e-06, 0.0237093, 0.0046087, 0.00052269, 1.10232e-06
11903.6, 0.0113288, 2.04894e-05, 0.00067966, 0.721165, 0.23752, 0.000309838, 2.64422e-06, 0.0238215, 0.0046294, 0.000521853, 1.10741e-06
11911, 0.0112619, 2.04327e-05, 0.000676953, 0.721121, 0.237501, 0.000309855, 2.6461e-06, 0.023934, 0.00465015, 0.000521019, 1.11251e-06
11918.5, 0.0111955, 2.03763e-05, 0.000674262, 0.721077, 0.237482, 0.000309872, 2.64798e-06, 0.0240466, 0.00467094, 0.00052019, 1.11762e-06
