T,P,N2,O2,NO,N,O,NO+,e-
9052.000000,101325.000000,1.22815646e-02,3.83696125e-06,2.48161624e-04,7.64398003e-01,2.20314609e-01,1.37691231e-03,1.37691231e-03
9060.000000,101325.000000,1.21399571e-02,3.81243667e-06,2.46141536e-04,7.64567734e-01,2.20281850e-01,1.38025247e-03,1.38025247e-03
9068.000000,101325.000000,1.20001530e-02,3.78812130e-06,2.44140878e-04,7.64735260e-01,2.20249467e-01,1.38359541e-03,1.38359541e-03
9076.000000,101325.000000,1.18621280e-02,3.76401285e-06,2.42159441e-04,7.64900610e-01,2.20217456e-01,1.38694114e-03,1.38694114e-03
9084.000000,101325.000000,1.17258580e-02,3.74010909e-06,2.40197015e-04,7.65063813e-01,2.20185812e-01,1.39028967e-03,1.39028967e-03
9092.000000,101325.000000,1.15913194e-02,3.71640777e-06,2.38253396e-04,7.65224899e-01,2.20154530e-01,1.39364100e-03,1.39364100e-03
9100.000000,101325.000000,1.14584889e-02,3.69290671e-06,2.36328379e-04,7.65383895e-01,2.20123604e-01,1.39699514e-03,1.39699514e-03
9108.000000,101325.000000,1.13273433e-02,3.66960375e-06,2.34421764e-04,7.65540831e-01,2.20093030e-01,1.40035210e-03,1.40035210e-03
9116.000000,101325.000000,1.11978599e-02,3.64649675e-06,2.32533352e-04,7.65695733e-01,2.20062803e-01,1.40371187e-03,1.40371187e-03
9124.000000,101325.000000,1.10700163e-02,3.62358360e-06,2.30662948e-04,7.65848630e-01,2.20032919e-01,1.40707448e-03,1.40707448e-03
9132.000000,101325.000000,1.09437905e-02,3.60086224e-06,2.28810356e-04,7.65999547e-01,2.20003371e-01,1.41043992e-03,1.41043992e-03
9140.000000,101325.000000,1.08191605e-02,3.57833060e-06,2.26975386e-04,7.66148512e-01,2.19974157e-01,1.41380820e-03,1.41380820e-03
9148.000000,101325.000000,1.06961049e-02,3.55598666e-06,2.25157848e-04,7.66295551e-01,2.19945271e-01,1.41717933e-03,1.41717933e-03
9156.000000,101325.000000,1.05746024e-02,3.53382844e-06,2.23357555e-04,7.66440691e-01,2.19916709e-01,1.42055331e-03,1.42055331e-03
9164.000000,101325.000000,1.04546322e-02,3.51185396e-06,2.21574321e-04,7.66583955e-01,2.19888466e-01,1.42393015e-03,1.42393015e-03
9172.000000,101325.000000,1.03361736e-02,3.49006127e-06,2.19807964e-04,7.66725370e-01,2.19860538e-01,1.42730986e-03,1.42730986e-03
9180.000000,101325.000000,1.02192062e-02,3.46844846e-06,2.18058303e-04,7.66864961e-01,2.19832921e-01,1.43069244e-03,1.43069244e-03
9188.000000,101325.000000,1.01037100e-02,3.44701364e-06,2.16325159e-04,7.67002752e-01,2.19805610e-01,1.43407790e-03,1.43407790e-03
9196.000000,101325.000000,9.98966509e-03,3.42575494e-06,2.14608356e-04,7.67138767e-01,2.19778602e-01,1.43746623e-03,1.43746623e-03
9204.000000,101325.000000,9.87705207e-03,3.40467051e-06,2.12907720e-04,7.67273030e-01,2.19751891e-01,1.44085746e-03,1.44085746e-03
9212.000000,101325.000000,9.76585163e-03,3.38375854e-06,2.11223077e-04,7.67405564e-01,2.19725474e-01,1.44425158e-03,1.44425158e-03
9220.000000,101325.000000,9.65604479e-03,3.36301723e-06,2.09554257e-04,7.67536393e-01,2.19699348e-01,1.44764861e-03,1.44764861e-03
9228.000000,101325.000000,9.54761282e-03,3.34244481e-06,2.07901093e-04,7.67665540e-01,2.19673507e-01,1.45104853e-03,1.45104853e-03
9236.000000,101325.000000,9.44053725e-03,3.32203953e-06,2.06263416e-04,7.67793027e-01,2.19647948e-01,1.45445137e-03,1.45445137e-03
9244.000000,101325.000000,9.33479987e-03,3.30179965e-06,2.04641064e-04,7.67918876e-01,2.19622667e-01,1.45785713e-03,1.45785713e-03
9252.000000,101325.000000,9.23038271e-03,3.28172349e-06,2.03033872e-04,7.68043109e-01,2.19597661e-01,1.46126581e-03,1.46126581e-03
9260.000000,101325.000000,9.12726808e-03,3.26180934e-06,2.01441681e-04,7.68165748e-01,2.19572925e-01,1.46467742e-03,1.46467742e-03
9268.000000,101325.000000,9.02543849e-03,3.24205556e-06,1.99864331e-04,7.68286815e-01,2.19548457e-01,1.46809196e-03,1.46809196e-03
9276.000000,101325.000000,8.92487673e-03,3.22246049e-06,1.98301665e-04,7.68406329e-01,2.19524251e-01,1.47150944e-03,1.47150944e-03
9284.000000,101325.000000,8.82556580e-03,3.20302253e-06,1.96753528e-04,7.68524313e-01,2.19500305e-01,1.47492986e-03,1.47492986e-03
9292.000000,101325.000000,8.72748897e-03,3.18374007e-06,1.95219766e-04,7.68640786e-01,2.19476615e-01,1.47835324e-03,1.47835324e-03
9300.000000,101325.000000,8.63062970e-03,3.16461153e-06,1.93700229e-04,7.68755769e-01,2.19453178e-01,1.48177956e-03,1.48177956e-03
9308.000000,101325.000000,8.53497171e-03,3.14563535e-06,1.92194765e-04,7.68869281e-01,2.19429990e-01,1.48520885e-03,1.48520885e-03
9316.000000,101325.000000,8.44049894e-03,3.12681000e-06,1.90703227e-04,7.68981342e-01,2.19407047e-01,1.48864111e-03,1.48864111e-03
9324.000000,101325.000000,8.34719555e-03,3.10813395e-06,1.89225468e-04,7.69091971e-01,2.19384347e-01,1.49207633e-03,1.49207633e-03
9332.000000,101325.000000,8.25504591e-03,3.08960570e-06,1.87761344e-04,7.69201189e-01,2.19361886e-01,1.49551453e-03,1.49551453e-03
9340.000000,101325.000000,8.16403463e-03,3.07122377e-06,1.86310710e-04,7.69309012e-01,2.19339660e-01,1.49895571e-03,1.49895571e-03
9348.000000,101325.000000,8.07414652e-03,3.05298671e-06,1.84873427e-04,7.69415460e-01,2.19317667e-01,1.50239987e-03,1.50239987e-03
9356.000000,101325.000000,7.98536659e-03,3.03489305e-06,1.83449353e-04,7.69520552e-01,2.19295904e-01,1.50584703e-03,1.50584703e-03
9364.000000,101325.000000,7.89768007e-03,3.01694137e-06,1.82038351e-04,7.69624304e-01,2.19274366e-01,1.50929718e-03,1.50929718e-03
9372.000000,101325.000000,7.81107241e-03,2.99913026e-06,1.80640284e-04,7.69726736e-01,2.19253052e-01,1.51275033e-03,1.51275033e-03
9380.000000,101325.000000,7.72552924e-03,2.98145834e-06,1.79255017e-04,7.69827863e-01,2.19231958e-01,1.51620649e-03,1.51620649e-03
9388.000000,101325.000000,7.64103640e-03,2.96392422e-06,1.77882416e-04,7.69927705e-01,2.19211081e-01,1.51966566e-03,1.51966566e-03
9396.000000,101325.000000,7.55757992e-03,2.94652654e-06,1.76522350e-04,7.70026278e-01,2.19190418e-01,1.52312784e-03,1.52312784e-03
9404.000000,101325.000000,7.47514603e-03,2.92926396e-06,1.75174688e-04,7.70123598e-01,2.19169966e-01,1.52659304e-03,1.52659304e-03
9412.000000,101325.000000,7.39372115e-03,2.91213516e-06,1.73839300e-04,7.70219682e-01,2.19149723e-01,1.53006127e-03,1.53006127e-03
9420.000000,101325.000000,7.31329189e-03,2.89513882e-06,1.72516060e-04,7.70314547e-01,2.19129685e-01,1.53353253e-03,1.53353253e-03
9428.000000,101325.000000,7.23384505e-03,2.87827366e-06,1.71204842e-04,7.70408209e-01,2.19109850e-01,1.53700682e-03,1.53700682e-03
9436.000000,101325.000000,7.15536760e-03,2.86153839e-06,1.69905520e-04,7.70500683e-01,2.19090214e-01,1.54048415e-03,1.54048415e-03
9444.000000,101325.000000,7.07784671e-03,2.84493175e-06,1.68617972e-04,7.70591985e-01,2.19070776e-01,1.54396452e-03,1.54396452e-03
9452.000000,101325.000000,7.00126971e-03,2.82845249e-06,1.67342075e-04,7.70682131e-01,2.19051533e-01,1.54744794e-03,1.54744794e-03
9460.000000,101325.000000,6.92562411e-03,2.81209938e-06,1.66077711e-04,7.70771136e-01,2.19032481e-01,1.55093442e-03,1.55093442e-03
9468.000000,101325.000000,6.85089762e-03,2.79587120e-06,1.64824758e-04,7.70859015e-01,2.19013619e-01,1.55442395e-03,1.55442395e-03
9476.000000,101325.000000,6.77707808e-03,2.77976674e-06,1.63583100e-04,7.70945783e-01,2.18994943e-01,1.55791654e-03,1.55791654e-03
9484.000000,101325.000000,6.70415353e-03,2.76378483e-06,1.62352621e-04,7.71031454e-01,2.18976452e-01,1.56141220e-03,1.56141220e-03
9492.000000,101325.000000,6.63211215e-03,2.74792428e-06,1.61133206e-04,7.71116043e-01,2.18958142e-01,1.56491093e-03,1.56491093e-03
9500.000000,101325.000000,6.56094231e-03,2.73218393e-06,1.59924740e-04,7.71199564e-01,2.18940011e-01,1.56841274e-03,1.56841274e-03
9508.000000,101325.000000,6.49063253e-03,2.71656263e-06,1.58727111e-04,7.71282031e-01,2.18922057e-01,1.57191763e-03,1.57191763e-03
9516.000000,101325.000000,6.42117149e-03,2.70105925e-06,1.57540209e-04,7.71363458e-01,2.18904278e-01,1.57542560e-03,1.57542560e-03
9524.000000,101325.000000,6.35254803e-03,2.68567267e-06,1.56363923e-04,7.71443859e-01,2.18886670e-01,1.57893666e-03,1.57893666e-03
9532.000000,101325.000000,6.28475113e-03,2.67040178e-06,1.55198145e-04,7.71523246e-01,2.18869232e-01,1.58245082e-03,1.58245082e-03
9540.000000,101325.000000,6.21776995e-03,2.65524549e-06,1.54042767e-04,7.71601634e-01,2.18851962e-01,1.58596807e-03,1.58596807e-03
9548.000000,101325.000000,6.15159378e-03,2.64020272e-06,1.52897684e-04,7.71679035e-01,2.18834857e-01,1.58948843e-03,1.58948843e-03
9556.000000,101325.000000,6.08621206e-03,2.62527238e-06,1.51762790e-04,7.71755462e-01,2.18817914e-01,1.59301189e-03,1.59301189e-03
9564.000000,101325.000000,6.02161438e-03,2.61045344e-06,1.50637981e-04,7.71830928e-01,2.18801133e-01,1.59653847e-03,1.59653847e-03
9572.000000,101325.000000,5.95779049e-03,2.59574484e-06,1.49523156e-04,7.71905445e-01,2.18784509e-01,1.60006816e-03,1.60006816e-03
9580.000000,101325.000000,5.89473026e-03,2.58114555e-06,1.48418212e-04,7.71979026e-01,2.18768042e-01,1.60360097e-03,1.60360097e-03
9588.000000,101325.000000,5.83242370e-03,2.56665455e-06,1.47323048e-04,7.72051683e-01,2.18751730e-01,1.60713690e-03,1.60713690e-03
9596.000000,101325.000000,5.77086097e-03,2.55227083e-06,1.46237567e-04,7.72123428e-01,2.18735569e-01,1.61067596e-03,1.61067596e-03
9604.000000,101325.000000,5.71003237e-03,2.53799340e-06,1.45161670e-04,7.72194273e-01,2.18719559e-01,1.61421816e-03,1.61421816e-03
9612.000000,101325.000000,5.64992833e-03,2.52382126e-06,1.44095260e-04,7.72264229e-01,2.18703697e-01,1.61776349e-03,1.61776349e-03
9620.000000,101325.000000,5.59053940e-03,2.50975345e-06,1.43038241e-04,7.72333308e-01,2.18687981e-01,1.62131197e-03,1.62131197e-03
9628.000000,101325.000000,5.53185627e-03,2.49578900e-06,1.41990518e-04,7.72401522e-01,2.18672409e-01,1.62486359e-03,1.62486359e-03
9636.000000,101325.000000,5.47386976e-03,2.48192695e-06,1.40951997e-04,7.72468881e-01,2.18656979e-01,1.62841836e-03,1.62841836e-03
9644.000000,101325.000000,5.41657083e-03,2.46816636e-06,1.39922586e-04,7.72535397e-01,2.18641689e-01,1.63197629e-03,1.63197629e-03
9652.000000,101325.000000,5.35995054e-03,2.45450631e-06,1.38902194e-04,7.72601080e-01,2.18626538e-01,1.63553737e-03,1.63553737e-03
9660.000000,101325.000000,5.30400008e-03,2.44094587e-06,1.37890729e-04,7.72665942e-01,2.18611523e-01,1.63910162e-03,1.63910162e-03
9668.000000,101325.000000,5.24871078e-03,2.42748414e-06,1.36888102e-04,7.72729992e-01,2.18596643e-01,1.64266903e-03,1.64266903e-03
9676.000000,101325.000000,5.19407407e-03,2.41412020e-06,1.35894224e-04,7.72793242e-01,2.18581896e-01,1.64623962e-03,1.64623962e-03
9684.000000,101325.000000,5.14008150e-03,2.40085318e-06,1.34909008e-04,7.72855702e-01,2.18567280e-01,1.64981338e-03,1.64981338e-03
9692.000000,101325.000000,5.08672475e-03,2.38768218e-06,1.33932367e-04,7.72917381e-01,2.18552793e-01,1.65339032e-03,1.65339032e-03
9700.000000,101325.000000,5.03399560e-03,2.37460635e-06,1.32964215e-04,7.72978290e-01,2.18538434e-01,1.65697045e-03,1.65697045e-03
9708.000000,101325.000000,4.98188595e-03,2.36162482e-06,1.32004468e-04,7.73038439e-01,2.18524201e-01,1.66055376e-03,1.66055376e-03
9716.000000,101325.000000,4.93038782e-03,2.34873673e-06,1.31053042e-04,7.73097838e-01,2.18510092e-01,1.66414026e-03,1.66414026e-03
9724.000000,101325.000000,4.87949332e-03,2.33594125e-06,1.30109854e-04,7.73156496e-01,2.18496105e-01,1.66772997e-03,1.66772997e-03
9732.000000,101325.000000,4.82919468e-03,2.32323755e-06,1.29174821e-04,7.73214422e-01,2.18482240e-01,1.67132287e-03,1.67132287e-03
9740.000000,101325.000000,4.77948424e-03,2.31062479e-06,1.28247864e-04,7.73271626e-01,2.18468493e-01,1.67491898e-03,1.67491898e-03
9748.000000,101325.000000,4.73035445e-03,2.29810218e-06,1.27328902e-04,7.73328117e-01,2.18454865e-01,1.67851829e-03,1.67851829e-03
9756.000000,101325.000000,4.68179784e-03,2.28566889e-06,1.26417855e-04,7.73383905e-01,2.18441352e-01,1.68212082e-03,1.68212082e-03
9764.000000,101325.000000,4.63380707e-03,2.27332413e-06,1.25514645e-04,7.73438998e-01,2.18427954e-01,1.68572657e-03,1.68572657e-03
9772.000000,101325.000000,4.58637489e-03,2.26106713e-06,1.24619195e-04,7.73493405e-01,2.18414669e-01,1.68933553e-03,1.68933553e-03
9780.000000,101325.000000,4.53949413e-03,2.24889709e-06,1.23731428e-04,7.73547135e-01,2.18401495e-01,1.69294773e-03,1.69294773e-03
9788.000000,101325.000000,4.49315776e-03,2.23681324e-06,1.22851268e-04,7.73600196e-01,2.18388431e-01,1.69656315e-03,1.69656315e-03
9796.000000,101325.000000,4.44735881e-03,2.22481483e-06,1.21978640e-04,7.73652598e-01,2.18375476e-01,1.70018181e-03,1.70018181e-03
9804.000000,101325.000000,4.40209043e-03,2.21290110e-06,1.21113471e-04,7.73704347e-01,2.18362628e-01,1.70380370e-03,1.70380370e-03
9812.000000,101325.000000,4.35734583e-03,2.20107129e-06,1.20255686e-04,7.73755454e-01,2.18349886e-01,1.70742884e-03,1.70742884e-03
9820.000000,101325.000000,4.31311836e-03,2.18932469e-06,1.19405213e-04,7.73805925e-01,2.18337248e-01,1.71105722e-03,1.71105722e-03
9828.000000,101325.000000,4.26940143e-03,2.17766055e-06,1.18561981e-04,7.73855768e-01,2.18324713e-01,1.71468886e-03,1.71468886e-03
9836.000000,101325.000000,4.22618854e-03,2.16607814e-06,1.17725918e-04,7.73904993e-01,2.18312279e-01,1.71832374e-03,1.71832374e-03
9844.000000,101325.000000,4.18347328e-03,2.15457677e-06,1.16896955e-04,7.73953606e-01,2.18299945e-01,1.72196189e-03,1.72196189e-03
9852.000000,101325.000000,4.14124935e-03,2.14315572e-06,1.16075021e-04,7.74001615e-01,2.18287711e-01,1.72560330e-03,1.72560330e-03
9860.000000,101325.000000,4.09951051e-03,2.13181428e-06,1.15260049e-04,7.74049028e-01,2.18275573e-01,1.72924797e-03,1.72924797e-03
9868.000000,101325.000000,4.05825061e-03,2.12055178e-06,1.14451970e-04,7.74095853e-01,2.18263532e-01,1.73289592e-03,1.73289592e-03
9876.000000,101325.000000,4.01746359e-03,2.10936752e-06,1.13650717e-04,7.74142096e-01,2.18251586e-01,1.73654714e-03,1.73654714e-03
9884.000000,101325.000000,3.97714347e-03,2.09826082e-06,1.12856224e-04,7.74187765e-01,2.18239733e-01,1.74020164e-03,1.74020164e-03
9892.000000,101325.000000,3.93728435e-03,2.08723102e-06,1.12068425e-04,7.74232868e-01,2.18227973e-01,1.74385943e-03,1.74385943e-03
9900.000000,101325.000000,3.89788042e-03,2.07627745e-06,1.11287255e-04,7.74277411e-01,2.18216304e-01,1.74752050e-03,1.74752050e-03
9908.000000,101325.000000,3.85892593e-03,2.06539946e-06,1.10512649e-04,7.74321401e-01,2.18204725e-01,1.75118486e-03,1.75118486e-03
9916.000000,101325.000000,3.82041523e-03,2.05459639e-06,1.09744545e-04,7.74364845e-01,2.18193235e-01,1.75485252e-03,1.75485252e-03
9924.000000,101325.000000,3.78234272e-03,2.04386761e-06,1.08982879e-04,7.74407751e-01,2.18181832e-01,1.75852348e-03,1.75852348e-03
9932.000000,101325.000000,3.74470290e-03,2.03321247e-06,1.08227589e-04,7.74450125e-01,2.18170516e-01,1.76219774e-03,1.76219774e-03
9940.000000,101325.000000,3.70749034e-03,2.02263036e-06,1.07478613e-04,7.74491972e-01,2.18159285e-01,1.76587531e-03,1.76587531e-03
9948.000000,101325.000000,3.67069967e-03,2.01212063e-06,1.06735891e-04,7.74533301e-01,2.18148139e-01,1.76955619e-03,1.76955619e-03
9956.000000,101325.000000,3.63432561e-03,2.00168269e-06,1.05999362e-04,7.74574118e-01,2.18137075e-01,1.77324039e-03,1.77324039e-03
9964.000000,101325.000000,3.59836294e-03,1.99131591e-06,1.05268967e-04,7.74614428e-01,2.18126093e-01,1.77692791e-03,1.77692791e-03
9972.000000,101325.000000,3.56280651e-03,1.98101970e-06,1.04544646e-04,7.74654238e-01,2.18115192e-01,1.78061875e-03,1.78061875e-03
9980.000000,101325.000000,3.52765125e-03,1.97079345e-06,1.03826342e-04,7.74693555e-01,2.18104371e-01,1.78431292e-03,1.78431292e-03
9988.000000,101325.000000,3.49289214e-03,1.96063659e-06,1.03113997e-04,7.74732384e-01,2.18093629e-01,1.78801043e-03,1.78801043e-03
9996.000000,101325.000000,3.45852426e-03,1.95054851e-06,1.02407554e-04,7.74770731e-01,2.18082964e-01,1.79171127e-03,1.79171127e-03
10004.000000,101325.000000,3.42454272e-03,1.94052864e-06,1.01706956e-04,7.74808603e-01,2.18072376e-01,1.79541545e-03,1.79541545e-03
10012.000000,101325.000000,3.39094272e-03,1.93057641e-06,1.01012147e-04,7.74846005e-01,2.18061863e-01,1.79912298e-03,1.79912298e-03
10020.000000,101325.000000,3.35771951e-03,1.92069125e-06,1.00323073e-04,7.74882943e-01,2.18051426e-01,1.80283386e-03,1.80283386e-03
10028.000000,101325.000000,3.32486841e-03,1.91087260e-06,9.96396775e-05,7.74919423e-01,2.18041062e-01,1.80654809e-03,1.80654809e-03
10036.000000,101325.000000,3.29238481e-03,1.90111991e-06,9.89619080e-05,7.74955451e-01,2.18030770e-01,1.81026568e-03,1.81026568e-03
10044.000000,101325.000000,3.26026414e-03,1.89143261e-06,9.82897105e-05,7.74991031e-01,2.18020550e-01,1.81398663e-03,1.81398663e-03
10052.000000,101325.000000,3.22850193e-03,1.88181017e-06,9.76230320e-05,7.75026170e-01,2.18010401e-01,1.81771095e-03,1.81771095e-03
10060.000000,101325.000000,3.19709372e-03,1.87225205e-06,9.69618201e-05,7.75060873e-01,2.18000322e-01,1.82143864e-03,1.82143864e-03
10068.000000,101325.000000,3.16603516e-03,1.86275771e-06,9.63060232e-05,7.75095144e-01,2.17990312e-01,1.82516970e-03,1.82516970e-03
10076.000000,101325.000000,3.13532191e-03,1.85332663e-06,9.56555898e-05,7.75128991e-01,2.17980370e-01,1.82890415e-03,1.82890415e-03
10084.000000,101325.000000,3.10494973e-03,1.84395828e-06,9.50104694e-05,7.75162417e-01,2.17970495e-01,1.83264197e-03,1.83264197e-03
10092.000000,101325.000000,3.07491441e-03,1.83465214e-06,9.43706117e-05,7.75195428e-01,2.17960686e-01,1.83638318e-03,1.83638318e-03
10100.000000,101325.000000,3.04521181e-03,1.82540770e-06,9.37359671e-05,7.75228028e-01,2.17950943e-01,1.84012779e-03,1.84012779e-03
10108.000000,101325.000000,3.01583784e-03,1.81622446e-06,9.31064865e-05,7.75260224e-01,2.17941264e-01,1.84387579e-03,1.84387579e-03
10116.000000,101325.000000,2.98678846e-03,1.80710191e-06,9.24821213e-05,7.75292019e-01,2.17931649e-01,1.84762719e-03,1.84762719e-03
10124.000000,101325.000000,2.95805969e-03,1.79803955e-06,9.18628233e-05,7.75323419e-01,2.17922096e-01,1.85138199e-03,1.85138199e-03
10132.000000,101325.000000,2.92964760e-03,1.78903688e-06,9.12485452e-05,7.75354429e-01,2.17912606e-01,1.85514021e-03,1.85514021e-03
10140.000000,101325.000000,2.90154832e-03,1.78009344e-06,9.06392396e-05,7.75385052e-01,2.17903176e-01,1.85890183e-03,1.85890183e-03
10148.000000,101325.000000,2.87375801e-03,1.77120872e-06,9.00348602e-05,7.75415295e-01,2.17893807e-01,1.86266688e-03,1.86266688e-03
10156.000000,101325.000000,2.84627291e-03,1.76238225e-06,8.94353608e-05,7.75445161e-01,2.17884498e-01,1.86643534e-03,1.86643534e-03
10164.000000,101325.000000,2.81908930e-03,1.75361356e-06,8.88406957e-05,7.75474654e-01,2.17875247e-01,1.87020723e-03,1.87020723e-03
10172.000000,101325.000000,2.79220349e-03,1.74490217e-06,8.82508199e-05,7.75503781e-01,2.17866055e-01,1.87398256e-03,1.87398256e-03
10180.000000,101325.000000,2.76561186e-03,1.73624763e-06,8.76656888e-05,7.75532544e-01,2.17856920e-01,1.87776131e-03,1.87776131e-03
10188.000000,101325.000000,2.73931083e-03,1.72764947e-06,8.70852580e-05,7.75560949e-01,2.17847841e-01,1.88154351e-03,1.88154351e-03
10196.000000,101325.000000,2.71329688e-03,1.71910724e-06,8.65094840e-05,7.75588999e-01,2.17838818e-01,1.88532914e-03,1.88532914e-03
10204.000000,101325.000000,2.68756651e-03,1.71062049e-06,8.59383234e-05,7.75616699e-01,2.17829849e-01,1.88911823e-03,1.88911823e-03
10212.000000,101325.000000,2.66211629e-03,1.70218877e-06,8.53717335e-05,7.75644053e-01,2.17820936e-01,1.89291076e-03,1.89291076e-03
10220.000000,101325.000000,2.63694282e-03,1.69381164e-06,8.48096718e-05,7.75671065e-01,2.17812075e-01,1.89670676e-03,1.89670676e-03
10228.000000,101325.000000,2.61204277e-03,1.68548866e-06,8.42520965e-05,7.75697739e-01,2.17803268e-01,1.90050621e-03,1.90050621e-03
10236.000000,101325.000000,2.58741282e-03,1.67721940e-06,8.36989661e-05,7.75724080e-01,2.17794513e-01,1.90430913e-03,1.90430913e-03
10244.000000,101325.000000,2.56304970e-03,1.66900342e-06,8.31502394e-05,7.75750091e-01,2.17785809e-01,1.90811552e-03,1.90811552e-03
10252.000000,101325.000000,2.53895022e-03,1.66084031e-06,8.26058760e-05,7.75775776e-01,2.17777156e-01,1.91192538e-03,1.91192538e-03
10260.000000,101325.000000,2.51511118e-03,1.65272964e-06,8.20658354e-05,7.75801139e-01,2.17768553e-01,1.91573872e-03,1.91573872e-03
10268.000000,101325.000000,2.49152946e-03,1.64467099e-06,8.15300781e-05,7.75826185e-01,2.17760000e-01,1.91955554e-03,1.91955554e-03
10276.000000,101325.000000,2.46820195e-03,1.63666395e-06,8.09985646e-05,7.75850915e-01,2.17751496e-01,1.92337585e-03,1.92337585e-03
10284.000000,101325.000000,2.44512562e-03,1.62870811e-06,8.04712559e-05,7.75875336e-01,2.17743040e-01,1.92719965e-03,1.92719965e-03
10292.000000,101325.000000,2.42229744e-03,1.62080307e-06,7.99481134e-05,7.75899449e-01,2.17734631e-01,1.93102695e-03,1.93102695e-03
10300.000000,101325.000000,2.39971445e-03,1.61294842e-06,7.94290991e-05,7.75923259e-01,2.17726269e-01,1.93485774e-03,1.93485774e-03
10308.000000,101325.000000,2.37737370e-03,1.60514378e-06,7.89141750e-05,7.75946769e-01,2.17717954e-01,1.93869205e-03,1.93869205e-03
10316.000000,101325.000000,2.35527231e-03,1.59738873e-06,7.84033039e-05,7.75969983e-01,2.17709684e-01,1.94252986e-03,1.94252986e-03
10324.000000,101325.000000,2.33340741e-03,1.58968289e-06,7.78964487e-05,7.75992905e-01,2.17701459e-01,1.94637118e-03,1.94637118e-03
10332.000000,101325.000000,2.31177618e-03,1.58202589e-06,7.73935727e-05,7.76015537e-01,2.17693279e-01,1.95021603e-03,1.95021603e-03
10340.000000,101325.000000,2.29037584e-03,1.57441732e-06,7.68946399e-05,7.76037883e-01,2.17685143e-01,1.95406439e-03,1.95406439e-03
10348.000000,101325.000000,2.26920364e-03,1.56685682e-06,7.63996142e-05,7.76059947e-01,2.17677050e-01,1.95791629e-03,1.95791629e-03
10356.000000,101325.000000,2.24825686e-03,1.55934401e-06,7.59084602e-05,7.76081732e-01,2.17669000e-01,1.96177171e-03,1.96177171e-03
10364.000000,101325.000000,2.22753284e-03,1.55187851e-06,7.54211427e-05,7.76103241e-01,2.17660992e-01,1.96563068e-03,1.96563068e-03
10372.000000,101325.000000,2.20702892e-03,1.54445996e-06,7.49376269e-05,7.76124477e-01,2.17653026e-01,1.96949318e-03,1.96949318e-03
10380.000000,101325.000000,2.18674250e-03,1.53708800e-06,7.44578785e-05,7.76145443e-01,2.17645101e-01,1.97335923e-03,1.97335923e-03
10388.000000,101325.000000,2.16667101e-03,1.52976225e-06,7.39818633e-05,7.76166143e-01,2.17637216e-01,1.97722883e-03,1.97722883e-03
10396.000000,101325.000000,2.14681189e-03,1.52248237e-06,7.35095476e-05,7.76186580e-01,2.17629372e-01,1.98110199e-03,1.98110199e-03
10404.000000,101325.000000,2.12716265e-03,1.51524799e-06,7.30408980e-05,7.76206757e-01,2.17621567e-01,1.98497870e-03,1.98497870e-03
10412.000000,101325.000000,2.10772080e-03,1.50805877e-06,7.25758815e-05,7.76226677e-01,2.17613801e-01,1.98885898e-03,1.98885898e-03
10420.000000,101325.000000,2.08848391e-03,1.50091435e-06,7.21144654e-05,7.76246342e-01,2.17606073e-01,1.99274283e-03,1.99274283e-03
10428.000000,101325.000000,2.06944956e-03,1.49381440e-06,7.16566172e-05,7.76265756e-01,2.17598383e-01,1.99663025e-03,1.99663025e-03
10436.000000,101325.000000,2.05061536e-03,1.48675857e-06,7.12023050e-05,7.76284922e-01,2.17590731e-01,2.00052125e-03,2.00052125e-03
10444.000000,101325.000000,2.03197897e-03,1.47974651e-06,7.07514970e-05,7.76303842e-01,2.17583116e-01,2.00441583e-03,2.00441583e-03
10452.000000,101325.000000,2.01353806e-03,1.47277790e-06,7.03041618e-05,7.76322520e-01,2.17575537e-01,2.00831400e-03,2.00831400e-03
10460.000000,101325.000000,1.99529035e-03,1.46585241e-06,6.98602683e-05,7.76340957e-01,2.17567995e-01,2.01221577e-03,2.01221577e-03
10468.000000,101325.000000,1.97723357e-03,1.45896969e-06,6.94197858e-05,7.76359158e-01,2.17560487e-01,2.01612113e-03,2.01612113e-03
10476.000000,101325.000000,1.95936548e-03,1.45212943e-06,6.89826837e-05,7.76377124e-01,2.17553015e-01,2.02003009e-03,2.02003009e-03
10484.000000,101325.000000,1.94168389e-03,1.44533131e-06,6.85489320e-05,7.76394859e-01,2.17545578e-01,2.02394266e-03,2.02394266e-03
10492.000000,101325.000000,1.92418662e-03,1.43857499e-06,6.81185007e-05,7.76412364e-01,2.17538174e-01,2.02785884e-03,2.02785884e-03
10500.000000,101325.000000,1.90687152e-03,1.43186017e-06,6.76913604e-05,7.76429644e-01,2.17530804e-01,2.03177864e-03,2.03177864e-03
10508.000000,101325.000000,1.88973646e-03,1.42518652e-06,6.72674817e-05,7.76446699e-01,2.17523468e-01,2.03570206e-03,2.03570206e-03
10516.000000,101325.000000,1.87277936e-03,1.41855375e-06,6.68468357e-05,7.76463533e-01,2.17516164e-01,2.03962910e-03,2.03962910e-03
10524.000000,101325.000000,1.85599814e-03,1.41196153e-06,6.64293937e-05,7.76480148e-01,2.17508893e-01,2.04355978e-03,2.04355978e-03
10532.000000,101325.000000,1.83939077e-03,1.40540956e-06,6.60151274e-05,7.76496548e-01,2.17501653e-01,2.04749409e-03,2.04749409e-03
