T,P,N2,O2,NO,N,O
6860.100000,101325.000000,0.42967474,0.00009558,0.00533538,0.32502171,0.23987259
6869.950000,101325.000000,0.42647608,0.00009417,0.00528647,0.32824319,0.23990008
6879.800000,101325.000000,0.42326916,0.00009278,0.00523787,0.33147281,0.23992739
6889.650000,101325.000000,0.42005439,0.00009141,0.00518957,0.33471012,0.23995451
6899.500000,101325.000000,0.41683223,0.00009007,0.00514158,0.33795469,0.23998144
6909.350000,101325.000000,0.41360311,0.00008874,0.00509390,0.34120607,0.24000818
6919.200000,101325.000000,0.41036748,0.00008745,0.00504651,0.34446381,0.24003475
6929.050000,101325.000000,0.40712580,0.00008617,0.00499944,0.34772747,0.24006112
6938.900000,101325.000000,0.40387853,0.00008491,0.00495266,0.35099657,0.24008732
6948.750000,101325.000000,0.40062614,0.00008368,0.00490619,0.35427066,0.24011333
6958.600000,101325.000000,0.39736908,0.00008247,0.00486003,0.35754927,0.24013916
6968.450000,101325.000000,0.39410784,0.00008128,0.00481417,0.36083192,0.24016480
6978.300000,101325.000000,0.39084289,0.00008010,0.00476861,0.36411813,0.24019027
6988.150000,101325.000000,0.38757472,0.00007895,0.00472335,0.36740743,0.24021555
6998.000000,101325.000000,0.38430380,0.00007782,0.00467839,0.37069933,0.24024065
7007.850000,101325.000000,0.38103063,0.00007670,0.00463374,0.37399335,0.24026557
7017.700000,101325.000000,0.37775570,0.00007561,0.00458939,0.37728898,0.24029031
7027.550000,101325.000000,0.37447950,0.00007453,0.00454535,0.38058574,0.24031488
7037.400000,101325.000000,0.37120253,0.00007347,0.00450160,0.38388314,0.24033926
7047.250000,101325.000000,0.36792528,0.00007243,0.00445815,0.38718066,0.24036347
7057.100000,101325.000000,0.36464826,0.00007141,0.00441501,0.39047782,0.24038749
7066.950000,101325.000000,0.36137197,0.00007040,0.00437217,0.39377411,0.24041134
7076.800000,101325.000000,0.35809691,0.00006941,0.00432963,0.39706903,0.24043501
7086.650000,101325.000000,0.35482358,0.00006844,0.00428739,0.40036208,0.24045851
7096.500000,101325.000000,0.35155250,0.00006748,0.00424545,0.40365274,0.24048183
7106.350000,101325.000000,0.34828415,0.00006654,0.00420381,0.40694053,0.24050497
7116.200000,101325.000000,0.34501906,0.00006562,0.00416247,0.41022492,0.24052794
7126.050000,101325.000000,0.34175771,0.00006471,0.00412143,0.41350542,0.24055073
7135.900000,101325.000000,0.33850062,0.00006381,0.00408068,0.41678153,0.24057335
7145.750000,101325.000000,0.33524829,0.00006293,0.00404024,0.42005274,0.24059579
7155.600000,101325.000000,0.33200122,0.00006207,0.00400010,0.42331855,0.24061806
7165.450000,101325.000000,0.32875991,0.00006122,0.00396025,0.42657847,0.24064016
7175.300000,101325.000000,0.32552485,0.00006038,0.00392071,0.42983199,0.24066208
7185.150000,101325.000000,0.32229654,0.00005956,0.00388146,0.43307862,0.24068383
7195.000000,101325.000000,0.31907548,0.00005875,0.00384251,0.43631786,0.24070541
7204.850000,101325.000000,0.31586214,0.00005795,0.00380385,0.43954924,0.24072681
7214.700000,101325.000000,0.31265702,0.00005717,0.00376550,0.44277227,0.24074805
7224.550000,101325.000000,0.30946061,0.00005640,0.00372744,0.44598645,0.24076911
7234.400000,101325.000000,0.30627337,0.00005564,0.00368967,0.44919132,0.24079000
7244.250000,101325.000000,0.30309578,0.00005489,0.00365220,0.45238640,0.24081073
7254.100000,101325.000000,0.29992831,0.00005416,0.00361503,0.45557122,0.24083128
7263.950000,101325.000000,0.29677142,0.00005344,0.00357815,0.45874532,0.24085167
7273.800000,101325.000000,0.29362558,0.00005273,0.00354157,0.46190824,0.24087188
7283.650000,101325.000000,0.29049124,0.00005203,0.00350528,0.46505952,0.24089193
7293.500000,101325.000000,0.28736884,0.00005134,0.00346928,0.46819872,0.24091181
7303.350000,101325.000000,0.28425883,0.00005067,0.00343358,0.47132540,0.24093152
7313.200000,101325.000000,0.28116164,0.00005000,0.00339817,0.47443912,0.24095107
7323.050000,101325.000000,0.27807770,0.00004935,0.00336305,0.47753945,0.24097044
7332.900000,101325.000000,0.27500744,0.00004871,0.00332822,0.48062598,0.24098966
7342.750000,101325.000000,0.27195126,0.00004807,0.00329368,0.48369828,0.24100871
7352.600000,101325.000000,0.26890957,0.00004745,0.00325944,0.48675596,0.24102759
7362.450000,101325.000000,0.26588277,0.00004684,0.00322548,0.48979860,0.24104631
7372.300000,101325.000000,0.26287126,0.00004623,0.00319181,0.49282583,0.24106486
7382.150000,101325.000000,0.25987542,0.00004564,0.00315843,0.49583725,0.24108326
7392.000000,101325.000000,0.25689562,0.00004506,0.00312533,0.49883250,0.24110149
7401.850000,101325.000000,0.25393224,0.00004448,0.00309252,0.50181121,0.24111955
7411.700000,101325.000000,0.25098562,0.00004392,0.00306000,0.50477301,0.24113746
7421.550000,101325.000000,0.24805611,0.00004336,0.00302776,0.50771756,0.24115520
7431.400000,101325.000000,0.24514406,0.00004281,0.00299581,0.51064453,0.24117279
7441.250000,101325.000000,0.24224981,0.00004227,0.00296414,0.51355357,0.24119022
7451.100000,101325.000000,0.23937366,0.00004174,0.00293275,0.51644437,0.24120748
7460.950000,101325.000000,0.23651593,0.00004122,0.00290164,0.51931662,0.24122459
7470.800000,101325.000000,0.23367692,0.00004071,0.00287081,0.52217002,0.24124154
7480.650000,101325.000000,0.23085693,0.00004020,0.00284026,0.52500427,0.24125834
7490.500000,101325.000000,0.22805624,0.00003970,0.00280999,0.52781909,0.24127497
7500.350000,101325.000000,0.22527513,0.00003921,0.00278000,0.53061420,0.24129145
7510.200000,101325.000000,0.22251385,0.00003873,0.00275028,0.53338936,0.24130778
7520.050000,101325.000000,0.21977265,0.00003826,0.00272084,0.53614430,0.24132395
7529.900000,101325.000000,0.21705179,0.00003779,0.00269168,0.53887877,0.24133997
7539.750000,101325.000000,0.21435149,0.00003733,0.00266278,0.54159256,0.24135584
7549.600000,101325.000000,0.21167198,0.00003688,0.00263416,0.54428543,0.24137155
7559.450000,101325.000000,0.20901346,0.00003643,0.00260581,0.54695718,0.24138711
7569.300000,101325.000000,0.20637615,0.00003599,0.00257773,0.54960761,0.24140253
7579.150000,101325.000000,0.20376023,0.00003556,0.00254992,0.55223651,0.24141779
7589.000000,101325.000000,0.20116588,0.00003513,0.00252237,0.55484372,0.24143290
7598.850000,101325.000000,0.19859327,0.00003471,0.00249509,0.55742906,0.24144787
7608.700000,101325.000000,0.19604258,0.00003430,0.00246807,0.55999237,0.24146268
7618.550000,101325.000000,0.19351394,0.00003389,0.00244132,0.56253350,0.24147736
7628.400000,101325.000000,0.19100749,0.00003349,0.00241483,0.56505231,0.24149188
7638.250000,101325.000000,0.18852338,0.00003310,0.00238860,0.56754866,0.24150626
7648.100000,101325.000000,0.18606172,0.00003271,0.00236263,0.57002245,0.24152050
7657.950000,101325.000000,0.18362262,0.00003233,0.00233691,0.57247355,0.24153459
7667.800000,101325.000000,0.18120618,0.00003195,0.00231146,0.57490188,0.24154854
7677.650000,101325.000000,0.17881249,0.00003158,0.00228625,0.57730732,0.24156235
7687.500000,101325.000000,0.17644165,0.00003121,0.00226130,0.57968982,0.24157602
7697.350000,101325.000000,0.17409371,0.00003085,0.00223661,0.58204929,0.24158954
7707.200000,101325.000000,0.17176874,0.00003050,0.00221216,0.58438567,0.24160293
7717.050000,101325.000000,0.16946680,0.00003015,0.00218796,0.58669890,0.24161618
7726.900000,101325.000000,0.16718793,0.00002981,0.00216401,0.58898895,0.24162930
7736.750000,101325.000000,0.16493217,0.00002947,0.00214031,0.59125578,0.24164228
7746.600000,101325.000000,0.16269954,0.00002913,0.00211685,0.59349936,0.24165512
7756.450000,101325.000000,0.16049006,0.00002880,0.00209363,0.59571968,0.24166783
7766.300000,101325.000000,0.15830374,0.00002848,0.00207066,0.59791672,0.24168040
7776.150000,101325.000000,0.15614059,0.00002816,0.00204792,0.60009049,0.24169284
7786.000000,101325.000000,0.15400060,0.00002784,0.00202542,0.60224098,0.24170516
7795.850000,101325.000000,0.15188374,0.00002753,0.00200316,0.60436823,0.24171734
7805.700000,101325.000000,0.14979001,0.00002723,0.00198113,0.60647225,0.24172939
7815.550000,101325.000000,0.14771936,0.00002693,0.00195934,0.60855307,0.24174131
7825.400000,101325.000000,0.14567177,0.00002663,0.00193777,0.61061073,0.24175310
7835.250000,101325.000000,0.14364718,0.00002634,0.00191644,0.61264528,0.24176477
7845.100000,101325.000000,0.14164554,0.00002605,0.00189533,0.61465677,0.24177631
7854.950000,101325.000000,0.13966680,0.00002576,0.00187445,0.61664526,0.24178773
7864.800000,101325.000000,0.13771088,0.00002548,0.00185380,0.61861081,0.24179902
7874.650000,101325.000000,0.13577773,0.00002521,0.00183336,0.62055351,0.24181019
7884.500000,101325.000000,0.13386724,0.00002493,0.00181315,0.62247342,0.24182124
7894.350000,101325.000000,0.13197935,0.00002467,0.00179316,0.62437065,0.24183217
7904.200000,101325.000000,0.13011396,0.00002440,0.00177338,0.62624527,0.24184298
7914.050000,101325.000000,0.12827098,0.00002414,0.00175383,0.62809739,0.24185367
7923.900000,101325.000000,0.12645029,0.00002388,0.00173448,0.62992710,0.24186424
7933.750000,101325.000000,0.12465180,0.00002363,0.00171535,0.63173453,0.24187470
7943.600000,101325.000000,0.12287538,0.00002338,0.00169643,0.63351978,0.24188504
7953.450000,101325.000000,0.12112093,0.00002313,0.00167771,0.63528296,0.24189526
7963.300000,101325.000000,0.11938832,0.00002289,0.00165920,0.63702422,0.24190537
7973.150000,101325.000000,0.11767741,0.00002265,0.00164090,0.63874367,0.24191537
7983.000000,101325.000000,0.11598809,0.00002241,0.00162280,0.64044144,0.24192526
7992.850000,101325.000000,0.11432020,0.00002218,0.00160491,0.64211768,0.24193503
8002.700000,101325.000000,0.11267362,0.00002195,0.00158721,0.64377252,0.24194470
8012.550000,101325.000000,0.11104819,0.00002172,0.00156971,0.64540612,0.24195426
8022.400000,101325.000000,0.10944377,0.00002150,0.00155241,0.64701861,0.24196371
8032.250000,101325.000000,0.10786021,0.00002128,0.00153530,0.64861016,0.24197305
8042.100000,101325.000000,0.10629736,0.00002106,0.00151839,0.65018091,0.24198228
8051.950000,101325.000000,0.10475504,0.00002084,0.00150166,0.65173104,0.24199142
8061.800000,101325.000000,0.10323311,0.00002063,0.00148513,0.65326069,0.24200045
8071.650000,101325.000000,0.10173140,0.00002042,0.00146878,0.65477003,0.24200937
8081.500000,101325.000000,0.10024973,0.00002022,0.00145262,0.65625924,0.24201820
8091.350000,101325.000000,0.09878796,0.00002001,0.00143664,0.65772847,0.24202692
8101.200000,101325.000000,0.09734589,0.00001981,0.00142084,0.65917792,0.24203554
8111.050000,101325.000000,0.09592336,0.00001961,0.00140522,0.66060773,0.24204407
8120.900000,101325.000000,0.09452019,0.00001942,0.00138979,0.66201811,0.24205249
8130.750000,101325.000000,0.09313621,0.00001922,0.00137452,0.66340922,0.24206082
8140.600000,101325.000000,0.09177123,0.00001903,0.00135944,0.66478124,0.24206906
8150.450000,101325.000000,0.09042508,0.00001885,0.00134452,0.66613435,0.24207720
8160.300000,101325.000000,0.08909756,0.00001866,0.00132978,0.66746875,0.24208524
8170.150000,101325.000000,0.08778851,0.00001848,0.00131521,0.66878460,0.24209320
8180.000000,101325.000000,0.08649773,0.00001830,0.00130081,0.67008211,0.24210106
8189.850000,101325.000000,0.08522503,0.00001812,0.00128657,0.67136145,0.24210883
8199.700000,101325.000000,0.08397024,0.00001794,0.00127250,0.67262281,0.24211651
8209.550000,101325.000000,0.08273316,0.00001777,0.00125859,0.67386639,0.24212410
8219.400000,101325.000000,0.08151360,0.00001760,0.00124484,0.67509236,0.24213160
8229.250000,101325.000000,0.08031138,0.00001743,0.00123125,0.67630093,0.24213902
8239.100000,101325.000000,0.07912631,0.00001726,0.00121782,0.67749227,0.24214635
8248.950000,101325.000000,0.07795819,0.00001709,0.00120454,0.67866659,0.24215359
8258.800000,101325.000000,0.07680684,0.00001693,0.00119142,0.67982406,0.24216075
8268.650000,101325.000000,0.07567207,0.00001677,0.00117845,0.68096489,0.24216782
8278.500000,101325.000000,0.07455369,0.00001661,0.00116563,0.68208925,0.24217482
8288.350000,101325.000000,0.07345150,0.00001645,0.00115297,0.68319735,0.24218173
8298.200000,101325.000000,0.07236532,0.00001630,0.00114045,0.68428938,0.24218856
8308.050000,101325.000000,0.07129496,0.00001614,0.00112807,0.68536551,0.24219531
8317.900000,101325.000000,0.07024023,0.00001599,0.00111584,0.68642595,0.24220198
8327.750000,101325.000000,0.06920094,0.00001584,0.00110376,0.68747089,0.24220857
8337.600000,101325.000000,0.06817690,0.00001570,0.00109182,0.68850050,0.24221509
8347.450000,101325.000000,0.06716793,0.00001555,0.00108001,0.68951498,0.24222153
8357.300000,101325.000000,0.06617383,0.00001541,0.00106835,0.69051452,0.24222789
8367.150000,101325.000000,0.06519443,0.00001526,0.00105682,0.69149931,0.24223418
8377.000000,101325.000000,0.06422954,0.00001512,0.00104542,0.69246952,0.24224040
8386.850000,101325.000000,0.06327896,0.00001499,0.00103416,0.69342535,0.24224654
8396.700000,101325.000000,0.06234253,0.00001485,0.00102304,0.69436698,0.24225261
8406.550000,101325.000000,0.06142005,0.00001471,0.00101204,0.69529459,0.24225861
8416.400000,101325.000000,0.06051134,0.00001458,0.00100117,0.69620837,0.24226454
8426.250000,101325.000000,0.05961623,0.00001445,0.00099043,0.69710850,0.24227039
8436.100000,101325.000000,0.05873453,0.00001432,0.00097982,0.69799515,0.24227618
8445.950000,101325.000000,0.05786606,0.00001419,0.00096933,0.69886851,0.24228190
8455.800000,101325.000000,0.05701066,0.00001406,0.00095897,0.69972875,0.24228756
8465.650000,101325.000000,0.05616814,0.00001393,0.00094873,0.70057606,0.24229315
8475.500000,101325.000000,0.05533832,0.00001381,0.00093860,0.70141060,0.24229867
8485.350000,101325.000000,0.05452104,0.00001369,0.00092860,0.70223255,0.24230412
8495.200000,101325.000000,0.05371612,0.00001356,0.00091872,0.70304208,0.24230952
8505.050000,101325.000000,0.05292340,0.00001344,0.00090895,0.70383936,0.24231484
8514.900000,101325.000000,0.05214270,0.00001333,0.00089929,0.70462457,0.24232011
8524.750000,101325.000000,0.05137385,0.00001321,0.00088975,0.70539787,0.24232531
8534.600000,101325.000000,0.05061670,0.00001309,0.00088033,0.70615943,0.24233046
8544.450000,101325.000000,0.04987107,0.00001298,0.00087101,0.70690941,0.24233554
8554.300000,101325.000000,0.04913680,0.00001286,0.00086180,0.70764797,0.24234056
8564.150000,101325.000000,0.04841373,0.00001275,0.00085271,0.70837529,0.24234552
8574.000000,101325.000000,0.04770170,0.00001264,0.00084372,0.70909151,0.24235043
8583.850000,101325.000000,0.04700056,0.00001253,0.00083483,0.70979680,0.24235528
8593.700000,101325.000000,0.04631014,0.00001242,0.00082605,0.71049132,0.24236007
8603.550000,101325.000000,0.04563029,0.00001232,0.00081737,0.71117522,0.24236480
8613.400000,101325.000000,0.04496086,0.00001221,0.00080880,0.71184866,0.24236948
8623.250000,101325.000000,0.04430169,0.00001211,0.00080032,0.71251178,0.24237410
8633.100000,101325.000000,0.04365264,0.00001200,0.00079195,0.71316474,0.24237867
8642.950000,101325.000000,0.04301355,0.00001190,0.00078367,0.71380769,0.24238318
8652.800000,101325.000000,0.04238429,0.00001180,0.00077549,0.71444077,0.24238765
8662.650000,101325.000000,0.04176469,0.00001170,0.00076741,0.71506414,0.24239205
8672.500000,101325.000000,0.04115463,0.00001160,0.00075942,0.71567793,0.24239641
8682.350000,101325.000000,0.04055396,0.00001150,0.00075153,0.71628229,0.24240072
8692.200000,101325.000000,0.03996253,0.00001141,0.00074373,0.71687736,0.24240498
8702.050000,101325.000000,0.03938022,0.00001131,0.00073602,0.71746327,0.24240918
8711.900000,101325.000000,0.03880687,0.00001122,0.00072840,0.71804017,0.24241334
8721.750000,101325.000000,0.03824237,0.00001112,0.00072087,0.71860819,0.24241745
8731.600000,101325.000000,0.03768657,0.00001103,0.00071343,0.71916747,0.24242151
8741.450000,101325.000000,0.03713934,0.00001094,0.00070607,0.71971813,0.24242552
8751.300000,101325.000000,0.03660055,0.00001085,0.00069880,0.72026031,0.24242949
8761.150000,101325.000000,0.03607008,0.00001076,0.00069162,0.72079414,0.24243341
8771.000000,101325.000000,0.03554779,0.00001067,0.00068452,0.72131974,0.24243728
8780.850000,101325.000000,0.03503356,0.00001058,0.00067751,0.72183724,0.24244111
8790.700000,101325.000000,0.03452728,0.00001049,0.00067057,0.72234677,0.24244489
8800.550000,101325.000000,0.03402880,0.00001041,0.00066372,0.72284844,0.24244863
8810.400000,101325.000000,0.03353803,0.00001032,0.00065694,0.72334238,0.24245233
8820.250000,101325.000000,0.03305482,0.00001024,0.00065025,0.72382870,0.24245598
8830.100000,101325.000000,0.03257908,0.00001016,0.00064363,0.72430753,0.24245959
8839.950000,101325.000000,0.03211068,0.00001008,0.00063709,0.72477899,0.24246316
8849.800000,101325.000000,0.03164952,0.00000999,0.00063063,0.72524317,0.24246669
8859.650000,101325.000000,0.03119547,0.00000991,0.00062424,0.72570020,0.24247018
8869.500000,101325.000000,0.03074842,0.00000983,0.00061792,0.72615020,0.24247362
8879.350000,101325.000000,0.03030828,0.00000976,0.00061168,0.72659326,0.24247703
8889.200000,101325.000000,0.02987492,0.00000968,0.00060551,0.72702949,0.24248040
8899.050000,101325.000000,0.02944825,0.00000960,0.00059942,0.72745901,0.24248373
8908.900000,101325.000000,0.02902815,0.00000952,0.00059339,0.72788192,0.24248702
8918.750000,101325.000000,0.02861453,0.00000945,0.00058743,0.72829832,0.24249027
8928.600000,101325.000000,0.02820729,0.00000937,0.00058154,0.72870832,0.24249348
8938.450000,101325.000000,0.02780631,0.00000930,0.00057572,0.72911200,0.24249666
8948.300000,101325.000000,0.02741152,0.00000923,0.00056997,0.72950949,0.24249980
8958.150000,101325.000000,0.02702280,0.00000915,0.00056428,0.72990086,0.24250291
8968.000000,101325.000000,0.02664006,0.00000908,0.00055866,0.73028623,0.24250597
8977.850000,101325.000000,0.02626320,0.00000901,0.00055310,0.73066567,0.24250901
8987.700000,101325.000000,0.02589215,0.00000894,0.00054761,0.73103929,0.24251201
8997.550000,101325.000000,0.02552679,0.00000887,0.00054218,0.73140718,0.24251497
9007.400000,101325.000000,0.02516705,0.00000880,0.00053681,0.73176943,0.24251790
9017.250000,101325.000000,0.02481283,0.00000874,0.00053151,0.73212613,0.24252080
9027.100000,101325.000000,0.02446404,0.00000867,0.00052626,0.73247737,0.24252366
9036.950000,101325.000000,0.02412060,0.00000860,0.00052108,0.73282323,0.24252650
9046.800000,101325.000000,0.02378243,0.00000854,0.00051595,0.73316379,0.24252929
9056.650000,101325.000000,0.02344944,0.00000847,0.00051088,0.73349915,0.24253206
9066.500000,101325.000000,0.02312154,0.00000841,0.00050587,0.73382939,0.24253480
9076.350000,101325.000000,0.02279866,0.00000834,0.00050092,0.73415458,0.24253750
9086.200000,101325.000000,0.02248072,0.00000828,0.00049602,0.73447480,0.24254018
9096.050000,101325.000000,0.02216763,0.00000821,0.00049118,0.73479015,0.24254282
9105.900000,101325.000000,0.02185933,0.00000815,0.00048640,0.73510069,0.24254543
9115.750000,101325.000000,0.02155573,0.00000809,0.00048167,0.73540650,0.24254802
9125.600000,101325.000000,0.02125676,0.00000803,0.00047699,0.73570765,0.24255057
9135.450000,101325.000000,0.02096234,0.00000797,0.00047236,0.73600423,0.24255310
9145.300000,101325.000000,0.02067241,0.00000791,0.00046779,0.73629629,0.24255560
9155.150000,101325.000000,0.02038689,0.00000785,0.00046327,0.73658393,0.24255807
9165.000000,101325.000000,0.02010570,0.00000779,0.00045880,0.73686720,0.24256051
9174.850000,101325.000000,0.01982879,0.00000773,0.00045438,0.73714617,0.24256292
9184.700000,101325.000000,0.01955608,0.00000768,0.00045001,0.73742092,0.24256531
9194.550000,101325.000000,0.01928751,0.00000762,0.00044569,0.73769151,0.24256767
9204.400000,101325.000000,0.01902301,0.00000756,0.00044142,0.73795801,0.24257001
9214.250000,101325.000000,0.01876251,0.00000751,0.00043719,0.73822048,0.24257231
9224.100000,101325.000000,0.01850595,0.00000745,0.00043302,0.73847899,0.24257460
9233.950000,101325.000000,0.01825327,0.00000740,0.00042889,0.73873360,0.24257685
9243.800000,101325.000000,0.01800440,0.00000734,0.00042480,0.73898437,0.24257909
9253.650000,101325.000000,0.01775929,0.00000729,0.00042076,0.73923137,0.24258129
9263.500000,101325.000000,0.01751787,0.00000724,0.00041677,0.73947465,0.24258347
9273.350000,101325.000000,0.01728009,0.00000718,0.00041282,0.73971428,0.24258563
9283.200000,101325.000000,0.01704588,0.00000713,0.00040892,0.73995031,0.24258777
9293.050000,101325.000000,0.01681519,0.00000708,0.00040506,0.74018279,0.24258988
9302.900000,101325.000000,0.01658797,0.00000703,0.00040124,0.74041180,0.24259196
9312.750000,101325.000000,0.01636416,0.00000698,0.00039746,0.74063738,0.24259403
9322.600000,101325.000000,0.01614369,0.00000693,0.00039373,0.74085958,0.24259607
9332.450000,101325.000000,0.01592653,0.00000688,0.00039003,0.74107847,0.24259809
9342.300000,101325.000000,0.01571262,0.00000683,0.00038638,0.74129408,0.24260009
9352.150000,101325.000000,0.01550190,0.00000678,0.00038277,0.74150649,0.24260206
9362.000000,101325.000000,0.01529433,0.00000673,0.00037920,0.74171573,0.24260401
9371.850000,101325.000000,0.01508985,0.00000668,0.00037566,0.74192186,0.24260595
9381.700000,101325.000000,0.01488842,0.00000664,0.00037217,0.74212492,0.24260786
9391.550000,101325.000000,0.01468998,0.00000659,0.00036871,0.74232497,0.24260975
9401.400000,101325.000000,0.01449449,0.00000654,0.00036529,0.74252206,0.24261161
9411.250000,101325.000000,0.01430190,0.00000650,0.00036191,0.74271622,0.24261346
9421.100000,101325.000000,0.01411217,0.00000645,0.00035857,0.74290751,0.24261529
9430.950000,101325.000000,0.01392525,0.00000641,0.00035526,0.74309598,0.24261710
9440.800000,101325.000000,0.01374110,0.00000636,0.00035199,0.74328166,0.24261889
9450.650000,101325.000000,0.01355966,0.00000632,0.00034876,0.74346461,0.24262066
9460.500000,101325.000000,0.01338091,0.00000627,0.00034556,0.74364486,0.24262241
9470.350000,101325.000000,0.01320479,0.00000623,0.00034239,0.74382245,0.24262414
9480.200000,101325.000000,0.01303126,0.00000618,0.00033926,0.74399744,0.24262585
9490.050000,101325.000000,0.01286028,0.00000614,0.00033616,0.74416986,0.24262755
9499.900000,101325.000000,0.01269182,0.00000610,0.00033310,0.74433976,0.24262922
9509.750000,101325.000000,0.01252583,0.00000606,0.00033007,0.74450716,0.24263088
9519.600000,101325.000000,0.01236228,0.00000602,0.00032707,0.74467212,0.24263252
9529.450000,101325.000000,0.01220111,0.00000597,0.00032410,0.74483466,0.24263415
9539.300000,101325.000000,0.01204231,0.00000593,0.00032117,0.74499484,0.24263575
9549.150000,101325.000000,0.01188582,0.00000589,0.00031827,0.74515268,0.24263734
9559.000000,101325.000000,0.01173162,0.00000585,0.00031540,0.74530822,0.24263891
9568.850000,101325.000000,0.01157966,0.00000581,0.00031256,0.74546150,0.24264046
9578.700000,101325.000000,0.01142992,0.00000577,0.00030975,0.74561256,0.24264200
9588.550000,101325.000000,0.01128235,0.00000573,0.00030697,0.74576143,0.24264352
9598.400000,101325.000000,0.01113692,0.00000569,0.00030421,0.74590814,0.24264503
9608.250000,101325.000000,0.01099360,0.00000566,0.00030149,0.74605273,0.24264652
9618.100000,101325.000000,0.01085236,0.00000562,0.00029880,0.74619523,0.24264799
9627.950000,101325.000000,0.01071316,0.00000558,0.00029614,0.74633567,0.24264945
9637.800000,101325.000000,0.01057597,0.00000554,0.00029350,0.74647409,0.24265089
9647.650000,101325.000000,0.01044076,0.00000551,0.00029090,0.74661052,0.24265232
9657.500000,101325.000000,0.01030750,0.00000547,0.00028832,0.74674499,0.24265373
9667.350000,101325.000000,0.01017615,0.00000543,0.00028576,0.74687752,0.24265513
9677.200000,101325.000000,0.01004669,0.00000540,0.00028324,0.74700816,0.24265651
9687.050000,101325.000000,0.00991909,0.00000536,0.00028074,0.74713693,0.24265788
9696.900000,101325.000000,0.00979332,0.00000532,0.00027827,0.74726385,0.24265923
9706.750000,101325.000000,0.00966935,0.00000529,0.00027582,0.74738897,0.24266057
9716.600000,101325.000000,0.00954715,0.00000525,0.00027340,0.74751229,0.24266190
9726.450000,101325.000000,0.00942670,0.00000522,0.00027100,0.74763387,0.24266321
9736.300000,101325.000000,0.00930796,0.00000519,0.00026863,0.74775371,0.24266451
9746.150000,101325.000000,0.00919091,0.00000515,0.00026629,0.74787185,0.24266580
9756.000000,101325.000000,0.00907553,0.00000512,0.00026397,0.74798832,0.24266707
9765.850000,101325.000000,0.00896179,0.00000508,0.00026167,0.74810313,0.24266833
9775.700000,101325.000000,0.00884966,0.00000505,0.00025940,0.74821633,0.24266957
9785.550000,101325.000000,0.00873911,0.00000502,0.00025715,0.74832792,0.24267080
9795.400000,101325.000000,0.00863013,0.00000499,0.00025492,0.74843794,0.24267202
9805.250000,101325.000000,0.00852269,0.00000495,0.00025272,0.74854641,0.24267323
9815.100000,101325.000000,0.00841677,0.00000492,0.00025054,0.74865335,0.24267442
9824.950000,101325.000000,0.00831234,0.00000489,0.00024838,0.74875879,0.24267561
9834.800000,101325.000000,0.00820937,0.00000486,0.00024624,0.74886275,0.24267678
9844.650000,101325.000000,0.00810786,0.00000483,0.00024413,0.74896525,0.24267794
9854.500000,101325.000000,0.00800776,0.00000480,0.00024204,0.74906632,0.24267908
9864.350000,101325.000000,0.00790907,0.00000476,0.00023997,0.74916598,0.24268022
9874.200000,101325.000000,0.00781176,0.00000473,0.00023792,0.74926425,0.24268134
9884.050000,101325.000000,0.00771581,0.00000470,0.00023589,0.74936115,0.24268245
9893.900000,101325.000000,0.00762120,0.00000467,0.00023388,0.74945670,0.24268355
9903.750000,101325.000000,0.00752790,0.00000464,0.00023189,0.74955092,0.24268464
9913.600000,101325.000000,0.00743591,0.00000461,0.00022993,0.74964383,0.24268572
9923.450000,101325.000000,0.00734519,0.00000459,0.00022798,0.74973546,0.24268679
9933.300000,101325.000000,0.00725573,0.00000456,0.00022605,0.74982582,0.24268784
9943.150000,101325.000000,0.00716751,0.00000453,0.00022415,0.74991493,0.24268889
9953.000000,101325.000000,0.00708051,0.00000450,0.00022226,0.75000281,0.24268992
9962.850000,101325.000000,0.00699471,0.00000447,0.00022039,0.75008948,0.24269095
9972.700000,101325.000000,0.00691009,0.00000444,0.00021854,0.75017496,0.24269196
9982.550000,101325.000000,0.00682665,0.00000441,0.00021671,0.75025926,0.24269297
9992.400000,101325.000000,0.00674434,0.00000439,0.00021490,0.75034241,0.24269396
10002.250000,101325.000000,0.00666317,0.00000436,0.00021310,0.75042442,0.24269495
10012.100000,101325.000000,0.00658312,0.00000433,0.00021132,0.75050531,0.24269592
10021.950000,101325.000000,0.00650416,0.00000431,0.00020957,0.75058509,0.24269688
10031.800000,101325.000000,0.00642628,0.00000428,0.00020782,0.75066378,0.24269784
10041.650000,101325.000000,0.00634946,0.00000425,0.00020610,0.75074140,0.24269879
10051.500000,101325.000000,0.00627369,0.00000423,0.00020439,0.75081797,0.24269972
10061.350000,101325.000000,0.00619895,0.00000420,0.00020270,0.75089350,0.24270065
10071.200000,101325.000000,0.00612523,0.00000417,0.00020103,0.75096800,0.24270157
10081.050000,101325.000000,0.00605251,0.00000415,0.00019938,0.75104149,0.24270247
10090.900000,101325.000000,0.00598078,0.00000412,0.00019774,0.75111399,0.24270337
10100.750000,101325.000000,0.00591002,0.00000410,0.00019611,0.75118551,0.24270427
10110.600000,101325.000000,0.00584021,0.00000407,0.00019451,0.75125607,0.24270515
10120.450000,101325.000000,0.00577135,0.00000405,0.00019291,0.75132567,0.24270602
