T,P,N2,O2,NO,N,O,N2+,O2+,N+,O+,NO+,e-
9578.700000,101325.000000,0.01088421,0.00000555,0.00029630,0.73333293,0.23972982,0.00009692,0.00000064,0.01257999,0.00274269,0.00033038,0.00000059
9588.550000,101325.000000,0.01073818,0.00000551,0.00029351,0.73334872,0.23970590,0.00009685,0.00000064,0.01271233,0.00276898,0.00032879,0.00000060
9598.400000,101325.000000,0.01059429,0.00000547,0.00029075,0.73336127,0.23968176,0.00009678,0.00000064,0.01284576,0.00279547,0.00032722,0.00000061
9608.250000,101325.000000,0.01045250,0.00000543,0.00028802,0.73337061,0.23965739,0.00009671,0.00000064,0.01298027,0.00282216,0.00032565,0.00000061
9618.100000,101325.000000,0.01031279,0.00000539,0.00028532,0.73337677,0.23963280,0.00009664,0.00000064,0.01311588,0.00284906,0.00032410,0.00000062
9627.950000,101325.000000,0.01017512,0.00000535,0.00028265,0.73337977,0.23960798,0.00009657,0.00000064,0.01325258,0.00287616,0.00032255,0.00000063
9637.800000,101325.000000,0.01003945,0.00000531,0.00028000,0.73337964,0.23958293,0.00009650,0.00000064,0.01339040,0.00290348,0.00032102,0.00000063
9647.650000,101325.000000,0.00990576,0.00000528,0.00027739,0.73337640,0.23955766,0.00009643,0.00000064,0.01352932,0.00293100,0.00031949,0.00000064
9657.500000,101325.000000,0.00977402,0.00000524,0.00027480,0.73337008,0.23953215,0.00009636,0.00000064,0.01366937,0.00295873,0.00031797,0.00000064
9667.350000,101325.000000,0.00964419,0.00000520,0.00027224,0.73336070,0.23950642,0.00009629,0.00000064,0.01381054,0.00298667,0.00031646,0.00000065
9677.200000,101325.000000,0.00951625,0.00000517,0.00026970,0.73334829,0.23948045,0.00009621,0.00000064,0.01395285,0.00301482,0.00031497,0.00000066
9687.050000,101325.000000,0.00939016,0.00000513,0.00026720,0.73333287,0.23945425,0.00009614,0.00000064,0.01409629,0.00304319,0.00031348,0.00000066
9696.900000,101325.000000,0.00926590,0.00000509,0.00026472,0.73331446,0.23942782,0.00009607,0.00000064,0.01424088,0.00307177,0.00031200,0.00000067
9706.750000,101325.000000,0.00914343,0.00000506,0.00026226,0.73329308,0.23940115,0.00009599,0.00000064,0.01438662,0.00310056,0.00031053,0.00000068
9716.600000,101325.000000,0.00902274,0.00000502,0.00025983,0.73326876,0.23937425,0.00009592,0.00000064,0.01453352,0.00312958,0.00030906,0.00000068
9726.450000,101325.000000,0.00890378,0.00000499,0.00025743,0.73324152,0.23934711,0.00009584,0.00000064,0.01468159,0.00315881,0.00030761,0.00000069
9736.300000,101325.000000,0.00878654,0.00000495,0.00025505,0.73321138,0.23931973,0.00009577,0.00000064,0.01483083,0.00318826,0.00030617,0.00000070
9746.150000,101325.000000,0.00867099,0.00000492,0.00025270,0.73317835,0.23929211,0.00009569,0.00000064,0.01498125,0.00321793,0.00030473,0.00000070
9756.000000,101325.000000,0.00855710,0.00000488,0.00025037,0.73314246,0.23926425,0.00009561,0.00000064,0.01513285,0.00324782,0.00030330,0.00000071
9765.850000,101325.000000,0.00844485,0.00000485,0.00024806,0.73310373,0.23923616,0.00009554,0.00000064,0.01528565,0.00327794,0.00030189,0.00000072
9775.700000,101325.000000,0.00833420,0.00000481,0.00024578,0.73306217,0.23920781,0.00009546,0.00000064,0.01543964,0.00330828,0.00030048,0.00000073
9785.550000,101325.000000,0.00822514,0.00000478,0.00024352,0.73301781,0.23917923,0.00009538,0.00000064,0.01559485,0.00333884,0.00029907,0.00000073
9795.400000,101325.000000,0.00811764,0.00000475,0.00024129,0.73297066,0.23915040,0.00009530,0.00000064,0.01575126,0.00336964,0.00029768,0.00000074
9805.250000,101325.000000,0.00801168,0.00000472,0.00023908,0.73292074,0.23912133,0.00009522,0.00000064,0.01590890,0.00340066,0.00029630,0.00000075
9815.100000,101325.000000,0.00790722,0.00000468,0.00023689,0.73286806,0.23909201,0.00009514,0.00000064,0.01606776,0.00343191,0.00029492,0.00000075
9824.950000,101325.000000,0.00780426,0.00000465,0.00023472,0.73281265,0.23906244,0.00009506,0.00000064,0.01622786,0.00346339,0.00029356,0.00000076
9834.800000,101325.000000,0.00770276,0.00000462,0.00023258,0.73275452,0.23903262,0.00009498,0.00000064,0.01638919,0.00349511,0.00029220,0.00000077
9844.650000,101325.000000,0.00760271,0.00000459,0.00023046,0.73269369,0.23900256,0.00009490,0.00000064,0.01655178,0.00352706,0.00029085,0.00000078
9854.500000,101325.000000,0.00750408,0.00000455,0.00022836,0.73263016,0.23897224,0.00009482,0.00000064,0.01671561,0.00355924,0.00028950,0.00000078
9864.350000,101325.000000,0.00740684,0.00000452,0.00022628,0.73256397,0.23894167,0.00009474,0.00000064,0.01688071,0.00359166,0.00028817,0.00000079
9874.200000,101325.000000,0.00731098,0.00000449,0.00022422,0.73249511,0.23891085,0.00009466,0.00000064,0.01704708,0.00362432,0.00028684,0.00000080
9884.050000,101325.000000,0.00721648,0.00000446,0.00022219,0.73242361,0.23887977,0.00009458,0.00000064,0.01721472,0.00365721,0.00028552,0.00000081
9893.900000,101325.000000,0.00712332,0.00000443,0.00022017,0.73234948,0.23884843,0.00009450,0.00000064,0.01738365,0.00369035,0.00028421,0.00000081
9903.750000,101325.000000,0.00703147,0.00000440,0.00021818,0.73227274,0.23881684,0.00009441,0.00000064,0.01755386,0.00372373,0.00028291,0.00000082
9913.600000,101325.000000,0.00694091,0.00000437,0.00021620,0.73219339,0.23878499,0.00009433,0.00000064,0.01772537,0.00375735,0.00028162,0.00000083
9923.450000,101325.000000,0.00685163,0.00000434,0.00021425,0.73211145,0.23875289,0.00009425,0.00000064,0.01789818,0.00379121,0.00028033,0.00000084
9933.300000,101325.000000,0.00676360,0.00000431,0.00021232,0.73202693,0.23872052,0.00009416,0.00000064,0.01807230,0.00382533,0.00027905,0.00000085
9943.150000,101325.000000,0.00667681,0.00000428,0.00021040,0.73193984,0.23868789,0.00009408,0.00000064,0.01824774,0.00385968,0.00027778,0.00000085
9953.000000,101325.000000,0.00659123,0.00000425,0.00020851,0.73185021,0.23865499,0.00009399,0.00000064,0.01842450,0.00389429,0.00027651,0.00000086
9962.850000,101325.000000,0.00650686,0.00000422,0.00020663,0.73175803,0.23862183,0.00009391,0.00000064,0.01860260,0.00392914,0.00027526,0.00000087
9972.700000,101325.000000,0.00642366,0.00000420,0.00020477,0.73166332,0.23858841,0.00009382,0.00000064,0.01878203,0.00396425,0.00027401,0.00000088
9982.550000,101325.000000,0.00634163,0.00000417,0.00020294,0.73156609,0.23855472,0.00009374,0.00000064,0.01896281,0.00399961,0.00027277,0.00000089
9992.400000,101325.000000,0.00626074,0.00000414,0.00020112,0.73146636,0.23852076,0.00009365,0.00000064,0.01914494,0.00403522,0.00027153,0.00000090
10002.250000,101325.000000,0.00618097,0.00000411,0.00019931,0.73136412,0.23848654,0.00009357,0.00000064,0.01932843,0.00407109,0.00027031,0.00000090
10012.100000,101325.000000,0.00610232,0.00000408,0.00019753,0.73125940,0.23845204,0.00009348,0.00000064,0.01951329,0.00410722,0.00026909,0.00000091
10021.950000,101325.000000,0.00602476,0.00000406,0.00019576,0.73115219,0.23841727,0.00009339,0.00000064,0.01969953,0.00414360,0.00026787,0.00000092
10031.800000,101325.000000,0.00594828,0.00000403,0.00019402,0.73104252,0.23838223,0.00009330,0.00000064,0.01988714,0.00418024,0.00026667,0.00000093
10041.650000,101325.000000,0.00587285,0.00000400,0.00019229,0.73093039,0.23834691,0.00009322,0.00000064,0.02007614,0.00421715,0.00026547,0.00000094
10051.500000,101325.000000,0.00579847,0.00000397,0.00019057,0.73081581,0.23831132,0.00009313,0.00000064,0.02026654,0.00425431,0.00026428,0.00000095
10061.350000,101325.000000,0.00572512,0.00000395,0.00018888,0.73069878,0.23827545,0.00009304,0.00000064,0.02045834,0.00429174,0.00026309,0.00000096
10071.200000,101325.000000,0.00565278,0.00000392,0.00018720,0.73057932,0.23823931,0.00009295,0.00000064,0.02065156,0.00432944,0.00026192,0.00000096
10081.050000,101325.000000,0.00558144,0.00000390,0.00018553,0.73045744,0.23820288,0.00009286,0.00000064,0.02084619,0.00436740,0.00026075,0.00000097
10090.900000,101325.000000,0.00551108,0.00000387,0.00018389,0.73033313,0.23816617,0.00009277,0.00000064,0.02104224,0.00440563,0.00025958,0.00000098
10100.750000,101325.000000,0.00544169,0.00000384,0.00018226,0.73020642,0.23812918,0.00009268,0.00000064,0.02123973,0.00444413,0.00025842,0.00000099
10110.600000,101325.000000,0.00537326,0.00000382,0.00018064,0.73007730,0.23809191,0.00009259,0.00000064,0.02143866,0.00448290,0.00025727,0.00000100
10120.450000,101325.000000,0.00530576,0.00000379,0.00017905,0.72994579,0.23805435,0.00009250,0.00000064,0.02163903,0.00452194,0.00025613,0.00000101
10130.300000,101325.000000,0.00523918,0.00000377,0.00017746,0.72981188,0.23801651,0.00009241,0.00000064,0.02184086,0.00456126,0.00025499,0.00000102
10140.150000,101325.000000,0.00517352,0.00000374,0.00017590,0.72967560,0.23797838,0.00009232,0.00000064,0.02204415,0.00460085,0.00025386,0.00000103
10150.000000,101325.000000,0.00510875,0.00000372,0.00017435,0.72953694,0.23793996,0.00009223,0.00000064,0.02224891,0.00464072,0.00025274,0.00000104
10159.850000,101325.000000,0.00504487,0.00000369,0.00017281,0.72939590,0.23790125,0.00009214,0.00000064,0.02245515,0.00468086,0.00025162,0.00000105
10169.700000,101325.000000,0.00498186,0.00000367,0.00017129,0.72925251,0.23786225,0.00009205,0.00000064,0.02266287,0.00472129,0.00025051,0.00000106
10179.550000,101325.000000,0.00491971,0.00000364,0.00016978,0.72910675,0.23782296,0.00009195,0.00000065,0.02287208,0.00476200,0.00024941,0.00000107
10189.400000,101325.000000,0.00485840,0.00000362,0.00016829,0.72895864,0.23778337,0.00009186,0.00000065,0.02308280,0.00480299,0.00024831,0.00000108
10199.250000,101325.000000,0.00479792,0.00000360,0.00016682,0.72880818,0.23774349,0.00009177,0.00000065,0.02329501,0.00484426,0.00024722,0.00000108
10209.100000,101325.000000,0.00473826,0.00000357,0.00016535,0.72865538,0.23770331,0.00009168,0.00000065,0.02350874,0.00488582,0.00024613,0.00000109
10218.950000,101325.000000,0.00467941,0.00000355,0.00016391,0.72850024,0.23766283,0.00009158,0.00000065,0.02372400,0.00492767,0.00024505,0.00000110
10228.800000,101325.000000,0.00462136,0.00000353,0.00016247,0.72834277,0.23762205,0.00009149,0.00000065,0.02394078,0.00496981,0.00024398,0.00000111
10238.650000,101325.000000,0.00456409,0.00000350,0.00016105,0.72818297,0.23758097,0.00009139,0.00000065,0.02415910,0.00501224,0.00024291,0.00000112
10248.500000,101325.000000,0.00450760,0.00000348,0.00015965,0.72802084,0.23753959,0.00009130,0.00000065,0.02437896,0.00505496,0.00024185,0.00000113
10258.350000,101325.000000,0.00445186,0.00000346,0.00015825,0.72785639,0.23749790,0.00009120,0.00000065,0.02460037,0.00509797,0.00024080,0.00000114
10268.200000,101325.000000,0.00439687,0.00000343,0.00015688,0.72768962,0.23745591,0.00009111,0.00000065,0.02482335,0.00514128,0.00023975,0.00000115
10278.050000,101325.000000,0.00434263,0.00000341,0.00015551,0.72752054,0.23741361,0.00009101,0.00000065,0.02504789,0.00518488,0.00023871,0.00000116
10287.900000,101325.000000,0.00428911,0.00000339,0.00015416,0.72734915,0.23737101,0.00009092,0.00000065,0.02527400,0.00522878,0.00023767,0.00000118
10297.750000,101325.000000,0.00423631,0.00000337,0.00015282,0.72717545,0.23732809,0.00009082,0.00000065,0.02550169,0.00527298,0.00023664,0.00000119
10307.600000,101325.000000,0.00418421,0.00000335,0.00015149,0.72699945,0.23728486,0.00009073,0.00000065,0.02573098,0.00531749,0.00023561,0.00000120
10317.450000,101325.000000,0.00413281,0.00000332,0.00015018,0.72682114,0.23724132,0.00009063,0.00000065,0.02596186,0.00536229,0.00023459,0.00000121
10327.300000,101325.000000,0.00408210,0.00000330,0.00014887,0.72664053,0.23719746,0.00009053,0.00000065,0.02619435,0.00540740,0.00023358,0.00000122
10337.150000,101325.000000,0.00403206,0.00000328,0.00014759,0.72645763,0.23715329,0.00009044,0.00000065,0.02642845,0.00545282,0.00023257,0.00000123
10347.000000,101325.000000,0.00398269,0.00000326,0.00014631,0.72627244,0.23710880,0.00009034,0.00000065,0.02666416,0.00549854,0.00023157,0.00000124
10356.850000,101325.000000,0.00393398,0.00000324,0.00014504,0.72608495,0.23706400,0.00009024,0.00000065,0.02690151,0.00554457,0.00023057,0.00000125
10366.700000,101325.000000,0.00388591,0.00000322,0.00014379,0.72589517,0.23701887,0.00009014,0.00000065,0.02714049,0.00559092,0.00022958,0.00000126
10376.550000,101325.000000,0.00383848,0.00000320,0.00014255,0.72570310,0.23697342,0.00009004,0.00000065,0.02738112,0.00563757,0.00022859,0.00000127
10386.400000,101325.000000,0.00379168,0.00000318,0.00014132,0.72550875,0.23692765,0.00008994,0.00000065,0.02762339,0.00568454,0.00022761,0.00000128
10396.250000,101325.000000,0.00374550,0.00000316,0.00014011,0.72531211,0.23688155,0.00008985,0.00000065,0.02786732,0.00573183,0.00022664,0.00000129
10406.100000,101325.000000,0.00369993,0.00000314,0.00013890,0.72511319,0.23683513,0.00008975,0.00000065,0.02811292,0.00577943,0.00022567,0.00000131
10415.950000,101325.000000,0.00365496,0.00000311,0.00013771,0.72491198,0.23678837,0.00008965,0.00000065,0.02836020,0.00582735,0.00022470,0.00000132
10425.800000,101325.000000,0.00361058,0.00000309,0.00013652,0.72470850,0.23674129,0.00008955,0.00000065,0.02860915,0.00587559,0.00022374,0.00000133
10435.650000,101325.000000,0.00356679,0.00000307,0.00013535,0.72450273,0.23669388,0.00008945,0.00000065,0.02885980,0.00592416,0.00022279,0.00000134
10445.500000,101325.000000,0.00352357,0.00000306,0.00013419,0.72429468,0.23664614,0.00008935,0.00000065,0.02911214,0.00597304,0.00022184,0.00000135
10455.350000,101325.000000,0.00348092,0.00000304,0.00013304,0.72408435,0.23659806,0.00008925,0.00000065,0.02936618,0.00602226,0.00022090,0.00000136
10465.200000,101325.000000,0.00343883,0.00000302,0.00013190,0.72387175,0.23654964,0.00008914,0.00000065,0.02962194,0.00607180,0.00021996,0.00000137
10475.050000,101325.000000,0.00339729,0.00000300,0.00013077,0.72365686,0.23650089,0.00008904,0.00000065,0.02987942,0.00612167,0.00021903,0.00000139
10484.900000,101325.000000,0.00335629,0.00000298,0.00012966,0.72343970,0.23645180,0.00008894,0.00000065,0.03013863,0.00617186,0.00021810,0.00000140
10494.750000,101325.000000,0.00331583,0.00000296,0.00012855,0.72322026,0.23640237,0.00008884,0.00000065,0.03039957,0.00622239,0.00021718,0.00000141
10504.600000,101325.000000,0.00327589,0.00000294,0.00012745,0.72299853,0.23635260,0.00008874,0.00000065,0.03066226,0.00627326,0.00021626,0.00000142
10514.450000,101325.000000,0.00323648,0.00000292,0.00012637,0.72277453,0.23630248,0.00008864,0.00000065,0.03092670,0.00632446,0.00021534,0.00000143
10524.300000,101325.000000,0.00319758,0.00000290,0.00012529,0.72254826,0.23625202,0.00008853,0.00000065,0.03119290,0.00637600,0.00021444,0.00000145
10534.150000,101325.000000,0.00315918,0.00000288,0.00012422,0.72231970,0.23620121,0.00008843,0.00000065,0.03146086,0.00642787,0.00021353,0.00000146
10544.000000,101325.000000,0.00312128,0.00000286,0.00012317,0.72208886,0.23615005,0.00008833,0.00000065,0.03173061,0.00648009,0.00021264,0.00000147
10553.850000,101325.000000,0.00308388,0.00000285,0.00012212,0.72185574,0.23609854,0.00008822,0.00000065,0.03200213,0.00653265,0.00021174,0.00000148
10563.700000,101325.000000,0.00304696,0.00000283,0.00012108,0.72162034,0.23604668,0.00008812,0.00000065,0.03227545,0.00658555,0.00021085,0.00000150
10573.550000,101325.000000,0.00301051,0.00000281,0.00012006,0.72138265,0.23599447,0.00008801,0.00000065,0.03255056,0.00663880,0.00020997,0.00000151
10583.400000,101325.000000,0.00297454,0.00000279,0.00011904,0.72114269,0.23594190,0.00008791,0.00000065,0.03282748,0.00669239,0.00020909,0.00000152
10593.250000,101325.000000,0.00293903,0.00000277,0.00011803,0.72090043,0.23588898,0.00008781,0.00000065,0.03310622,0.00674634,0.00020822,0.00000153
10603.100000,101325.000000,0.00290397,0.00000276,0.00011703,0.72065590,0.23583570,0.00008770,0.00000065,0.03338677,0.00680063,0.00020735,0.00000155
10612.950000,101325.000000,0.00286937,0.00000274,0.00011604,0.72040907,0.23578205,0.00008759,0.00000065,0.03366916,0.00685528,0.00020648,0.00000156
10622.800000,101325.000000,0.00283521,0.00000272,0.00011506,0.72015996,0.23572805,0.00008749,0.00000065,0.03395339,0.00691028,0.00020562,0.00000157
10632.650000,101325.000000,0.00280150,0.00000271,0.00011409,0.71990855,0.23567368,0.00008738,0.00000065,0.03423946,0.00696564,0.00020476,0.00000159
10642.500000,101325.000000,0.00276821,0.00000269,0.00011312,0.71965485,0.23561895,0.00008728,0.00000065,0.03452739,0.00702136,0.00020391,0.00000160
10652.350000,101325.000000,0.00273535,0.00000267,0.00011217,0.71939886,0.23556384,0.00008717,0.00000065,0.03481718,0.00707743,0.00020306,0.00000161
10662.200000,101325.000000,0.00270291,0.00000265,0.00011122,0.71914057,0.23550838,0.00008706,0.00000065,0.03510884,0.00713387,0.00020222,0.00000163
10672.050000,101325.000000,0.00267088,0.00000264,0.00011029,0.71887999,0.23545254,0.00008696,0.00000065,0.03540237,0.00719067,0.00020138,0.00000164
10681.900000,101325.000000,0.00263926,0.00000262,0.00010936,0.71861710,0.23539632,0.00008685,0.00000065,0.03569780,0.00724784,0.00020055,0.00000165
10691.750000,101325.000000,0.00260804,0.00000260,0.00010844,0.71835191,0.23533974,0.00008674,0.00000065,0.03599511,0.00730537,0.00019972,0.00000167
10701.600000,101325.000000,0.00257723,0.00000259,0.00010753,0.71808442,0.23528278,0.00008663,0.00000065,0.03629433,0.00736327,0.00019890,0.00000168
10711.450000,101325.000000,0.00254680,0.00000257,0.00010662,0.71781462,0.23522544,0.00008653,0.00000065,0.03659546,0.00742154,0.00019807,0.00000169
10721.300000,101325.000000,0.00251676,0.00000256,0.00010573,0.71754251,0.23516772,0.00008642,0.00000065,0.03689851,0.00748019,0.00019726,0.00000171
10731.150000,101325.000000,0.00248710,0.00000254,0.00010484,0.71726809,0.23510962,0.00008631,0.00000065,0.03720348,0.00753921,0.00019645,0.00000172
10741.000000,101325.000000,0.00245781,0.00000252,0.00010396,0.71699135,0.23505114,0.00008620,0.00000065,0.03751038,0.00759860,0.00019564,0.00000173
10750.850000,101325.000000,0.00242890,0.00000251,0.00010309,0.71671230,0.23499228,0.00008609,0.00000065,0.03781923,0.00765837,0.00019483,0.00000175
10760.700000,101325.000000,0.00240035,0.00000249,0.00010223,0.71643093,0.23493303,0.00008598,0.00000065,0.03813003,0.00771852,0.00019403,0.00000176
10770.550000,101325.000000,0.00237216,0.00000248,0.00010137,0.71614723,0.23487339,0.00008587,0.00000065,0.03844278,0.00777906,0.00019324,0.00000178
10780.400000,101325.000000,0.00234432,0.00000246,0.00010052,0.71586121,0.23481336,0.00008576,0.00000065,0.03875750,0.00783997,0.00019245,0.00000179
10790.250000,101325.000000,0.00231684,0.00000245,0.00009968,0.71557286,0.23475294,0.00008565,0.00000065,0.03907420,0.00790127,0.00019166,0.00000181
10800.100000,101325.000000,0.00228970,0.00000243,0.00009885,0.71528218,0.23469213,0.00008554,0.00000065,0.03939287,0.00796296,0.00019087,0.00000182
10809.950000,101325.000000,0.00226290,0.00000241,0.00009803,0.71498916,0.23463092,0.00008543,0.00000065,0.03971353,0.00802504,0.00019009,0.00000184
10819.800000,101325.000000,0.00223644,0.00000240,0.00009721,0.71469380,0.23456932,0.00008532,0.00000065,0.04003620,0.00808751,0.00018932,0.00000185
10829.650000,101325.000000,0.00221030,0.00000238,0.00009640,0.71439611,0.23450731,0.00008520,0.00000065,0.04036086,0.00815037,0.00018855,0.00000187
10839.500000,101325.000000,0.00218450,0.00000237,0.00009560,0.71409606,0.23444491,0.00008509,0.00000065,0.04068755,0.00821362,0.00018778,0.00000188
10849.350000,101325.000000,0.00215902,0.00000235,0.00009480,0.71379367,0.23438210,0.00008498,0.00000065,0.04101625,0.00827727,0.00018701,0.00000190
10859.200000,101325.000000,0.00213385,0.00000234,0.00009401,0.71348893,0.23431889,0.00008487,0.00000065,0.04134698,0.00834132,0.00018625,0.00000191
10869.050000,101325.000000,0.00210900,0.00000233,0.00009323,0.71318183,0.23425527,0.00008475,0.00000065,0.04167975,0.00840577,0.00018550,0.00000193
10878.900000,101325.000000,0.00208446,0.00000231,0.00009245,0.71287237,0.23419125,0.00008464,0.00000065,0.04201456,0.00847062,0.00018475,0.00000194
10888.750000,101325.000000,0.00206022,0.00000230,0.00009169,0.71256054,0.23412681,0.00008453,0.00000065,0.04235143,0.00853588,0.00018400,0.00000196
10898.600000,101325.000000,0.00203628,0.00000228,0.00009092,0.71224635,0.23406197,0.00008441,0.00000065,0.04269036,0.00860154,0.00018325,0.00000197
10908.450000,101325.000000,0.00201264,0.00000227,0.00009017,0.71192979,0.23399671,0.00008430,0.00000065,0.04303136,0.00866761,0.00018251,0.00000199
10918.300000,101325.000000,0.00198930,0.00000225,0.00008942,0.71161086,0.23393103,0.00008418,0.00000065,0.04337444,0.00873409,0.00018177,0.00000200
10928.150000,101325.000000,0.00196624,0.00000224,0.00008868,0.71128954,0.23386494,0.00008407,0.00000065,0.04371960,0.00880098,0.00018104,0.00000202
10938.000000,101325.000000,0.00194347,0.00000223,0.00008795,0.71096584,0.23379842,0.00008396,0.00000065,0.04406686,0.00886829,0.00018031,0.00000204
10947.850000,101325.000000,0.00192097,0.00000221,0.00008722,0.71063976,0.23373149,0.00008384,0.00000065,0.04441622,0.00893601,0.00017958,0.00000205
10957.700000,101325.000000,0.00189876,0.00000220,0.00008649,0.71031128,0.23366413,0.00008372,0.00000065,0.04476768,0.00900415,0.00017886,0.00000207
10967.550000,101325.000000,0.00187682,0.00000218,0.00008578,0.70998041,0.23359635,0.00008361,0.00000065,0.04512127,0.00907271,0.00017814,0.00000208
10977.400000,101325.000000,0.00185515,0.00000217,0.00008507,0.70964714,0.23352814,0.00008349,0.00000065,0.04547698,0.00914169,0.00017742,0.00000210
10987.250000,101325.000000,0.00183374,0.00000216,0.00008437,0.70931147,0.23345951,0.00008338,0.00000065,0.04583482,0.00921109,0.00017671,0.00000212
10997.100000,101325.000000,0.00181260,0.00000214,0.00008367,0.70897339,0.23339044,0.00008326,0.00000065,0.04619481,0.00928092,0.00017600,0.00000213
11006.950000,101325.000000,0.00179171,0.00000213,0.00008298,0.70863289,0.23332094,0.00008314,0.00000065,0.04655694,0.00935118,0.00017529,0.00000215
11016.800000,101325.000000,0.00177109,0.00000212,0.00008229,0.70828998,0.23325100,0.00008302,0.00000065,0.04692123,0.00942186,0.00017459,0.00000217
11026.650000,101325.000000,0.00175071,0.00000210,0.00008162,0.70794464,0.23318063,0.00008291,0.00000065,0.04728769,0.00949298,0.00017389,0.00000218
11036.500000,101325.000000,0.00173058,0.00000209,0.00008094,0.70759688,0.23310981,0.00008279,0.00000065,0.04765632,0.00956453,0.00017320,0.00000220
11046.350000,101325.000000,0.00171070,0.00000208,0.00008028,0.70724669,0.23303856,0.00008267,0.00000065,0.04802713,0.00963652,0.00017251,0.00000222
11056.200000,101325.000000,0.00169106,0.00000207,0.00007961,0.70689406,0.23296687,0.00008255,0.00000065,0.04840013,0.00970895,0.00017182,0.00000223
11066.050000,101325.000000,0.00167166,0.00000205,0.00007896,0.70653900,0.23289473,0.00008243,0.00000065,0.04877533,0.00978181,0.00017113,0.00000225
11075.900000,101325.000000,0.00165250,0.00000204,0.00007831,0.70618149,0.23282214,0.00008231,0.00000065,0.04915273,0.00985512,0.00017045,0.00000227
11085.750000,101325.000000,0.00163357,0.00000203,0.00007766,0.70582152,0.23274911,0.00008219,0.00000065,0.04953234,0.00992887,0.00016977,0.00000229
11095.600000,101325.000000,0.00161486,0.00000202,0.00007702,0.70545911,0.23267562,0.00008207,0.00000065,0.04991418,0.01000307,0.00016909,0.00000230
11105.450000,101325.000000,0.00159639,0.00000200,0.00007639,0.70509423,0.23260168,0.00008195,0.00000065,0.05029825,0.01007771,0.00016842,0.00000232
11115.300000,101325.000000,0.00157814,0.00000199,0.00007576,0.70472690,0.23252729,0.00008183,0.00000065,0.05068455,0.01015280,0.00016775,0.00000234
11125.150000,101325.000000,0.00156010,0.00000198,0.00007514,0.70435709,0.23245244,0.00008171,0.00000065,0.05107309,0.01022835,0.00016709,0.00000236
11135.000000,101325.000000,0.00154229,0.00000197,0.00007452,0.70398480,0.23237713,0.00008159,0.00000065,0.05146389,0.01030435,0.00016642,0.00000237
11144.850000,101325.000000,0.00152469,0.00000195,0.00007391,0.70361004,0.23230136,0.00008147,0.00000065,0.05185695,0.01038081,0.00016576,0.00000239
11154.700000,101325.000000,0.00150730,0.00000194,0.00007331,0.70323280,0.23222513,0.00008135,0.00000065,0.05225228,0.01045772,0.00016511,0.00000241
11164.550000,101325.000000,0.00149013,0.00000193,0.00007270,0.70285306,0.23214843,0.00008123,0.00000065,0.05264989,0.01053510,0.00016445,0.00000243
11174.400000,101325.000000,0.00147316,0.00000192,0.00007211,0.70247084,0.23207127,0.00008111,0.00000065,0.05304977,0.01061294,0.00016380,0.00000245
11184.250000,101325.000000,0.00145639,0.00000191,0.00007152,0.70208611,0.23199363,0.00008098,0.00000065,0.05345195,0.01069124,0.00016315,0.00000246
11194.100000,101325.000000,0.00143982,0.00000189,0.00007093,0.70169888,0.23191553,0.00008086,0.00000065,0.05385643,0.01077001,0.00016251,0.00000248
11203.950000,101325.000000,0.00142346,0.00000188,0.00007035,0.70130913,0.23183695,0.00008074,0.00000065,0.05426322,0.01084925,0.00016187,0.00000250
11213.800000,101325.000000,0.00140728,0.00000187,0.00006977,0.70091688,0.23175790,0.00008061,0.00000065,0.05467232,0.01092896,0.00016123,0.00000252
11223.650000,101325.000000,0.00139131,0.00000186,0.00006920,0.70052210,0.23167837,0.00008049,0.00000065,0.05508375,0.01100914,0.00016059,0.00000254
11233.500000,101325.000000,0.00137552,0.00000185,0.00006864,0.70012480,0.23159836,0.00008037,0.00000065,0.05549751,0.01108980,0.00015996,0.00000256
11243.350000,101325.000000,0.00135992,0.00000184,0.00006807,0.69972497,0.23151787,0.00008024,0.00000065,0.05591360,0.01117094,0.00015933,0.00000258
11253.200000,101325.000000,0.00134451,0.00000183,0.00006752,0.69932260,0.23143689,0.00008012,0.00000065,0.05633204,0.01125255,0.00015870,0.00000260
11263.050000,101325.000000,0.00132928,0.00000181,0.00006697,0.69891769,0.23135543,0.00007999,0.00000065,0.05675284,0.01133465,0.00015808,0.00000262
11272.900000,101325.000000,0.00131423,0.00000180,0.00006642,0.69851023,0.23127348,0.00007987,0.00000065,0.05717600,0.01141723,0.00015746,0.00000264
11282.750000,101325.000000,0.00129936,0.00000179,0.00006588,0.69810023,0.23119104,0.00007974,0.00000065,0.05760153,0.01150030,0.00015684,0.00000265
11292.600000,101325.000000,0.00128466,0.00000178,0.00006534,0.69768766,0.23110811,0.00007961,0.00000065,0.05802943,0.01158385,0.00015622,0.00000267
11302.450000,101325.000000,0.00127014,0.00000177,0.00006480,0.69727254,0.23102468,0.00007949,0.00000065,0.05845972,0.01166790,0.00015561,0.00000269
11312.300000,101325.000000,0.00125580,0.00000176,0.00006427,0.69685484,0.23094076,0.00007936,0.00000065,0.05889241,0.01175244,0.00015500,0.00000271
11322.150000,101325.000000,0.00124162,0.00000175,0.00006375,0.69643457,0.23085634,0.00007924,0.00000065,0.05932749,0.01183747,0.00015439,0.00000273
11332.000000,101325.000000,0.00122761,0.00000174,0.00006323,0.69601172,0.23077141,0.00007911,0.00000065,0.05976499,0.01192300,0.00015379,0.00000275
