T [K],Y(N2),Y(O2),Y(NO),Y(N),Y(O),Y(NO+),Y(e-)
5197.89894947,0.72377882,0.00198649,0.02043601,0.02384462,0.22987452,0.00007953,0.00000000
5207.75387694,0.72333400,0.00194318,0.02028352,0.02435994,0.22999835,0.00008101,0.00000000
5217.60880440,0.72287947,0.00190093,0.02013235,0.02488433,0.23012041,0.00008250,0.00000000
5227.46373187,0.72241513,0.00185972,0.01998249,0.02541792,0.23024072,0.00008402,0.00000000
5237.31865933,0.72194086,0.00181952,0.01983392,0.02596082,0.23035932,0.00008556,0.00000000
5247.17358679,0.72145656,0.00178029,0.01968663,0.02651315,0.23047625,0.00008712,0.00000000
5257.02851426,0.72096210,0.00174202,0.01954061,0.02707503,0.23059153,0.00008871,0.00000000
5266.88344172,0.72045738,0.00170467,0.01939584,0.02764658,0.23070521,0.00009031,0.00000000
5276.73836918,0.71994227,0.00166823,0.01925230,0.02822793,0.23081732,0.00009194,0.00000000
5286.59329665,0.71941667,0.00163267,0.01910999,0.02881919,0.23092789,0.00009360,0.00000000
5296.44822411,0.71888045,0.00159796,0.01896888,0.02942050,0.23103694,0.00009527,0.00000000
5306.30315158,0.71833350,0.00156408,0.01882896,0.03003197,0.23114452,0.00009697,0.00000000
5316.15807904,0.71777570,0.00153102,0.01869022,0.03065373,0.23125064,0.00009870,0.00000000
5326.01300650,0.71720692,0.00149874,0.01855265,0.03128590,0.23135534,0.00010044,0.00000000
5335.86793397,0.71662706,0.00146723,0.01841623,0.03192862,0.23145864,0.00010221,0.00000000
5345.72286143,0.71603599,0.00143647,0.01828094,0.03258201,0.23156058,0.00010401,0.00000000
5355.57778889,0.71543359,0.00140644,0.01814678,0.03324619,0.23166118,0.00010583,0.00000000
5365.43271636,0.71481973,0.00137711,0.01801372,0.03392129,0.23176047,0.00010768,0.00000000
5375.28764382,0.71419429,0.00134848,0.01788177,0.03460745,0.23185846,0.00010955,0.00000000
5385.14257129,0.71355716,0.00132051,0.01775090,0.03530479,0.23195520,0.00011144,0.00000000
5394.99749875,0.71290820,0.00129321,0.01762109,0.03601344,0.23205069,0.00011336,0.00000000
5404.85242621,0.71224729,0.00126654,0.01749235,0.03673354,0.23214497,0.00011531,0.00000000
5414.70735368,0.71157431,0.00124049,0.01736465,0.03746521,0.23223806,0.00011728,0.00000000
5424.56228114,0.71088912,0.00121504,0.01723799,0.03820858,0.23232997,0.00011928,0.00000000
5434.41720860,0.71019161,0.00119019,0.01711235,0.03896380,0.23242074,0.00012131,0.00000000
5444.27213607,0.70948165,0.00116590,0.01698771,0.03973098,0.23251039,0.00012336,0.00000000
5454.12706353,0.70875911,0.00114218,0.01686407,0.04051027,0.23259893,0.00012544,0.00000000
5463.98199100,0.70802385,0.00111900,0.01674141,0.04130180,0.23268638,0.00012755,0.00000000
5473.83691846,0.70727576,0.00109636,0.01661973,0.04210569,0.23277277,0.00012969,0.00000000
5483.69184592,0.70651470,0.00107423,0.01649901,0.04292210,0.23285812,0.00013185,0.00000000
5493.54677339,0.70574054,0.00105260,0.01637923,0.04375114,0.23294244,0.00013404,0.00000000
5503.40170085,0.70495316,0.00103147,0.01626040,0.04459296,0.23302575,0.00013626,0.00000000
5513.25662831,0.70415242,0.00101081,0.01614249,0.04544769,0.23310808,0.00013850,0.00000000
5523.11155578,0.70333819,0.00099062,0.01602550,0.04631547,0.23318944,0.00014078,0.00000000
5532.96648324,0.70251034,0.00097089,0.01590941,0.04719644,0.23326984,0.00014308,0.00000000
5542.82141071,0.70166873,0.00095160,0.01579421,0.04809072,0.23334931,0.00014542,0.00000000
5552.67633817,0.70081325,0.00093274,0.01567989,0.04899847,0.23342786,0.00014778,0.00000000
5562.53126563,0.69994375,0.00091430,0.01556645,0.04991980,0.23350551,0.00015017,0.00000000
5572.38619310,0.69906011,0.00089628,0.01545387,0.05085487,0.23358227,0.00015260,0.00000000
5582.24112056,0.69816218,0.00087865,0.01534214,0.05180381,0.23365816,0.00015505,0.00000000
5592.09604802,0.69724984,0.00086142,0.01523125,0.05276675,0.23373320,0.00015753,0.00000000
5601.95097549,0.69632295,0.00084457,0.01512120,0.05374384,0.23380740,0.00016005,0.00000000
5611.80590295,0.69538139,0.00082809,0.01501196,0.05473520,0.23388077,0.00016259,0.00000000
5621.66083042,0.69442502,0.00081197,0.01490353,0.05574099,0.23395333,0.00016517,0.00000000
5631.51575788,0.69345369,0.00079620,0.01479591,0.05676133,0.23402509,0.00016777,0.00000000
5641.37068534,0.69246730,0.00078078,0.01468907,0.05779637,0.23409606,0.00017041,0.00000000
5651.22561281,0.69146569,0.00076570,0.01458302,0.05884624,0.23416627,0.00017308,0.00000000
5661.08054027,0.69044873,0.00075094,0.01447774,0.05991107,0.23423572,0.00017579,0.00000000
5670.93546773,0.68941630,0.00073651,0.01437323,0.06099101,0.23430443,0.00017852,0.00000000
5680.79039520,0.68836826,0.00072239,0.01426947,0.06208620,0.23437240,0.00018129,0.00000000
5690.64532266,0.68730447,0.00070857,0.01416646,0.06319676,0.23443965,0.00018409,0.00000000
5700.50025013,0.68622481,0.00069505,0.01406418,0.06432284,0.23450620,0.00018692,0.00000000
5710.35517759,0.68512914,0.00068182,0.01396263,0.06546458,0.23457204,0.00018979,0.00000000
5720.21010505,0.68401734,0.00066887,0.01386180,0.06662210,0.23463721,0.00019268,0.00000000
5730.06503252,0.68288926,0.00065620,0.01376168,0.06779554,0.23470170,0.00019562,0.00000000
5739.91995998,0.68174478,0.00064380,0.01366226,0.06898504,0.23476553,0.00019858,0.00000000
5749.77488744,0.68058377,0.00063166,0.01356354,0.07019074,0.23482870,0.00020159,0.00000000
5759.62981491,0.67940609,0.00061978,0.01346550,0.07141276,0.23489124,0.00020462,0.00000000
5769.48474237,0.67821162,0.00060815,0.01336815,0.07265124,0.23495314,0.00020769,0.00000000
5779.33966983,0.67700023,0.00059677,0.01327146,0.07390632,0.23501442,0.00021080,0.00000000
5789.19459730,0.67577179,0.00058563,0.01317543,0.07517811,0.23507509,0.00021394,0.00000000
5799.04952476,0.67452618,0.00057472,0.01308006,0.07646677,0.23513516,0.00021711,0.00000000
5808.90445223,0.67326326,0.00056404,0.01298534,0.07777240,0.23519464,0.00022032,0.00000000
5818.75937969,0.67198291,0.00055358,0.01289125,0.07909516,0.23525353,0.00022357,0.00000000
5828.61430715,0.67068500,0.00054334,0.01279780,0.08043515,0.23531185,0.00022685,0.00000000
5838.46923462,0.66936941,0.00053331,0.01270497,0.08179252,0.23536961,0.00023017,0.00000000
5848.32416208,0.66803603,0.00052349,0.01261277,0.08316739,0.23542681,0.00023352,0.00000000
5858.17908954,0.66668471,0.00051387,0.01252117,0.08455988,0.23548346,0.00023692,0.00000000
5868.03401701,0.66531535,0.00050445,0.01243017,0.08597011,0.23553957,0.00024034,0.00000000
5877.88894447,0.66392783,0.00049522,0.01233978,0.08739821,0.23559515,0.00024381,0.00000000
5887.74387194,0.66252202,0.00048618,0.01224997,0.08884431,0.23565020,0.00024731,0.00000000
5897.59879940,0.66109781,0.00047733,0.01216075,0.09030852,0.23570474,0.00025085,0.00000000
5907.45372686,0.65965508,0.00046866,0.01207210,0.09179095,0.23575877,0.00025443,0.00000000
5917.30865433,0.65819372,0.00046017,0.01198403,0.09329174,0.23581230,0.00025805,0.00000000
5927.16358179,0.65671362,0.00045184,0.01189652,0.09481099,0.23586533,0.00026170,0.00000000
5937.01850925,0.65521466,0.00044369,0.01180956,0.09634881,0.23591788,0.00026539,0.00000000
5946.87343672,0.65369673,0.00043570,0.01172316,0.09790533,0.23596995,0.00026912,0.00000000
5956.72836418,0.65215973,0.00042787,0.01163731,0.09948064,0.23602155,0.00027289,0.00000000
5966.58329165,0.65060356,0.00042020,0.01155200,0.10107486,0.23607268,0.00027670,0.00000001
5976.43821911,0.64902810,0.00041268,0.01146722,0.10268810,0.23612335,0.00028055,0.00000001
5986.29314657,0.64743325,0.00040532,0.01138297,0.10432046,0.23617356,0.00028444,0.00000001
5996.14807404,0.64581893,0.00039810,0.01129924,0.10597204,0.23622333,0.00028836,0.00000001
6006.00300150,0.64499717,0.00039446,0.01085821,0.10699374,0.23645537,0.00030105,0.00000001
6015.85792896,0.64335458,0.00038747,0.01077696,0.10867232,0.23650346,0.00030520,0.00000001
6025.71285643,0.64169236,0.00038063,0.01069623,0.11037026,0.23655111,0.00030940,0.00000001
6035.56778389,0.64001044,0.00037392,0.01061599,0.11208766,0.23659834,0.00031365,0.00000001
6045.42271136,0.63830872,0.00036734,0.01053626,0.11382460,0.23664515,0.00031793,0.00000001
6055.27763882,0.63658711,0.00036089,0.01045701,0.11558118,0.23669155,0.00032226,0.00000001
6065.13256628,0.63484554,0.00035456,0.01037825,0.11735747,0.23673754,0.00032663,0.00000001
6074.98749375,0.63308392,0.00034836,0.01029998,0.11915356,0.23678312,0.00033104,0.00000001
6084.84242121,0.63130219,0.00034229,0.01022218,0.12096953,0.23682830,0.00033550,0.00000001
6094.69734867,0.62950025,0.00033633,0.01014486,0.12280546,0.23687309,0.00034000,0.00000001
6104.55227614,0.62767805,0.00033048,0.01006801,0.12466142,0.23691749,0.00034454,0.00000001
6114.40720360,0.62583552,0.00032475,0.00999162,0.12653747,0.23696151,0.00034913,0.00000001
6124.26213107,0.62397258,0.00031913,0.00991569,0.12843369,0.23700514,0.00035377,0.00000001
6134.11705853,0.62208919,0.00031362,0.00984021,0.13035013,0.23704841,0.00035844,0.00000001
6143.97198599,0.62018527,0.00030821,0.00976519,0.13228686,0.23709130,0.00036316,0.00000001
6153.82691346,0.61826078,0.00030291,0.00969061,0.13424394,0.23713382,0.00036793,0.00000001
6163.68184092,0.61631567,0.00029771,0.00961647,0.13622141,0.23717599,0.00037274,0.00000001
6173.53676838,0.61434988,0.00029261,0.00954277,0.13821933,0.23721779,0.00037759,0.00000001
6183.39169585,0.61236338,0.00028761,0.00946951,0.14023774,0.23725925,0.00038250,0.00000001
6193.24662331,0.61035613,0.00028270,0.00939668,0.14227669,0.23730035,0.00038744,0.00000001
6203.10155078,0.60832809,0.00027789,0.00932427,0.14433620,0.23734111,0.00039243,0.00000001
6212.95647824,0.60627923,0.00027317,0.00925229,0.14641631,0.23738153,0.00039747,0.00000001
6222.81140570,0.60420952,0.00026854,0.00918073,0.14851705,0.23742161,0.00040255,0.00000001
6232.66633317,0.60211894,0.00026399,0.00910958,0.15063845,0.23746136,0.00040768,0.00000001
6242.52126063,0.60000747,0.00025953,0.00903884,0.15278052,0.23750077,0.00041285,0.00000001
6252.37618809,0.59787510,0.00025516,0.00896852,0.15494328,0.23753987,0.00041807,0.00000001
6262.23111556,0.59572182,0.00025086,0.00889860,0.15712674,0.23757863,0.00042334,0.00000001
6272.08604302,0.59354763,0.00024665,0.00882908,0.15933090,0.23761708,0.00042865,0.00000001
6281.94097049,0.59135253,0.00024252,0.00875996,0.16155577,0.23765521,0.00043401,0.00000001
6291.79589795,0.58913652,0.00023846,0.00869123,0.16380134,0.23769303,0.00043941,0.00000001
6301.65082541,0.58689961,0.00023448,0.00862290,0.16606760,0.23773054,0.00044486,0.00000001
6311.50575288,0.58464182,0.00023057,0.00855496,0.16835454,0.23776775,0.00045036,0.00000001
6321.36068034,0.58236318,0.00022674,0.00848740,0.17066213,0.23780465,0.00045590,0.00000001
6331.21560780,0.58006371,0.00022297,0.00842023,0.17299035,0.23784124,0.00046149,0.00000001
6341.07053527,0.57774344,0.00021928,0.00835344,0.17533916,0.23787755,0.00046713,0.00000001
6350.92546273,0.57540241,0.00021566,0.00828702,0.17770854,0.23791355,0.00047281,0.00000001
6360.78039020,0.57304066,0.00021210,0.00822099,0.18009844,0.23794927,0.00047854,0.00000001
6370.63531766,0.57065826,0.00020860,0.00815532,0.18250880,0.23798469,0.00048432,0.00000001
6380.49024512,0.56825524,0.00020518,0.00809003,0.18493957,0.23801983,0.00049014,0.00000001
6390.34517259,0.56583168,0.00020181,0.00802510,0.18739070,0.23805468,0.00049602,0.00000001
6400.20010005,0.56338764,0.00019851,0.00796054,0.18986211,0.23808926,0.00050193,0.00000001
6410.05502751,0.56092320,0.00019526,0.00789634,0.19235374,0.23812355,0.00050790,0.00000001
6419.90995498,0.55843844,0.00019208,0.00783251,0.19486549,0.23815757,0.00051391,0.00000001
6429.76488244,0.55593345,0.00018895,0.00776903,0.19739728,0.23819131,0.00051997,0.00000001
6439.61980990,0.55340832,0.00018588,0.00770590,0.19994903,0.23822478,0.00052607,0.00000001
6449.47473737,0.55086316,0.00018287,0.00764314,0.20252062,0.23825799,0.00053223,0.00000001
6459.32966483,0.54829806,0.00017991,0.00758072,0.20511196,0.23829092,0.00053843,0.00000001
6469.18459230,0.54571316,0.00017700,0.00751865,0.20772292,0.23832359,0.00054467,0.00000001
6479.03951976,0.54310856,0.00017415,0.00745694,0.21035339,0.23835600,0.00055096,0.00000001
6488.89444722,0.54048440,0.00017134,0.00739557,0.21300324,0.23838814,0.00055730,0.00000001
6498.74937469,0.53784082,0.00016859,0.00733454,0.21567233,0.23842003,0.00056369,0.00000001
6508.60430215,0.53517795,0.00016589,0.00727386,0.21836052,0.23845166,0.00057012,0.00000001
6518.45922961,0.53249595,0.00016324,0.00721351,0.22106765,0.23848303,0.00057660,0.00000001
6528.31415708,0.52979499,0.00016063,0.00715351,0.22379359,0.23851415,0.00058312,0.00000001
6538.16908454,0.52707521,0.00015807,0.00709384,0.22653814,0.23854502,0.00058970,0.00000001
6548.02401201,0.52433681,0.00015556,0.00703451,0.22930115,0.23857564,0.00059631,0.00000001
6557.87893947,0.52157995,0.00015309,0.00697552,0.23208244,0.23860601,0.00060298,0.00000001
6567.73386693,0.51880483,0.00015066,0.00691686,0.23488181,0.23863614,0.00060969,0.00000001
6577.58879440,0.51601165,0.00014828,0.00685853,0.23769907,0.23866602,0.00061644,0.00000001
6587.44372186,0.51320060,0.00014594,0.00680052,0.24053401,0.23869566,0.00062324,0.00000001
6597.29864932,0.51037191,0.00014364,0.00674285,0.24338643,0.23872506,0.00063009,0.00000001
6607.15357679,0.50752578,0.00014139,0.00668551,0.24625611,0.23875422,0.00063698,0.00000001
6617.00850425,0.50466246,0.00013917,0.00662849,0.24914281,0.23878314,0.00064392,0.00000001
6626.86343172,0.50178217,0.00013699,0.00657180,0.25204630,0.23881182,0.00065090,0.00000001
6636.71835918,0.49888516,0.00013485,0.00651543,0.25496634,0.23884027,0.00065793,0.00000001
6646.57328664,0.49597168,0.00013275,0.00645939,0.25790268,0.23886848,0.00066500,0.00000001
6656.42821411,0.49304200,0.00013068,0.00640367,0.26085506,0.23889647,0.00067212,0.00000001
6666.28314157,0.49009637,0.00012865,0.00634827,0.26382321,0.23892422,0.00067928,0.00000001
6676.13806903,0.48713507,0.00012666,0.00629319,0.26680685,0.23895174,0.00068648,0.00000001
6685.99299650,0.48415840,0.00012470,0.00623842,0.26980570,0.23897903,0.00069373,0.00000001
6695.84792396,0.48116663,0.00012278,0.00618398,0.27281948,0.23900610,0.00070102,0.00000001
6705.70285143,0.47816008,0.00012089,0.00612985,0.27584787,0.23903294,0.00070835,0.00000001
6715.55777889,0.47513904,0.00011903,0.00607604,0.27889058,0.23905956,0.00071573,0.00000001
6725.41270635,0.47210384,0.00011721,0.00602255,0.28194729,0.23908595,0.00072315,0.00000001
6735.26763382,0.46905480,0.00011541,0.00596937,0.28501768,0.23911212,0.00073061,0.00000001
6745.12256128,0.46599224,0.00011365,0.00591650,0.28810141,0.23913807,0.00073811,0.00000001
6754.97748874,0.46291651,0.00011192,0.00586395,0.29119815,0.23916380,0.00074566,0.00000001
6764.83241621,0.45982796,0.00011022,0.00581171,0.29430754,0.23918931,0.00075325,0.00000001
6774.68734367,0.45672693,0.00010854,0.00575979,0.29742925,0.23921460,0.00076088,0.00000001
6784.54227114,0.45361379,0.00010690,0.00570817,0.30056290,0.23923967,0.00076854,0.00000001
6794.39719860,0.45048892,0.00010529,0.00565687,0.30370813,0.23926453,0.00077625,0.00000001
6804.25212606,0.44735267,0.00010370,0.00560588,0.30686456,0.23928918,0.00078400,0.00000001
6814.10705353,0.44420545,0.00010214,0.00555519,0.31003180,0.23931361,0.00079179,0.00000001
6823.96198099,0.44104763,0.00010061,0.00550482,0.31320948,0.23933783,0.00079962,0.00000001
6833.81690845,0.43787962,0.00009910,0.00545475,0.31639719,0.23936183,0.00080749,0.00000001
6843.67183592,0.43470183,0.00009762,0.00540500,0.31959452,0.23938563,0.00081539,0.00000001
6853.52676338,0.43151465,0.00009617,0.00535555,0.32280107,0.23940921,0.00082334,0.00000002
6863.38169085,0.42831852,0.00009474,0.00530641,0.32601642,0.23943259,0.00083132,0.00000002
6873.23661831,0.42511384,0.00009333,0.00525758,0.32924014,0.23945576,0.00083934,0.00000002
6883.09154577,0.42190106,0.00009195,0.00520905,0.33247181,0.23947872,0.00084739,0.00000002
6892.94647324,0.41868061,0.00009059,0.00516083,0.33571099,0.23950147,0.00085549,0.00000002
6902.80140070,0.41545293,0.00008926,0.00511292,0.33895724,0.23952402,0.00086361,0.00000002
6912.65632816,0.41221847,0.00008794,0.00506532,0.34221012,0.23954636,0.00087178,0.00000002
6922.51125563,0.40897768,0.00008665,0.00501801,0.34546916,0.23956850,0.00087998,0.00000002
6932.36618309,0.40573102,0.00008539,0.00497102,0.34873392,0.23959044,0.00088821,0.00000002
6942.22111056,0.40247894,0.00008414,0.00492433,0.35200392,0.23961217,0.00089648,0.00000002
6952.07603802,0.39922193,0.00008291,0.00487794,0.35527871,0.23963370,0.00090478,0.00000002
6961.93096548,0.39596045,0.00008171,0.00483186,0.35855782,0.23965503,0.00091311,0.00000002
6971.78589295,0.39269497,0.00008053,0.00478609,0.36184075,0.23967616,0.00092148,0.00000002
6981.64082041,0.38942599,0.00007936,0.00474062,0.36512705,0.23969709,0.00092988,0.00000002
6991.49574787,0.38615397,0.00007822,0.00469545,0.36841621,0.23971782,0.00093831,0.00000002
7001.35067534,0.38287941,0.00007709,0.00465058,0.37170777,0.23973836,0.00094677,0.00000002
7011.20560280,0.37960280,0.00007599,0.00460602,0.37500121,0.23975870,0.00095527,0.00000002
7021.06053027,0.37632463,0.00007490,0.00456177,0.37829606,0.23977884,0.00096379,0.00000002
7030.91545773,0.37304540,0.00007383,0.00451781,0.38159182,0.23979878,0.00097234,0.00000002
7040.77038519,0.36976560,0.00007278,0.00447416,0.38488799,0.23981853,0.00098092,0.00000002
7050.62531266,0.36648574,0.00007175,0.00443081,0.38818406,0.23983809,0.00098953,0.00000002
7060.48024012,0.36320632,0.00007073,0.00438776,0.39147954,0.23985745,0.00099817,0.00000002
7070.33516758,0.35992784,0.00006973,0.00434502,0.39477393,0.23987663,0.00100683,0.00000002
7080.19009505,0.35665081,0.00006875,0.00430258,0.39806672,0.23989560,0.00101552,0.00000002
7090.04502251,0.35337573,0.00006778,0.00426043,0.40135740,0.23991439,0.00102424,0.00000002
7099.89994997,0.35010310,0.00006683,0.00421859,0.40464548,0.23993299,0.00103299,0.00000002
7109.75487744,0.34683344,0.00006590,0.00417706,0.40793043,0.23995139,0.00104175,0.00000002
7119.60980490,0.34356725,0.00006498,0.00413582,0.41121177,0.23996961,0.00105055,0.00000002
7129.46473237,0.34030503,0.00006408,0.00409488,0.41448899,0.23998764,0.00105936,0.00000002
7139.31965983,0.33704729,0.00006319,0.00405425,0.41776157,0.24000548,0.00106820,0.00000002
7149.17458729,0.33379452,0.00006232,0.00401391,0.42102902,0.24002314,0.00107707,0.00000002
7159.02951476,0.33054724,0.00006146,0.00397387,0.42429085,0.24004061,0.00108595,0.00000002
7168.88444222,0.32730594,0.00006061,0.00393414,0.42754654,0.24005789,0.00109486,0.00000002
7178.73936968,0.32407113,0.00005978,0.00389470,0.43079560,0.24007499,0.00110379,0.00000002
7188.59429715,0.32084328,0.00005897,0.00385556,0.43403753,0.24009190,0.00111274,0.00000002
7198.44922461,0.31762290,0.00005816,0.00381672,0.43727186,0.24010864,0.00112170,0.00000002
7208.30415208,0.31441047,0.00005737,0.00377818,0.44049808,0.24012518,0.00113069,0.00000002
7218.15907954,0.31120649,0.00005659,0.00373993,0.44371571,0.24014155,0.00113970,0.00000002
7228.01400700,0.30801143,0.00005583,0.00370199,0.44692428,0.24015774,0.00114872,0.00000002
7237.86893447,0.30482576,0.00005508,0.00366434,0.45012329,0.24017374,0.00115776,0.00000002
7247.72386193,0.30164997,0.00005434,0.00362699,0.45331229,0.24018957,0.00116682,0.00000002
7257.57878939,0.29848452,0.00005361,0.00358993,0.45649081,0.24020522,0.00117590,0.00000002
7267.43371686,0.29532987,0.00005289,0.00355317,0.45965837,0.24022069,0.00118499,0.00000002
7277.28864432,0.29218649,0.00005219,0.00351670,0.46281453,0.24023598,0.00119409,0.00000002
7287.14357179,0.28905481,0.00005150,0.00348053,0.46595883,0.24025109,0.00120322,0.00000002
7296.99849925,0.28593530,0.00005082,0.00344466,0.46909082,0.24026603,0.00121235,0.00000002
7306.85342671,0.28282838,0.00005015,0.00340907,0.47221008,0.24028080,0.00122150,0.00000002
7316.70835418,0.27973450,0.00004949,0.00337378,0.47531616,0.24029539,0.00123066,0.00000002
7326.56328164,0.27665408,0.00004884,0.00333879,0.47840863,0.24030981,0.00123983,0.00000002
7336.41820910,0.27358754,0.00004820,0.00330408,0.48148709,0.24032405,0.00124902,0.00000002
7346.27313657,0.27053529,0.00004757,0.00326967,0.48455111,0.24033813,0.00125822,0.00000002
7356.12806403,0.26749773,0.00004695,0.00323554,0.48760030,0.24035203,0.00126743,0.00000002
7365.98299150,0.26447527,0.00004635,0.00320171,0.49063425,0.24036576,0.00127664,0.00000002
7375.83791896,0.26146829,0.00004575,0.00316816,0.49365258,0.24037933,0.00128587,0.00000002
7385.69284642,0.25847717,0.00004516,0.00313491,0.49665491,0.24039272,0.00129511,0.00000002
7395.54777389,0.25550229,0.00004458,0.00310194,0.49964087,0.24040595,0.00130435,0.00000002
7405.40270135,0.25254400,0.00004401,0.00306926,0.50261009,0.24041901,0.00131361,0.00000002
7415.25762881,0.24960267,0.00004345,0.00303686,0.50556222,0.24043191,0.00132287,0.00000002
7425.11255628,0.24667864,0.00004290,0.00300475,0.50849691,0.24044464,0.00133214,0.00000002
7434.96748374,0.24377224,0.00004235,0.00297293,0.51141383,0.24045720,0.00134141,0.00000002
7444.82241121,0.24088381,0.00004182,0.00294139,0.51431265,0.24046961,0.00135069,0.00000002
7454.67733867,0.23801366,0.00004129,0.00291013,0.51719306,0.24048185,0.00135998,0.00000002
7464.53226613,0.23516210,0.00004078,0.00287915,0.52005474,0.24049393,0.00136927,0.00000003
7474.38719360,0.23232943,0.00004027,0.00284845,0.52289740,0.24050585,0.00137857,0.00000003
7484.24212106,0.22951594,0.00003976,0.00281803,0.52572075,0.24051761,0.00138787,0.00000003
7494.09704852,0.22672191,0.00003927,0.00278790,0.52852451,0.24052921,0.00139718,0.00000003
7503.95197599,0.22394760,0.00003879,0.00275804,0.53130841,0.24054066,0.00140649,0.00000003
7513.80690345,0.22119328,0.00003831,0.00272845,0.53407219,0.24055194,0.00141580,0.00000003
7523.66183092,0.21845919,0.00003784,0.00269914,0.53681561,0.24056308,0.00142511,0.00000003
7533.51675838,0.21574558,0.00003737,0.00267011,0.53953843,0.24057405,0.00143443,0.00000003
7543.37168584,0.21305267,0.00003692,0.00264135,0.54224042,0.24058488,0.00144375,0.00000003
7553.22661331,0.21038067,0.00003647,0.00261286,0.54492136,0.24059555,0.00145307,0.00000003
7563.08154077,0.20772981,0.00003602,0.00258464,0.54758104,0.24060607,0.00146239,0.00000003
7572.93646823,0.20510027,0.00003559,0.00255669,0.55021928,0.24061643,0.00147171,0.00000003
7582.79139570,0.20249225,0.00003516,0.00252901,0.55283587,0.24062665,0.00148103,0.00000003
7592.64632316,0.19990592,0.00003474,0.00250160,0.55543065,0.24063672,0.00149035,0.00000003
7602.50125063,0.19734144,0.00003432,0.00247445,0.55800344,0.24064664,0.00149967,0.00000003
7612.35617809,0.19479899,0.00003391,0.00244757,0.56055410,0.24065641,0.00150899,0.00000003
7622.21110555,0.19227869,0.00003351,0.00242095,0.56308247,0.24066604,0.00151831,0.00000003
7632.06603302,0.18978069,0.00003311,0.00239460,0.56558842,0.24067552,0.00152763,0.00000003
7641.92096048,0.18730512,0.00003272,0.00236850,0.56807183,0.24068486,0.00153695,0.00000003
7651.77588794,0.18485209,0.00003234,0.00234266,0.57053257,0.24069405,0.00154626,0.00000003
7661.63081541,0.18242171,0.00003196,0.00231708,0.57297054,0.24070311,0.00155557,0.00000003
7671.48574287,0.18001407,0.00003158,0.00229176,0.57538565,0.24071202,0.00156488,0.00000003
7681.34067034,0.17762927,0.00003122,0.00226669,0.57777781,0.24072079,0.00157419,0.00000003
7691.19559780,0.17526738,0.00003085,0.00224188,0.58014694,0.24072943,0.00158349,0.00000003
7701.05052526,0.17292847,0.00003050,0.00221731,0.58249298,0.24073792,0.00159279,0.00000003
7710.90545273,0.17061260,0.00003015,0.00219300,0.58481586,0.24074628,0.00160209,0.00000003
7720.76038019,0.16831981,0.00002980,0.00216894,0.58711554,0.24075450,0.00161138,0.00000003
7730.61530765,0.16605016,0.00002946,0.00214512,0.58939198,0.24076259,0.00162067,0.00000003
7740.47023512,0.16380366,0.00002912,0.00212155,0.59164514,0.24077054,0.00162995,0.00000003
7750.32516258,0.16158035,0.00002879,0.00209822,0.59387501,0.24077837,0.00163923,0.00000003
7760.18009005,0.15938024,0.00002847,0.00207514,0.59608157,0.24078605,0.00164850,0.00000003
7770.03501751,0.15720333,0.00002814,0.00205229,0.59826481,0.24079361,0.00165777,0.00000003
7779.88994497,0.15504962,0.00002783,0.00202969,0.60042475,0.24080104,0.00166704,0.00000003
7789.74487244,0.15291911,0.00002752,0.00200732,0.60256138,0.24080834,0.00167630,0.00000003
7799.59979990,0.15081177,0.00002721,0.00198519,0.60467474,0.24081552,0.00168555,0.00000003
7809.45472736,0.14872757,0.00002691,0.00196329,0.60676484,0.24082256,0.00169480,0.00000003
7819.30965483,0.14666648,0.00002661,0.00194163,0.60883172,0.24082949,0.00170405,0.00000003
7829.16458229,0.14462847,0.00002631,0.00192020,0.61087543,0.24083628,0.00171328,0.00000003
7839.01950975,0.14261347,0.00002602,0.00189899,0.61289601,0.24084296,0.00172251,0.00000003
7848.87443722,0.14062144,0.00002574,0.00187802,0.61489352,0.24084951,0.00173174,0.00000003
7858.72936468,0.13865232,0.00002545,0.00185727,0.61686803,0.24085594,0.00174096,0.00000003
7868.58429215,0.13670603,0.00002518,0.00183674,0.61881960,0.24086225,0.00175017,0.00000003
7878.43921961,0.13478250,0.00002490,0.00181643,0.62074832,0.24086844,0.00175938,0.00000003
7888.29414707,0.13288164,0.00002463,0.00179635,0.62265425,0.24087451,0.00176858,0.00000003
7898.14907454,0.13100337,0.00002437,0.00177649,0.62453751,0.24088047,0.00177778,0.00000003
7908.00400200,0.12914759,0.00002410,0.00175684,0.62639817,0.24088631,0.00178696,0.00000003
7917.85892946,0.12731421,0.00002385,0.00173740,0.62823634,0.24089203,0.00179615,0.00000003
7927.71385693,0.12550311,0.00002359,0.00171819,0.63005212,0.24089764,0.00180532,0.00000003
7937.56878439,0.12371419,0.00002334,0.00169918,0.63184563,0.24090314,0.00181449,0.00000003
7947.42371186,0.12194733,0.00002309,0.00168038,0.63361699,0.24090852,0.00182365,0.00000003
7957.27863932,0.12020241,0.00002285,0.00166179,0.63536631,0.24091380,0.00183280,0.00000003
7967.13356678,0.11847930,0.00002261,0.00164341,0.63709373,0.24091896,0.00184195,0.00000003
7976.98849425,0.11677788,0.00002237,0.00162523,0.63879937,0.24092402,0.00185109,0.00000003
7986.84342171,0.11509801,0.00002213,0.00160725,0.64048337,0.24092897,0.00186023,0.00000003
