TITLE = "Equilibrium TP Sweep: AIR5"
VARIABLES = "T [K]", "P [Pa]", "Y(N2)", "Y(O2)", "Y(NO)", "Y(N)", "Y(O)"
ZONE T="TP_Sweep", I=2000, F=BLOCK
3.28140119e-03 3.24724001e-03 3.21336813e-03 3.17978486e-03 3.14648947e-03 
3.11348121e-03 3.08075932e-03 3.04832300e-03 3.01617142e-03 2.98430374e-03 
2.95271908e-03 2.92141654e-03 2.89039519e-03 2.85965410e-03 2.82919227e-03 
2.79900871e-03 2.76910239e-03 2.73947226e-03 2.71011723e-03 2.68103620e-03 
2.65222804e-03 2.62369161e-03 2.59542571e-03 2.56742915e-03 2.53970070e-03 
2.51223911e-03 2.48504311e-03 2.45811139e-03 2.43144264e-03 2.40503552e-03 
2.37888867e-03 2.35300069e-03 2.32737019e-03 2.30199573e-03 2.27687587e-03 
2.25200914e-03 2.22739406e-03 2.20302912e-03 2.17891281e-03 2.15504358e-03 
2.13141988e-03 2.10804014e-03 2.08490277e-03 2.06200616e-03 2.03934870e-03 
2.01692875e-03 1.99474468e-03 1.97279482e-03 1.95107750e-03 1.92959105e-03 
1.90833377e-03 1.88730396e-03 1.86649991e-03 1.84591989e-03 1.82556217e-03 
1.80542502e-03 1.78550669e-03 1.76580544e-03 1.74631949e-03 1.72704709e-03 
1.70798647e-03 1.68913585e-03 1.67049347e-03 1.65205753e-03 1.63382626e-03 
1.61579787e-03 1.59797058e-03 1.58034259e-03 1.56291212e-03 1.54567738e-03 
1.52863659e-03 1.51178795e-03 1.49512968e-03 1.47865999e-03 1.46237712e-03 
1.44627927e-03 1.43036468e-03 1.41463156e-03 1.39907817e-03 1.38370272e-03 
1.36850348e-03 1.35347867e-03 1.33862657e-03 1.32394542e-03 1.30943350e-03 
1.29508907e-03 1.28091042e-03 1.26689584e-03 1.25304361e-03 1.23935206e-03 
1.22581948e-03 1.21244420e-03 1.19922454e-03 1.18615886e-03 1.17324549e-03 
1.16048279e-03 1.14786914e-03 1.13540291e-03 1.12308248e-03 1.11090627e-03 
1.09887267e-03 1.08698011e-03 1.07522703e-03 1.06361185e-03 1.05213305e-03 
1.04078908e-03 1.02957842e-03 1.01849956e-03 1.00755101e-03 9.96731267e-04 
9.86038869e-04 9.75472349e-04 9.65030257e-04 9.54711156e-04 9.44513620e-04 
9.34436235e-04 9.24477602e-04 9.14636332e-04 9.04911050e-04 8.95300394e-04 
8.85803012e-04 8.76417568e-04 8.67142736e-04 8.57977206e-04 8.48919676e-04 
8.39968862e-04 8.31123489e-04 8.22382295e-04 8.13744033e-04 8.05207466e-04 
7.96771371e-04 7.88434537e-04 7.80195767e-04 7.72053875e-04 7.64007687e-04 
7.56056043e-04 7.48197795e-04 7.40431808e-04 7.32756956e-04 7.25172130e-04 
7.17676231e-04 7.10268170e-04 7.02946873e-04 6.95711278e-04 6.88560333e-04 
6.81492999e-04 6.74508249e-04 6.67605067e-04 6.60782449e-04 6.54039402e-04 
6.47374945e-04 6.40788109e-04 6.34277936e-04 6.27843477e-04 6.21483798e-04 
6.15197973e-04 6.08985087e-04 6.02844239e-04 5.96774534e-04 5.90775093e-04 
5.84845042e-04 5.78983523e-04 5.73189683e-04 5.67462685e-04 5.61801696e-04 
5.56205899e-04 5.50674483e-04 5.45206649e-04 5.39801606e-04 5.34458574e-04 
5.29176784e-04 5.23955473e-04 5.18793890e-04 5.13691294e-04 5.08646950e-04 
5.03660136e-04 4.98730136e-04 4.93856245e-04 4.89037765e-04 4.84274008e-04 
4.79564296e-04 4.74907956e-04 4.70304326e-04 4.65752753e-04 4.61252590e-04 
4.56803199e-04 4.52403953e-04 4.48054227e-04 4.43753410e-04 4.39500896e-04 
4.35296086e-04 4.31138390e-04 4.27027225e-04 4.22962017e-04 4.18942196e-04 
4.14967203e-04 4.11036483e-04 4.07149491e-04 4.03305688e-04 3.99504540e-04 
3.95745523e-04 3.92028117e-04 3.88351811e-04 3.84716099e-04 3.81120483e-04 
3.77564470e-04 3.74047573e-04 3.70569314e-04 3.67129218e-04 3.63726819e-04 
3.60361654e-04 3.57033269e-04 3.53741213e-04 3.50485044e-04 3.47264324e-04 
3.44078619e-04 3.40927505e-04 3.37810558e-04 3.34727365e-04 3.31677515e-04 
3.28660602e-04 3.25676227e-04 3.22723997e-04 3.19803521e-04 3.16914415e-04 
3.14056300e-04 3.11228801e-04 3.08431550e-04 3.05664181e-04 3.02926334e-04 
3.00217655e-04 2.97537792e-04 2.94886399e-04 2.92263135e-04 2.89667662e-04 
2.87099648e-04 2.84558764e-04 2.82044686e-04 2.79557093e-04 2.77095670e-04 
2.74660105e-04 2.72250090e-04 2.69865321e-04 2.67505498e-04 2.65170326e-04 
2.62859511e-04 2.60572766e-04 2.58309806e-04 2.56070349e-04 2.53854118e-04 
2.51660840e-04 2.49490244e-04 2.47342063e-04 2.45216034e-04 2.43111896e-04 
2.41029393e-04 2.38968272e-04 2.36928282e-04 2.34909177e-04 2.32910712e-04 
2.30932646e-04 2.28974744e-04 2.27036768e-04 2.25118489e-04 2.23219678e-04 
2.21340108e-04 2.19479558e-04 2.17637806e-04 2.15814636e-04 2.14009834e-04 
2.12223187e-04 2.10454487e-04 2.08703528e-04 2.06970105e-04 2.05254017e-04 
2.03555067e-04 2.01873057e-04 2.00207794e-04 1.98559087e-04 1.96926748e-04 
1.95310589e-04 1.93710427e-04 1.92126080e-04 1.90557369e-04 1.89004116e-04 
1.87466147e-04 1.85943289e-04 1.84435370e-04 1.82942224e-04 1.81463682e-04 
1.79999582e-04 1.78549761e-04 1.77114058e-04 1.75692315e-04 1.74284377e-04 
1.72890089e-04 1.71509298e-04 1.70141854e-04 1.68787608e-04 1.67446414e-04 
1.66118127e-04 1.64802603e-04 1.63499702e-04 1.62209283e-04 1.60931208e-04 
1.59665341e-04 1.58411549e-04 1.57169697e-04 1.55939654e-04 1.54721291e-04 
1.53514481e-04 1.52319095e-04 1.51135010e-04 1.49962101e-04 1.48800247e-04 
1.47649328e-04 1.46509225e-04 1.45379819e-04 1.44260996e-04 1.43152639e-04 
1.42054636e-04 1.40966876e-04 1.39889246e-04 1.38821639e-04 1.37763946e-04 
1.36716061e-04 1.35677877e-04 1.34649292e-04 1.33630203e-04 1.32620507e-04 
1.31620104e-04 1.30628896e-04 1.29646784e-04 1.28673672e-04 1.27709463e-04 
1.26754064e-04 1.25807380e-04 1.24869320e-04 1.23939793e-04 1.23018708e-04 
1.22105977e-04 1.21201510e-04 1.20305223e-04 1.19417027e-04 1.18536840e-04 
1.17664576e-04 1.16800153e-04 1.15943490e-04 1.15094504e-04 1.14253116e-04 
1.13419247e-04 1.12592819e-04 1.11773754e-04 1.10961977e-04 1.10157411e-04 
1.09359983e-04 1.08569618e-04 1.07786244e-04 1.07009788e-04 1.06240181e-04 
1.05477350e-04 1.04721227e-04 1.03971743e-04 1.03228830e-04 1.02492421e-04 
1.01762450e-04 1.01038851e-04 1.00321559e-04 9.96105098e-05 9.89056406e-05 
9.82068884e-05 9.75141913e-05 9.68274882e-05 9.61467186e-05 9.54718225e-05 
9.48027410e-05 9.41394154e-05 9.34817880e-05 9.28298017e-05 9.21833999e-05 
9.15425269e-05 9.09071273e-05 9.02771465e-05 8.96525306e-05 8.90332262e-05 
8.84191805e-05 8.78103414e-05 8.72066571e-05 8.66080768e-05 8.60145499e-05 
8.54260265e-05 8.48424574e-05 8.42637937e-05 8.36899873e-05 8.31209904e-05 
8.25567558e-05 8.19972369e-05 8.14423876e-05 8.08921623e-05 8.03465159e-05 
7.98054037e-05 7.92687816e-05 7.87366060e-05 7.82088338e-05 7.76854222e-05 
7.71663291e-05 7.66515127e-05 7.61409317e-05 7.56345453e-05 7.51323132e-05 
7.46341953e-05 7.41401521e-05 7.36501446e-05 7.31641341e-05 7.26820824e-05 
7.22039517e-05 7.17297045e-05 7.12593038e-05 7.07927131e-05 7.03298960e-05 
6.98708169e-05 6.94154403e-05 6.89637311e-05 6.85156547e-05 6.80711767e-05 
6.76302632e-05 6.71928807e-05 6.67589959e-05 6.63285760e-05 6.59015885e-05 
6.54780012e-05 6.50577823e-05 6.46409003e-05 6.42273242e-05 6.38170230e-05 
6.34099662e-05 6.30061239e-05 6.26054660e-05 6.22079630e-05 6.18135858e-05 
6.14223054e-05 6.10340933e-05 6.06489210e-05 6.02667607e-05 5.98875846e-05 
5.95113653e-05 5.91380756e-05 5.87676887e-05 5.84001780e-05 5.80355172e-05 
5.76736804e-05 5.73146417e-05 5.69583756e-05 5.66048570e-05 5.62540610e-05 
5.59059627e-05 5.55605377e-05 5.52177619e-05 5.48776113e-05 5.45400623e-05 
5.42050913e-05 5.38726752e-05 5.35427909e-05 5.32154158e-05 5.28905274e-05 
5.25681033e-05 5.22481216e-05 5.19305604e-05 5.16153980e-05 5.13026132e-05 
5.09921848e-05 5.06840918e-05 5.03783134e-05 5.00748293e-05 4.97736190e-05 
4.94746624e-05 4.91779396e-05 4.88834309e-05 4.85911169e-05 4.83009782e-05 
4.80129956e-05 4.77271503e-05 4.74434235e-05 4.71617966e-05 4.68822514e-05 
4.66047696e-05 4.63293332e-05 4.60559244e-05 4.57845256e-05 4.55151192e-05 
4.52476881e-05 4.49822150e-05 4.47186831e-05 4.44570755e-05 4.41973756e-05 
4.39395670e-05 4.36836334e-05 4.34295586e-05 4.31773266e-05 4.29269218e-05 
4.26783283e-05 4.24315307e-05 4.21865136e-05 4.19432619e-05 4.17017604e-05 
4.14619943e-05 4.12239488e-05 4.09876092e-05 4.07529611e-05 4.05199902e-05 
4.02886823e-05 4.00590232e-05 3.98309991e-05 3.96045962e-05 3.93798008e-05 
3.91565994e-05 3.89349786e-05 3.87149251e-05 3.84964258e-05 3.82794677e-05 
3.80640379e-05 3.78501236e-05 3.76377122e-05 3.74267911e-05 3.72173481e-05 
3.70093706e-05 3.68028467e-05 3.65977643e-05 3.63941113e-05 3.61918761e-05 
3.59910468e-05 3.57916120e-05 3.55935600e-05 3.53968795e-05 3.52015593e-05 
3.50075881e-05 3.48149549e-05 3.46236488e-05 3.44336588e-05 3.42449743e-05 
3.40575846e-05 3.38714790e-05 3.36866473e-05 3.35030789e-05 3.33207637e-05 
3.31396915e-05 3.29598522e-05 3.27812358e-05 3.26038325e-05 3.24276324e-05 
3.22526259e-05 3.20788033e-05 3.19061551e-05 3.17346720e-05 3.15643444e-05 
3.13951632e-05 3.12271192e-05 3.10602033e-05 3.08944065e-05 3.07297198e-05 
3.05661345e-05 3.04036417e-05 3.02422327e-05 3.00818991e-05 2.99226321e-05 
2.97644235e-05 2.96072648e-05 2.94511476e-05 2.92960639e-05 2.91420055e-05 
2.89889642e-05 2.88369321e-05 2.86859012e-05 2.85358638e-05 2.83868119e-05 
2.82387380e-05 2.80916343e-05 2.79454933e-05 2.78003075e-05 2.76560694e-05 
2.75127716e-05 2.73704069e-05 2.72289680e-05 2.70884478e-05 2.69488390e-05 
2.68101347e-05 2.66723279e-05 2.65354116e-05 2.63993790e-05 2.62642233e-05 
2.61299377e-05 2.59965155e-05 2.58639502e-05 2.57322352e-05 2.56013639e-05 
2.54713299e-05 2.53421268e-05 2.52137483e-05 2.50861880e-05 2.49594399e-05 
2.48334976e-05 2.47083550e-05 2.45840062e-05 2.44604451e-05 2.43376657e-05 
2.42156621e-05 2.40944285e-05 2.39739591e-05 2.38542480e-05 2.37352897e-05 
2.36170784e-05 2.34996085e-05 2.33828746e-05 2.32668710e-05 2.31515923e-05 
2.30370331e-05 2.29231880e-05 2.28100517e-05 2.26976189e-05 2.25858845e-05 
2.24748431e-05 2.23644897e-05 2.22548192e-05 2.21458264e-05 2.20375065e-05 
2.19298544e-05 2.18228652e-05 2.17165340e-05 2.16108560e-05 2.15058264e-05 
2.14014403e-05 2.12976932e-05 2.11945802e-05 2.10920969e-05 2.09902384e-05 
2.08890004e-05 2.07883783e-05 2.06883675e-05 2.05889637e-05 2.04901624e-05 
2.03919593e-05 2.02943499e-05 2.01973301e-05 2.01008955e-05 2.00050419e-05 
1.99097652e-05 1.98150611e-05 1.97209255e-05 1.96273544e-05 1.95343437e-05 
1.94418893e-05 1.93499873e-05 1.92586337e-05 1.91678246e-05 1.90775561e-05 
1.89878243e-05 1.88986254e-05 1.88099557e-05 1.87218113e-05 1.86341885e-05 
1.85470836e-05 1.84604930e-05 1.83744129e-05 1.82888398e-05 1.82037702e-05 
1.81192003e-05 1.80351268e-05 1.79515461e-05 1.78684548e-05 1.77858493e-05 
1.77037264e-05 1.76220826e-05 1.75409145e-05 1.74602189e-05 1.73799924e-05 
1.73002317e-05 1.72209336e-05 1.71420950e-05 1.70637125e-05 1.69857830e-05 
1.69083033e-05 1.68312704e-05 1.67546812e-05 1.66785325e-05 1.66028214e-05 
1.65275448e-05 1.64526996e-05 1.63782830e-05 1.63042920e-05 1.62307237e-05 
1.61575751e-05 1.60848433e-05 1.60125256e-05 1.59406191e-05 1.58691209e-05 
1.57980284e-05 1.57273386e-05 1.56570489e-05 1.55871565e-05 1.55176588e-05 
1.54485530e-05 1.53798366e-05 1.53115068e-05 1.52435610e-05 1.51759966e-05 
1.51088111e-05 1.50420020e-05 1.49755666e-05 1.49095024e-05 1.48438070e-05 
1.47784778e-05 1.47135125e-05 1.46489085e-05 1.45846635e-05 1.45207751e-05 
1.44572408e-05 1.43940582e-05 1.43312252e-05 1.42687393e-05 1.42065981e-05 
1.41447995e-05 1.40833412e-05 1.40222208e-05 1.39614361e-05 1.39009850e-05 
1.38408652e-05 1.37810745e-05 1.37216108e-05 1.36624718e-05 1.36036556e-05 
1.35451598e-05 1.34869825e-05 1.34291215e-05 1.33715748e-05 1.33143402e-05 
1.32574159e-05 1.32007996e-05 1.31444895e-05 1.30884835e-05 1.30327797e-05 
1.29773760e-05 1.29222705e-05 1.28674613e-05 1.28129465e-05 1.27587241e-05 
1.27047923e-05 1.26511491e-05 1.25977928e-05 1.25447214e-05 1.24919331e-05 
1.24394262e-05 1.23871987e-05 1.23352489e-05 1.22835750e-05 1.22321753e-05 
1.21810479e-05 1.21301912e-05 1.20796033e-05 1.20292827e-05 1.19792275e-05 
1.19294361e-05 1.18799069e-05 1.18306380e-05 1.17816280e-05 1.17328751e-05 
1.16843777e-05 1.16361342e-05 1.15881430e-05 1.15404024e-05 1.14929110e-05 
1.14456671e-05 1.13986692e-05 1.13519157e-05 1.13054051e-05 1.12591359e-05 
1.12131065e-05 1.11673155e-05 1.11217613e-05 1.10764424e-05 1.10313575e-05 
1.09865050e-05 1.09418835e-05 1.08974915e-05 1.08533276e-05 1.08093905e-05 
1.07656786e-05 1.07221906e-05 1.06789251e-05 1.06358807e-05 1.05930561e-05 
1.05504499e-05 1.05080608e-05 1.04658873e-05 1.04239282e-05 1.03821822e-05 
1.03406480e-05 1.02993242e-05 1.02582095e-05 1.02173027e-05 1.01766025e-05 
1.01361077e-05 1.00958169e-05 1.00557290e-05 1.00158427e-05 9.97615671e-06 
9.93666990e-06 9.89738102e-06 9.85828889e-06 9.81939229e-06 9.78069006e-06 
9.74218100e-06 9.70386395e-06 9.66573775e-06 9.62780124e-06 9.59005329e-06 
9.55249275e-06 9.51511850e-06 9.47792942e-06 9.44092439e-06 9.40410231e-06 
9.36746208e-06 9.33100261e-06 9.29472283e-06 9.25862165e-06 9.22269801e-06 
9.18695085e-06 9.15137912e-06 9.11598177e-06 9.08075777e-06 9.04570608e-06 
9.01082569e-06 8.97611557e-06 8.94157472e-06 8.90720214e-06 8.87299683e-06 
8.83895779e-06 8.80508407e-06 8.77137466e-06 8.73782862e-06 8.70444497e-06 
8.67122277e-06 8.63816105e-06 8.60525890e-06 8.57251536e-06 8.53992950e-06 
8.50750042e-06 8.47522718e-06 8.44310889e-06 8.41114463e-06 8.37933351e-06 
8.34767464e-06 8.31616713e-06 8.28481010e-06 8.25360268e-06 8.22254401e-06 
8.19163321e-06 8.16086944e-06 8.13025185e-06 8.09977958e-06 8.06945181e-06 
8.03926770e-06 8.00922642e-06 7.97932714e-06 7.94956907e-06 7.91995137e-06 
7.89047325e-06 7.86113391e-06 7.83193256e-06 7.80286840e-06 7.77394065e-06 
7.74514853e-06 7.71649127e-06 7.68796810e-06 7.65957825e-06 7.63132098e-06 
7.60319552e-06 7.57520113e-06 7.54733706e-06 7.51960258e-06 7.49199695e-06 
7.46451944e-06 7.43716934e-06 7.40994592e-06 7.38284846e-06 7.35587627e-06 
7.32902863e-06 7.30230484e-06 7.27570421e-06 7.24922604e-06 7.22286966e-06 
7.19663438e-06 7.17051952e-06 7.14452440e-06 7.11864837e-06 7.09289075e-06 
7.06725089e-06 7.04172813e-06 7.01632181e-06 6.99103130e-06 6.96585595e-06 
6.94079512e-06 6.91584817e-06 6.89101448e-06 6.86629342e-06 6.84168437e-06 
6.81718670e-06 6.79279981e-06 6.76852309e-06 6.74435592e-06 6.72029771e-06 
6.69634785e-06 6.67250576e-06 6.64877083e-06 6.62514250e-06 6.60162016e-06 
6.57820324e-06 6.55489117e-06 6.53168338e-06 6.50857928e-06 6.48557833e-06 
6.46267996e-06 6.43988361e-06 6.41718872e-06 6.39459475e-06 6.37210115e-06 
6.34970738e-06 6.32741289e-06 6.30521715e-06 6.28311963e-06 6.26111979e-06 
6.23921711e-06 6.21741106e-06 6.19570113e-06 6.17408680e-06 6.15256756e-06 
6.13114289e-06 6.10981228e-06 6.08857525e-06 6.06743127e-06 6.04637987e-06 
6.02542053e-06 6.00455277e-06 5.98377611e-06 5.96309006e-06 5.94249413e-06 
5.92198784e-06 5.90157073e-06 5.88124231e-06 5.86100212e-06 5.84084968e-06 
5.82078455e-06 5.80080624e-06 5.78091431e-06 5.76110830e-06 5.74138776e-06 
5.72175223e-06 5.70220127e-06 5.68273443e-06 5.66335128e-06 5.64405137e-06 
5.62483426e-06 5.60569953e-06 5.58664674e-06 5.56767546e-06 5.54878527e-06 
5.52997574e-06 5.51124646e-06 5.49259700e-06 5.47402696e-06 5.45553591e-06 
5.43712344e-06 5.41878916e-06 5.40053265e-06 5.38235351e-06 5.36425134e-06 
5.34622574e-06 5.32827632e-06 5.31040268e-06 5.29260444e-06 5.27488119e-06 
5.25723257e-06 5.23965818e-06 5.22215764e-06 5.20473058e-06 5.18737661e-06 
5.17009537e-06 5.15288647e-06 5.13574956e-06 5.11868426e-06 5.10169020e-06 
5.08476702e-06 5.06791437e-06 5.05113188e-06 5.03441919e-06 5.01777596e-06 
5.00120182e-06 4.98469643e-06 4.96825944e-06 4.95189050e-06 4.93558927e-06 
4.91935540e-06 4.90318856e-06 4.88708841e-06 4.87105460e-06 4.85508682e-06 
4.83918472e-06 4.82334797e-06 4.80757625e-06 4.79186923e-06 4.77622658e-06 
4.76064798e-06 4.74513312e-06 4.72968167e-06 4.71429332e-06 4.69896774e-06 
4.68370464e-06 4.66850369e-06 4.65336459e-06 4.63828702e-06 4.62327069e-06 
4.60831529e-06 4.59342052e-06 4.57858608e-06 4.56381166e-06 4.54909697e-06 
4.53444172e-06 4.51984561e-06 4.50530834e-06 4.49082964e-06 4.47640921e-06 
4.46204677e-06 4.44774202e-06 4.43349469e-06 4.41930449e-06 4.40517115e-06 
4.39109438e-06 4.37707391e-06 4.36310946e-06 4.34920076e-06 4.33534754e-06 
4.32154952e-06 4.30780644e-06 4.29411803e-06 4.28048402e-06 4.26690415e-06 
4.25337816e-06 4.23990578e-06 4.22648675e-06 4.21312082e-06 4.19980773e-06 
4.18654722e-06 4.17333904e-06 4.16018294e-06 4.14707866e-06 4.13402595e-06 
4.12102458e-06 4.10807428e-06 4.09517481e-06 4.08232594e-06 4.06952742e-06 
4.05677900e-06 4.04408044e-06 4.03143152e-06 4.01883198e-06 4.00628160e-06 
3.99378013e-06 3.98132736e-06 3.96892303e-06 3.95656693e-06 3.94425882e-06 
3.93199848e-06 3.91978568e-06 3.90762019e-06 3.89550179e-06 3.88343026e-06 
3.87140537e-06 3.85942690e-06 3.84749464e-06 3.83560836e-06 3.82376785e-06 
3.81197290e-06 3.80022328e-06 3.78851879e-06 3.77685921e-06 3.76524434e-06 
3.75367395e-06 3.74214786e-06 3.73066584e-06 3.71922768e-06 3.70783320e-06 
3.69648217e-06 3.68517441e-06 3.67390970e-06 3.66268784e-06 3.65150864e-06 
3.64037190e-06 3.62927742e-06 3.61822501e-06 3.60721446e-06 3.59624559e-06 
3.58531820e-06 3.57443209e-06 3.56358709e-06 3.55278300e-06 3.54201962e-06 
3.53129678e-06 3.52061428e-06 3.50997194e-06 3.49936958e-06 3.48880701e-06 
3.47828404e-06 3.46780050e-06 3.45735621e-06 3.44695098e-06 3.43658464e-06 
3.42625700e-06 3.41596790e-06 3.40571715e-06 3.39550459e-06 3.38533003e-06 
3.37519330e-06 3.36509424e-06 3.35503266e-06 3.34500841e-06 3.33502130e-06 
3.32507118e-06 3.31515787e-06 3.30528121e-06 3.29544103e-06 3.28563716e-06 
3.27586945e-06 3.26613773e-06 3.25644183e-06 3.24678160e-06 3.23715688e-06 
3.22756749e-06 3.21801330e-06 3.20849413e-06 3.19900984e-06 3.18956026e-06 
3.18014523e-06 3.17076462e-06 3.16141825e-06 3.15210598e-06 3.14282765e-06 
3.13358312e-06 3.12437223e-06 3.11519484e-06 3.10605078e-06 3.09693993e-06 
3.08786212e-06 3.07881721e-06 3.06980506e-06 3.06082552e-06 3.05187845e-06 
3.04296370e-06 3.03408112e-06 3.02523059e-06 3.01641195e-06 3.00762506e-06 
2.99886979e-06 2.99014600e-06 2.98145354e-06 2.97279228e-06 2.96416209e-06 
2.95556282e-06 2.94699434e-06 2.93845651e-06 2.92994921e-06 2.92147230e-06 
2.91302564e-06 2.90460910e-06 2.89622256e-06 2.88786587e-06 2.87953892e-06 
2.87124156e-06 2.86297368e-06 2.85473515e-06 2.84652583e-06 2.83834560e-06 
2.83019433e-06 2.82207190e-06 2.81397819e-06 2.80591306e-06 2.79787640e-06 
2.78986808e-06 2.78188798e-06 2.77393598e-06 2.76601196e-06 2.75811580e-06 
2.75024737e-06 2.74240656e-06 2.73459325e-06 2.72680733e-06 2.71904866e-06 
2.71131715e-06 2.70361266e-06 2.69593509e-06 2.68828432e-06 2.68066024e-06 
2.67306273e-06 2.66549167e-06 2.65794697e-06 2.65042849e-06 2.64293614e-06 
2.63546980e-06 2.62802936e-06 2.62061472e-06 2.61322575e-06 2.60586236e-06 
2.59852443e-06 2.59121186e-06 2.58392453e-06 2.57666236e-06 2.56942521e-06 
2.56221300e-06 2.55502562e-06 2.54786295e-06 2.54072491e-06 2.53361138e-06 
2.52652226e-06 2.51945744e-06 2.51241684e-06 2.50540034e-06 2.49840785e-06 
2.49143926e-06 2.48449447e-06 2.47757339e-06 2.47067591e-06 2.46380194e-06 
2.45695138e-06 2.45012414e-06 2.44332011e-06 2.43653919e-06 2.42978130e-06 
2.42304634e-06 2.41633420e-06 2.40964481e-06 2.40297806e-06 2.39633385e-06 
2.38971211e-06 2.38311272e-06 2.37653561e-06 2.36998067e-06 2.36344783e-06 
2.35693698e-06 2.35044803e-06 2.34398091e-06 2.33753551e-06 2.33111174e-06 
2.32470953e-06 2.31832877e-06 2.31196939e-06 2.30563129e-06 2.29931439e-06 
2.29301860e-06 2.28674383e-06 2.28049000e-06 2.27425703e-06 2.26804483e-06 
2.26185331e-06 2.25568239e-06 2.24953198e-06 2.24340201e-06 2.23729239e-06 
2.23120304e-06 2.22513387e-06 2.21908480e-06 2.21305576e-06 2.20704666e-06 
2.20105742e-06 2.19508796e-06 2.18913820e-06 2.18320806e-06 2.17729746e-06 
2.17140633e-06 2.16553458e-06 2.15968214e-06 2.15384893e-06 2.14803487e-06 
2.14223989e-06 2.13646391e-06 2.13070685e-06 2.12496864e-06 2.11924920e-06 
2.97920902e-12 2.97920096e-12 2.97920143e-12 2.97920136e-12 2.97920130e-12 
2.20134845e-11 2.20134849e-11 2.20134862e-11 2.20134862e-11 2.20134863e-11 
2.20134865e-11 2.20134868e-11 2.20134871e-11 2.20134876e-11 2.20134882e-11 
2.20134889e-11 2.20134896e-11 2.20134904e-11 2.20134913e-11 2.20134922e-11 
2.20134932e-11 2.20134943e-11 1.62658943e-10 1.62658955e-10 1.62658976e-10 
1.62658983e-10 1.62658991e-10 1.62658999e-10 1.62659007e-10 1.62659015e-10 
1.20189659e-09 1.20189670e-09 1.20189689e-09 1.20189694e-09 1.20189700e-09 
1.20189706e-09 1.20189712e-09 1.20189718e-09 1.20189724e-09 1.20189731e-09 
1.20189738e-09 1.20189745e-09 1.20189752e-09 1.20189759e-09 1.20189766e-09 
1.20189774e-09 1.20189781e-09 1.20189789e-09 1.20189796e-09 1.20189801e-09 
1.20189804e-09 1.20189807e-09 1.20189810e-09 1.20189813e-09 1.20189816e-09 
1.20189819e-09 1.20189822e-09 1.20189825e-09 1.20189827e-09 1.20189830e-09 
1.20189833e-09 1.20189835e-09 1.20189837e-09 1.20189840e-09 5.45661265e-14 
4.03192296e-13 4.03192244e-13 4.03192264e-13 5.45661467e-14 4.03192332e-13 
5.45661503e-14 5.45661577e-14 5.45661593e-14 7.38472766e-15 7.38472869e-15 
7.38472894e-15 7.38472919e-15 9.99414565e-16 9.99414715e-16 9.99414753e-16 
9.99414790e-16 9.99414827e-16 1.35256111e-16 9.99415027e-16 1.35256121e-16 
1.35256144e-16 1.35256150e-16 1.35256156e-16 1.35256162e-16 1.35256167e-16 
1.35256173e-16 1.35256179e-16 1.35256185e-16 1.35256191e-16 1.35256198e-16 
1.35256204e-16 1.35256210e-16 1.35256216e-16 1.35256223e-16 1.35256229e-16 
1.35256235e-16 1.35256242e-16 1.35256248e-16 1.35256255e-16 1.62956427e-16 
9.99415957e-16 3.07766381e-16 9.99415982e-16 9.99415899e-16 9.99415931e-16 
1.04001384e-15 1.39506039e-15 1.86365179e-15 2.47965673e-15 3.28631746e-15 
4.33864140e-15 5.70635085e-15 7.47750835e-15 9.76295807e-15 1.27017486e-14 
1.64677338e-14 2.12775806e-14 2.74004566e-14 3.51697123e-14 4.49969286e-14 
5.73887595e-14 7.29670688e-14 9.24929393e-14 1.16895221e-13 1.47304389e-13 
1.85092584e-13 2.31920865e-13 2.89794806e-13 3.61129772e-13 4.48827367e-13 
5.56364751e-13 6.87898758e-13 8.48386987e-13 1.04372832e-12 1.28092564e-12 
1.56827380e-12 1.91557643e-12 2.33439529e-12 2.83833669e-12 3.44337965e-12 
4.16825128e-12 5.03485529e-12 6.06876019e-12 7.29975456e-12 8.76247734e-12 
1.04971321e-11 1.25502952e-11 1.49758279e-11 1.78359051e-11 2.12021730e-11 
2.51570496e-11 2.97951840e-11 3.52250906e-11 4.15709765e-11 4.89747822e-11 
5.75984565e-11 6.76264893e-11 7.92687264e-11 9.27634952e-11 1.08381068e-10 
1.26427499e-10 1.47248857e-10 1.71235913e-10 1.98829294e-10 2.30525163e-10 
2.66881468e-10 3.08524804e-10 3.56157933e-10 4.10568036e-10 4.72635729e-10 
